ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/127/10,"Pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para radionúclidos.",10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI
grib2/4/127/11,"Pronóstico individual de conjunto, control y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para radionúclidos",11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI
grib2/4/127/12-13,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para radionúclidos.",12-13,2,Tipo de componente químico atmosférico,((véase la Tabla de cifrado 4.230)),,4.230,,Operational,AI
grib2/4/127/14,"Pronóstico individual de conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para radionúclidos.",14,1,Fuentes o sumideros,((véase la Tabla de cifrado 4.238)),,4.238,,Operational,AI
grib2/4/127/15-16,"Pronóstico individual del conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para radionúclidos.",15-16,2,Modelo de transporte utilizado,(Consulte la tabla de cifrado 4.333),,4.333,,Operational,AI
grib2/4/127/17-18,"Pronóstico individual de conjunto, control y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para radionúclidos",17-18,2,Solicitado por entidad,(Consulte la tabla de códigos comunes C-11),,c-11,,Operational,AI
grib2/4/127/19-20,"Pronóstico individual de conjunto, control y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para radionúclidos",19-20,2,Origen del escenario,(Consulte la tabla de cifrado 4.335),,4.335,,Operational,AI
grib2/4/127/21-22,"Pronóstico individual de conjunto, control y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para radionúclidos",21-22,2,NWP utilizado,(Consulte la tabla de cifrado 4.336),,4.336,,Operational,AI
grib2/4/127/23-24,"Pronóstico individual de conjunto, control y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para radionúclidos",23-24,2,Año de inicio de lanzamiento,,,,,Operational,AI
grib2/4/127/25,"Pronóstico individual de conjunto, control y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para radionúclidos",25,1,Mes de inicio de lanzamiento,,,,,Operational,AI
