ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/98/10,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico individual de conjunto post-procesado, controlado y perturbado, en un nivel horizontal o en una capa horizontal en un tiempo local.",10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI Engine
grib2/4/98/11,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico individual de conjunto post-procesado, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un tiempo local.",11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI Engine
grib2/4/98/12-13,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico de conjunto individual post-procesado, controlado y perturbado, en un nivel horizontal o en una capa horizontal en un tiempo local.",12-13,2,Identificador del proceso de entrada,((véase la nota 1)),82,,,Operational,AI Engine
grib2/4/98/14-15,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico individual de conjunto postprocesado, controlado y perturbado, a nivel horizontal o en una capa horizontal en un tiempo local.",14-15,2,Centro de origen de entrada,(consulte la Nota 2 y la tabla de Códigos Comunes C-11),81,CCT-11,,Operational,AI Engine
grib2/4/98/16,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico individual de conjunto postprocesado, controlado y perturbado, a nivel horizontal o en una capa horizontal en un tiempo local.",16,1,Tipo de procesamiento posterior,((véase la nota 3)),126,,,Operational,AI Engine
grib2/4/98/17,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico individual de conjunto postprocesado, controlado y perturbado, a nivel horizontal o en una capa horizontal en un tiempo local.",17,1,Tipo de proceso de producción,((véase la Tabla de cifrado 4.3)),,4.3,,Operational,AI Engine
grib2/4/98/18,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico individual de conjunto postprocesado, controlado y perturbado, a nivel horizontal o en una capa horizontal en un tiempo local.",18,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/98/19,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico individual de conjunto postprocesado, controlado y perturbado, a nivel horizontal o en una capa horizontal en un tiempo local.",19,1,Identificador del proceso de producción de la previsión (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/98/20,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico individual de conjunto postprocesado, controlado y perturbado, a nivel horizontal o en una capa horizontal en un tiempo local.",20,1,Tipo de la primera superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI Engine
grib2/4/98/21,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico individual de conjunto postprocesado, controlado y perturbado, a nivel horizontal o en una capa horizontal en un tiempo local.",21,1,Factor de escala de la primera superficie especificada,,,,,Operational,AI Engine
