ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/49/10,"Modelo de definición del producto 4.49 — Predicción de conjunto individual, de control y perturbada, de las propiedades ópticas de un aerosol para una superficie o capa horizontal en un momento dado",10,1,Categoría del parámetro,(véase la Tabla de cifrado 4.1),,4.1,,Operational,Original
grib2/4/49/11,"Modelo de definición del producto 4.49 — Predicción de conjunto individual, de control y perturbada, de las propiedades ópticas de un aerosol para una superficie o capa horizontal en un momento dado",11,1,Número del parámetro,(véase la Tabla de cifrado 4.2),,4.2,,Operational,Original
grib2/4/49/12-13,"Modelo de definición del producto 4.49 — Predicción de conjunto individual, de control y perturbada, de las propiedades ópticas de un aerosol para una superficie o capa horizontal en un momento dado",12-13,2,Tipo de aerosol,(véase la Tabla de cifrado común C-14),,CCT-14,,Operational,Original
grib2/4/49/14,"Modelo de definición del producto 4.49 — Predicción de conjunto individual, de control y perturbada, de las propiedades ópticas de un aerosol para una superficie o capa horizontal en un momento dado",14,1,Tipo de intervalo para el primer y segundo tamaños,(véase la Tabla de cifrado 4.91),,4.91,,Operational,Original
grib2/4/49/15,"Modelo de definición del producto 4.49 — Predicción de conjunto individual, de control y perturbada, de las propiedades ópticas de un aerosol para una superficie o capa horizontal en un momento dado",15,1,Factor de escala del primer tamaño,,,,,Operational,Original
grib2/4/49/16-19,"Modelo de definición del producto 4.49 — Predicción de conjunto individual, de control y perturbada, de las propiedades ópticas de un aerosol para una superficie o capa horizontal en un momento dado",16-19,4,"Valor ajustado del primer tamaño, en metros",,,,,Operational,Original
grib2/4/49/20,"Modelo de definición del producto 4.49 — Predicción de conjunto individual, de control y perturbada, de las propiedades ópticas de un aerosol para una superficie o capa horizontal en un momento dado",20,1,Factor de escala del segundo tamaño,,,,,Operational,Original
grib2/4/49/21-24,"Modelo de definición del producto 4.49 — Predicción de conjunto individual, de control y perturbada, de las propiedades ópticas de un aerosol para una superficie o capa horizontal en un momento dado",21-24,4,"Valor ajustado del segundo tamaño, en metros",,,,,Operational,Original
grib2/4/49/25,"Modelo de definición del producto 4.49 — Predicción de conjunto individual, de control y perturbada, de las propiedades ópticas de un aerosol para una superficie o capa horizontal en un momento dado",25,1,Tipo de intervalo para la primera y segunda longitud de onda,(véase la Tabla de cifrado 4.91),,4.91,,Operational,Original
grib2/4/49/26,"Modelo de definición del producto 4.49 — Predicción de conjunto individual, de control y perturbada, de las propiedades ópticas de un aerosol para una superficie o capa horizontal en un momento dado",26,1,Factor de escala de la primera longitud de onda,,,,,Operational,Original
grib2/4/49/27-30,"Modelo de definición del producto 4.49 — Predicción de conjunto individual, de control y perturbada, de las propiedades ópticas de un aerosol para una superficie o capa horizontal en un momento dado",27-30,4,"Valor ajustado de la primera longitud de onda, en metros",,,,,Operational,Original
grib2/4/49/31,"Modelo de definición del producto 4.49 — Predicción de conjunto individual, de control y perturbada, de las propiedades ópticas de un aerosol para una superficie o capa horizontal en un momento dado",31,1,Factor de escala de la segunda longitud de onda,,,,,Operational,Original
grib2/4/49/32-35,"Modelo de definición del producto 4.49 — Predicción de conjunto individual, de control y perturbada, de las propiedades ópticas de un aerosol para una superficie o capa horizontal en un momento dado",32-35,4,"Valor ajustado de la segunda longitud de onda, en metros",,,,,Operational,Original
