ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/119/10,Pronósticos de probabilidad de un gran conjunto en un nivel horizontal o en una capa horizontal en un momento dado.,10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI Engine
grib2/4/119/11,Pronósticos de probabilidad de un conjunto grande en un nivel horizontal o en una capa horizontal en un momento dado.,11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI Engine
grib2/4/119/12,Pronósticos de probabilidad de un gran conjunto en un nivel horizontal o en una capa horizontal en un momento dado.,12,1,Tipo de proceso de producción,((véase la Tabla de cifrado 4.3)),,4.3,,Operational,AI Engine
grib2/4/119/13,Pronósticos de probabilidad de un gran conjunto en un nivel horizontal o en una capa horizontal en un momento dado.,13,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/119/14,Pronósticos de probabilidad de un gran conjunto en un nivel horizontal o en una capa horizontal en un momento dado.,14,1,Identificador del proceso de producción de la previsión (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/119/15-16,Pronósticos de probabilidad de un gran conjunto en un nivel horizontal o en una capa horizontal en un momento dado.,15-16,2,Límite (horas) de recogida de datos de observación después de la hora de referencia,((véase la nota)),33,,,Operational,AI Engine
grib2/4/119/17,Pronósticos de probabilidad de un gran conjunto en un nivel horizontal o en una capa horizontal en un momento dado.,17,1,Límite (minutos) de recogida de datos de observación después de la hora de referencia,,,,,Operational,AI Engine
grib2/4/119/18,Pronósticos de probabilidad de un gran conjunto en un nivel horizontal o en una capa horizontal en un momento dado.,18,1,Indicador de la unidad del intervalo de tiempo,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI Engine
grib2/4/119/19-22,Pronósticos de probabilidad de un gran conjunto en un nivel horizontal o en una capa horizontal en un momento dado.,19-22,4,Hora de la predicción expresada en la unidad precisada por el octeto 18,,,,,Operational,AI Engine
grib2/4/119/23,Pronósticos de probabilidad de un gran conjunto en un nivel horizontal o en una capa horizontal en un momento dado.,23,1,Tipo de la primera superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI Engine
grib2/4/119/24,Pronósticos de probabilidad de un gran conjunto en un nivel horizontal o en una capa horizontal en un momento dado.,24,1,Factor de escala de la primera superficie especificada,,,,,Operational,AI Engine
grib2/4/119/25-28,Pronósticos de probabilidad de un gran conjunto en un nivel horizontal o en una capa horizontal en un momento dado.,25-28,4,Valor ajustado de la primera superficie especificada,,,,,Operational,AI Engine
grib2/4/119/29,Pronósticos de probabilidad de un gran conjunto en un nivel horizontal o en una capa horizontal en un momento dado.,29,1,Tipo de la segunda superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI Engine
grib2/4/119/30,Pronósticos de probabilidad de un gran conjunto en un nivel horizontal o en una capa horizontal en un momento dado.,30,1,Factor de escala de la segunda superficie especificada,,,,,Operational,AI Engine
grib2/4/119/31-34,Pronósticos de probabilidad de un gran conjunto en un nivel horizontal o en una capa horizontal en un momento dado.,31-34,4,Valor ajustado de la segunda superficie especificada,,,,,Operational,AI Engine
grib2/4/119/35,Pronósticos de probabilidad de un gran conjunto en un nivel horizontal o en una capa horizontal en un momento dado.,35,1,Tipo de predicción por conjuntos,((véase la Tabla de cifrado 4.6)),,4.6,,Operational,AI Engine
grib2/4/119/36-39,Pronósticos de probabilidad de un gran conjunto en un nivel horizontal o en una capa horizontal en un momento dado.,36-39,4,Número de predicciones en el conjunto,,,,,Operational,AI Engine
grib2/4/119/40,Pronósticos de probabilidad de un gran conjunto en un nivel horizontal o en una capa horizontal en un momento dado.,40,1,Número de la probabilidad prevista,,,,,Operational,AI Engine
grib2/4/119/41,Pronósticos de probabilidad de un gran conjunto en un nivel horizontal o en una capa horizontal en un momento dado.,41,1,Número total de probabilidades previstas,,,,,Operational,AI Engine
grib2/4/119/42,Pronósticos de probabilidad de un gran conjunto en un nivel horizontal o en una capa horizontal en un momento dado.,42,1,Tipo de probabilidad,(véase la Tabla de cifrado 4.9),,4.9,,Operational,AI Engine
grib2/4/119/43,Pronósticos de probabilidad de un gran conjunto en un nivel horizontal o en una capa horizontal en un momento dado.,43,1,Factor de escala del límite inferior,,,,,Operational,AI Engine
grib2/4/119/44-47,Pronósticos de probabilidad de un gran conjunto en un nivel horizontal o en una capa horizontal en un momento dado.,44-47,4,Valor ajustado del límite inferior,,,,,Operational,AI Engine
grib2/4/119/48,Pronósticos de probabilidad de un gran conjunto en un nivel horizontal o en una capa horizontal en un momento dado.,48,1,Factor de escala del límite superior,,,,,Operational,AI Engine
grib2/4/119/49-52,Pronósticos de probabilidad de un gran conjunto en un nivel horizontal o en una capa horizontal en un momento dado.,49-52,4,Valor ajustado del límite superior,,,,,Operational,AI Engine
