ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/141/10,Repronóstico a un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de onda 2D con una lista explícita de frecuencias y direcciones,10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI Engine
grib2/4/141/11,Repronóstico a un nivel horizontal o en una capa horizontal en un momento específico para espectros 2D de olas con una lista explícita de frecuencias y direcciones.,11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI Engine
grib2/4/141/12-13,Repronóstico a un nivel horizontal o en una capa horizontal en un momento específico para espectros 2D de olas con una lista explícita de frecuencias y direcciones.,12-13,2,Número de dirección de onda,,,,,Operational,AI Engine
grib2/4/141/14-15,Repronóstico a un nivel horizontal o en una capa horizontal en un momento específico para espectros 2D de olas con una lista explícita de frecuencias y direcciones.,14-15,2,Número de direcciones de onda (ND),,,,,Operational,AI Engine
grib2/4/141/16-17,Reforecast en un nivel horizontal o en una capa horizontal en un momento específico para espectros de olas 2D con una lista explícita de frecuencias y direcciones.,16-17,2,Número de frecuencia de onda,,,,,Operational,AI Engine
grib2/4/141/18-19,Reforecast en un nivel horizontal o en una capa horizontal en un momento específico para espectros de olas 2D con una lista explícita de frecuencias y direcciones.,18-19,2,Número de frecuencias de onda (NF),,,,,Operational,AI Engine
grib2/4/141/20,Reforecast en un nivel horizontal o en una capa horizontal en un momento específico para espectros de olas 2D con una lista explícita de frecuencias y direcciones.,20,1,Tipo de proceso de producción,((véase la Tabla de cifrado 4.3)),,4.3,,Operational,AI Engine
grib2/4/141/21,Reforecast en un nivel horizontal o en una capa horizontal en un momento específico para espectros de olas 2D con una lista explícita de frecuencias y direcciones.,21,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/141/22,Reforecast en un nivel horizontal o en una capa horizontal en un momento específico para espectros de olas 2D con una lista explícita de frecuencias y direcciones.,22,1,Identificador de proceso de producción de análisis o predicciones (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/141/23-24,Reforecast en un nivel horizontal o en una capa horizontal en un momento específico para espectros de olas 2D con una lista explícita de frecuencias y direcciones.,23-24,2,Límite (horas) de recogida de datos de observación después de la hora de referencia,((véase la nota 1)),33,,,Operational,AI Engine
grib2/4/141/25,Reforecast en un nivel horizontal o en una capa horizontal en un momento específico para espectros de olas 2D con una lista explícita de frecuencias y direcciones.,25,1,Límite (minutos) de recogida de datos de observación después de la hora de referencia,,,,,Operational,AI Engine
grib2/4/141/26,Reforecast en un nivel horizontal o en una capa horizontal en un momento específico para espectros de olas 2D con una lista explícita de frecuencias y direcciones.,26,1,Indicador de la unidad del intervalo de tiempo,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI Engine
grib2/4/141/27-30,Reforecast en un nivel horizontal o en una capa horizontal en un momento específico para espectros de olas 2D con una lista explícita de frecuencias y direcciones.,27-30,4,Hora de la previsión expresada en la unidad precisada por el octeto precedente,,,,,Operational,AI Engine
grib2/4/141/31-32,Reforecast en un nivel horizontal o en una capa horizontal en un momento específico para espectros de olas 2D con una lista explícita de frecuencias y direcciones.,31-32,2,Año de la fecha de versión del modelo,,,,,Operational,AI Engine
grib2/4/141/33,Reforecast en un nivel horizontal o en una capa horizontal en un momento específico para espectros de olas 2D con una lista explícita de frecuencias y direcciones.,33,1,Mes de la fecha de versión del modelo,,,,,Operational,AI Engine
grib2/4/141/34,Reforecast en un nivel horizontal o en una capa horizontal en un momento específico para espectros de olas 2D con una lista explícita de frecuencias y direcciones.,34,1,Día de la fecha de versión del modelo,,,,,Operational,AI Engine
grib2/4/141/35,Reforecast en un nivel horizontal o en una capa horizontal en un momento específico para espectros de olas 2D con una lista explícita de frecuencias y direcciones.,35,1,Hora de la fecha de versión del modelo,,,,,Operational,AI Engine
grib2/4/141/36,Reforecast en un nivel horizontal o en una capa horizontal en un momento específico para espectros de olas 2D con una lista explícita de frecuencias y direcciones.,36,1,Minuto de la fecha de versión del modelo,,,,,Operational,AI Engine
grib2/4/141/37,Reforecast en un nivel horizontal o en una capa horizontal en un momento específico para espectros de olas 2D con una lista explícita de frecuencias y direcciones.,37,1,Segundo de la fecha de versión del modelo,,,,,Operational,AI Engine
grib2/4/141/38,Reforecast en un nivel horizontal o en una capa horizontal en un momento específico para espectros de olas 2D con una lista explícita de frecuencias y direcciones.,38,1,Factor de escala de direcciones de onda,,,,,Operational,AI Engine
grib2/4/141//1,Reforecast en un nivel horizontal o en una capa horizontal en un momento específico para espectros de olas 2D con una lista explícita de frecuencias y direcciones.,,,La siguiente entrada de 4 octetos se repite ND veces. (ND está definido en los octetos 14-15),,,,,Operational,AI Engine
grib2/4/141/(39 + (ND-1)*4) - (42 + (ND-1)*4),Reforecast en un nivel horizontal o en una capa horizontal en un momento específico para espectros de olas 2D con una lista explícita de frecuencias y direcciones.,(39 + (ND-1)*4) - (42 + (ND-1)*4),4,Valores escalados de direcciones de onda,,,,,Operational,AI Engine
grib2/4/141/43 + (ND-1)*4,Reforecast en un nivel horizontal o en una capa horizontal en un momento específico para espectros de olas 2D con una lista explícita de frecuencias y direcciones.,43 + (ND-1)*4,1,Factor de escala de frecuencias de onda,((véase la nota 2)),162,,,Operational,AI Engine
grib2/4/141//2,Reforecast en un nivel horizontal o en una capa horizontal en un momento específico para espectros de olas 2D con una lista explícita de frecuencias y direcciones.,,,La siguiente entrada de 4 octetos se repite NF veces. (NF se define en los octetos 18-19),,,,,Operational,AI Engine
grib2/4/141/(44 + (ND-1)*4 + (NF-1)*4) - (47 + (ND-1)*4 + (NF-1)*4),Reforecast en un nivel horizontal o en una capa horizontal en un momento específico para espectros de olas 2D con una lista explícita de frecuencias y direcciones.,(44 + (ND-1)*4 + (NF-1)*4) - (47 + (ND-1)*4 + (NF-1)*4),4,Valores escalados de frecuencias de ondas,((véase la nota 3)),161,,,Operational,AI Engine
