ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/96/10,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico individual de conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un tiempo local.",10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI
grib2/4/96/11,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico individual de conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local.",11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI
grib2/4/96/12,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico de conjunto individual, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un momento local.",12,1,Tipo de proceso de producción,((véase la Tabla de cifrado 4.3)),,4.3,,Operational,AI
grib2/4/96/13,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico de conjunto individual, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un momento local.",13,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,AI
grib2/4/96/14,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico individual de conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un momento local.",14,1,Identificador del proceso de producción de la previsión (definido por el centro de origen),,,,,Operational,AI
grib2/4/96/15,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico individual de conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un momento local.",15,1,Tipo de la primera superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI
grib2/4/96/16,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico individual de conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un momento local.",16,1,Factor de escala de la primera superficie especificada,,,,,Operational,AI
grib2/4/96/17-20,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico individual de conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un momento local.",17-20,4,Valor ajustado de la primera superficie especificada,,,,,Operational,AI
grib2/4/96/21,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico individual de conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un momento local.",21,1,Tipo de la segunda superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI
grib2/4/96/22,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico individual de conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un momento local.",22,1,Factor de escala de la segunda superficie especificada,,,,,Operational,AI
grib2/4/96/23-26,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico individual de conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un momento local.",23-26,4,Valor ajustado de la segunda superficie especificada,,,,,Operational,AI
grib2/4/96/27,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico individual de conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un momento local.",27,1,Tipo de predicción por conjuntos,((véase la Tabla de cifrado 4.6)),,4.6,,Operational,AI
grib2/4/96/28,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico individual de conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un momento local.",28,1,Número de la perturbación,,,,,Operational,AI
grib2/4/96/29,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico individual de conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un momento local.",29,1,Número de predicciones en el conjunto,,,,,Operational,AI
grib2/4/96/30,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico individual de conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un momento local.",30,1,Proceso estadístico utilizado para calcular los campos que se usarán en el procesamiento de la hora local.,((véase la Tabla de cifrado 4.10)),,4.10,,Operational,AI
grib2/4/96/31,"Promedio, acumulación, valores extremos u otros valores procesados estadísticamente de un pronóstico individual de conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal en un momento local.",31,1,Indicador de la unidad de rango de tiempo sobre el cual se realiza el procesamiento estadístico,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI
