ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/91/10,Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,10,1,Categoría del parámetro,(véase la Tabla de cifrado 4.1),,4.1,,Operational,Original
grib2/4/91/11,Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,11,1,Número del parámetro,(véase la Tabla de cifrado 4.2),,4.2,,Operational,Original
grib2/4/91/12,Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,12,1,Tipo de proceso de producción,(véase la Tabla de cifrado 4.3),,4.3,,Operational,Original
grib2/4/91/13,Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,13,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,Original
grib2/4/91/14,Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,14,1,Identificador del proceso de producción de la predicción (definido por el centro de origen),,,,,Operational,Original
grib2/4/91/15-16,Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,15-16,2,Límite (horas) de recogida de datos después de la hora de referencia,(véase la nota 1),,,,Operational,Original
grib2/4/91/17,Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,17,1,Límite (minutos) de recogida de datos después de la hora de referencia,,,,,Operational,Original
grib2/4/91/18,Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,18,1,Indicador de unidad del intervalo de tiempo,(véase la Tabla de cifrado 4.4),,4.4,,Operational,Original
grib2/4/91/19-22,Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,19-22,4,"Hora de la predicción, en unidades definidas mediante el octeto 18",(véase la nota 2),,,,Operational,Original
grib2/4/91/23,Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,23,1,Tipo de la primera superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,Original
grib2/4/91/24,Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,24,1,Factor de escala de la primera superficie especificada,,,,,Operational,Original
grib2/4/91/25-28,Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,25-28,4,Valor a escala de la primera superficie especificada,,,,,Operational,Original
grib2/4/91/29,Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,29,1,Tipo de la segunda superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,Original
grib2/4/91/30,Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,30,1,Factor de escala de la segunda superficie especificada,,,,,Operational,Original
grib2/4/91/31-34,Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,31-34,4,Valor a escala de la segunda superficie especificada,,,,,Operational,Original
grib2/4/91/35,Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,35,1,NC - Número de categorías,,,,,Operational,Original
grib2/4/91//1,Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,,,"36-  Repítanse los 12 octetos siguientes para cada categoría (i = 1, NC)",,,,,Operational,Original
grib2/4/91/(36+12(i-1)),Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,(36+12(i-1)),,Cifra de clave,,,,,Operational,Original
grib2/4/91/(37+12(i-1)),Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,(37+12(i-1)),,Tipo de intervalo para el primer y segundo límites,(véase la Tabla de cifrado 4.91),,4.91,,Operational,Original
grib2/4/91/(38+12(i-1)),Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,(38+12(i-1)),,Factor de escala del primer límite,,,,,Operational,Original
grib2/4/91/(39+12(i-1))-(42+12(i-1)),Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,(39+12(i-1))-(42+12(i-1)),,Valor a escala del primer límite,,,,,Operational,Original
grib2/4/91/(43+12(i-1)),Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,(43+12(i-1)),,Factor de escala del segundo límite,,,,,Operational,Original
grib2/4/91/(44+12(i-1))-(47+12(i-1)),Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,(44+12(i-1))-(47+12(i-1)),,Valor a escala del segundo límite,,,,,Operational,Original
grib2/4/91/(48+12(NC-1))-(49+12(NC-1)),Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,(48+12(NC-1))-(49+12(NC-1)),,Año de finalización del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/91/(50+12(NC-1)),Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,(50+12(NC-1)),,Mes de finalización del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/91/(51+12(NC-1)),Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,(51+12(NC-1)),,Día de finalización del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/91/(52+12(NC-1)),Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,(52+12(NC-1)),,Hora de finalización del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/91/(53+12(NC-1)),Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,(53+12(NC-1)),,Minuto de finalización del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/91/(54+12(NC-1)),Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,(54+12(NC-1)),,Segundo de finalización del intervalo de tiempo completo,,,,,Operational,Original
grib2/4/91/(55+12(NC-1)),Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,(55+12(NC-1)),,n - Número de las especificaciones que describen los intervalos de tiempo empleados para el cálculo estadístico del campo,,,,,Operational,Original
grib2/4/91/(56+12(NC-1))-(59+12(NC-1)),Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,(56+12(NC-1))-(59+12(NC-1)),,Número total de valores de datos faltantes en el cálculo estadístico,,,,,Operational,Original
grib2/4/91//2,Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,,,60-71  Especificación del intervalo de tiempo más remoto (o intervalo de tiempo único) para el que se hacen cálculos estadísticos,,,,,Operational,Original
grib2/4/91/(60+12(NC-1)),Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,(60+12(NC-1)),,Proceso estadístico empleado para calcular el campo procesado a partir del campo a cada incremento de tiempo durante el intervalo temporal,(véase la Tabla de cifrado 4.10),,4.10,,Operational,Original
grib2/4/91/(61+12(NC-1)),Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,(61+12(NC-1)),,Tipo de incremento de tiempo entre los campos sucesivos empleado para el cálculo estadístico,(véase la Tabla de cifrado 4.11),,4.11,,Operational,Original
grib2/4/91/(62+12(NC-1)),Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,(62+12(NC-1)),,Indicador de la unidad de tiempo empleada para el intervalo de tiempo para el cual se hace el cálculo estadístico,(véase la Tabla de cifrado 4.4),,4.4,,Operational,Original
grib2/4/91/(63+12(NC-1))-(66+12(NC-1)),Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,(63+12(NC-1))-(66+12(NC-1)),,"Duración del intervalo de tiempo durante el cual se realiza el cálculo estadístico, en unidades definidas por el octeto precedente",,,,,Operational,Original
grib2/4/91/(67+12(NC-1)),Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,(67+12(NC-1)),,Indicador de la unidad de tiempo empleada para el incremento de tiempo entre los campos sucesivos,(véase la Tabla de cifrado 4.4),,4.4,,Operational,Original
grib2/4/91/(68+12(NC-1))-(71+12(NC-1)),Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,(68+12(NC-1))-(71+12(NC-1)),,"Incremento de tiempo entre los campos sucesivos, expresado en la unidad indicada por el octeto precedente (véanse las notas 3 y 4)",,,,,Operational,Original
grib2/4/91//3,Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,,,"72-nn  Estos octetos figurarán únicamente si n > 1, donde nn = 72+12(n-1) +12(NC-1)",,,,,Operational,Original
grib2/4/91/(72+12(NC-1))-(83+12(NC-1)),Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,(72+12(NC-1))-(83+12(NC-1)),,"Mismo contenido que el de los octetos (60+12(NC-1)) a (71+12(NC-1)), para la etapa siguiente del cálculo",,,,,Operational,Original
grib2/4/91/(84+12(NC-1))-nn,Modelo de definición del producto 4.91 — Predicciones categóricas para una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo,(84+12(NC-1))-nn,,"Especificaciones adicionales del intervalo de tiempo, incluidas en función del valor de n. El contenido es el mismo que el de los octetos (60+12(NC-1)) a (71+12(NC- 1)), repetido en caso necesario",,,,,Operational,Original
