ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/153/10,"Repronóstico individual de gran conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI Engine
grib2/4/153/11,"Repronóstico individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI Engine
grib2/4/153/12-13,"Repronóstico individual de gran conjunto, control y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos",12-13,2,Tipo de componente químico atmosférico,((véase la Tabla de cifrado 4.230)),,4.230,,Operational,AI Engine
grib2/4/153/14,"Repronóstico individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",14,1,Tipo de proceso de producción,((véase la Tabla de cifrado 4.3)),,4.3,,Operational,AI Engine
grib2/4/153/15,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",15,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/153/16,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",16,1,Identificador del proceso de producción de la previsión (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/153/17-18,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",17-18,2,Límite (horas) de recogida de datos de observación después de la hora de referencia,((véase la nota 1)),33,,,Operational,AI Engine
grib2/4/153/19,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",19,1,Límite (minutos) de recogida de datos de observación después de la hora de referencia,,,,,Operational,AI Engine
grib2/4/153/20,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",20,1,Indicador de la unidad del intervalo de tiempo,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI Engine
grib2/4/153/21-24,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",21-24,4,"Hora de la predicción, en unidades definidas mediante el octeto 20",((véase la nota 2)),111,,,Operational,AI Engine
grib2/4/153/25,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",25,1,Tipo de la primera superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI Engine
grib2/4/153/26,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",26,1,Factor de escala de la primera superficie especificada,,,,,Operational,AI Engine
grib2/4/153/27-30,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",27-30,4,Valor ajustado de la primera superficie especificada,,,,,Operational,AI Engine
grib2/4/153/31,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",31,1,Tipo de la segunda superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI Engine
grib2/4/153/32,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",32,1,Factor de escala de la segunda superficie especificada,,,,,Operational,AI Engine
grib2/4/153/33-36,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",33-36,4,Valor ajustado de la segunda superficie especificada,,,,,Operational,AI Engine
grib2/4/153/37,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",37,1,Tipo de predicción por conjuntos,((véase la Tabla de cifrado 4.6)),,4.6,,Operational,AI Engine
grib2/4/153/38-41,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",38-41,4,Número de la perturbación,,,,,Operational,AI Engine
grib2/4/153/42-45,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",42-45,4,Número de predicciones en el conjunto,,,,,Operational,AI Engine
grib2/4/153/46-47,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",46-47,2,Año de la fecha de versión del modelo,((véase la nota 3)),127,,,Operational,AI Engine
grib2/4/153/48,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",48,1,Mes de la fecha de versión del modelo,,,,,Operational,AI Engine
grib2/4/153/49,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",49,1,Día de la fecha de versión del modelo,,,,,Operational,AI Engine
grib2/4/153/50,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",50,1,Hora de la fecha de versión del modelo,,,,,Operational,AI Engine
grib2/4/153/51,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",51,1,Minuto de la fecha de versión del modelo,,,,,Operational,AI Engine
grib2/4/153/52,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",52,1,Segundo de la fecha de versión del modelo,,,,,Operational,AI Engine
grib2/4/153/53-54,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",53-54,2,Año del final del intervalo total de tiempo,,,,,Operational,AI Engine
grib2/4/153/55,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",55,1,Mes del final del intervalo total de tiempo,,,,,Operational,AI Engine
grib2/4/153/56,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",56,1,Día del final del intervalo total de tiempo,,,,,Operational,AI Engine
grib2/4/153/57,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",57,1,Hora del final del intervalo total de tiempo,,,,,Operational,AI Engine
grib2/4/153/58,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",58,1,Minuto del final del intervalo total de tiempo,,,,,Operational,AI Engine
grib2/4/153/59,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",59,1,Segundo del final del intervalo total de tiempo,,,,,Operational,AI Engine
grib2/4/153/60,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",60,1,n - Número de especificaciones para los lapsos de tiempo que describen los intervalos de tiempo empleados para calcular el campo estadísticamente procesado,,,,,Operational,AI Engine
grib2/4/153/61-64,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",61-64,4,Número total de valores de datos faltantes en el cálculo estadístico,,,,,Operational,AI Engine
grib2/4/153//1,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",,,Especificación del lapso de tiempo más remoto (o lapso de tiempo único) para el que se hacen cálculos estadísticos,,,,,Operational,AI Engine
grib2/4/153/65,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",65,1,"Proceso estadístico utilizado para calcular el campo procesado a partir del campo, en cada incremento de tiempo, durante el lapso de tiempo",((véase la Tabla de cifrado 4.10)),,4.10,,Operational,AI Engine
grib2/4/153/66,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",66,1,Tipo de incremento de tiempo entre campos sucesivos empleado en el cálculo estadístico,((véase la Tabla de cifrado 4.11)),,4.11,,Operational,AI Engine
grib2/4/153/67,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",67,1,Indicador de la unidad de tiempo empleada para el lapso de tiempo para el cual se hace el cálculo estadístico,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI Engine
grib2/4/153/68-71,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",68-71,4,"Duración del intervalo de tiempo durante el cual se realiza el cálculo estadístico, en unidades definidas por el octeto precedente",,,,,Operational,AI Engine
grib2/4/153/72,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",72,1,Indicador de la unidad de tiempo empleada para el incremento de tiempo entre los campos sucesivos utilizados,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI Engine
grib2/4/153/73-76,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",73-76,4,"Incremento de tiempo entre los campos sucesivos, expresado en la unidad indicada por el octeto precedente",(Estos octetos están presentes únicamente para las retículas casi regulares que se describen en la nota 4.),"7,99",,,Operational,AI Engine
grib2/4/153//2,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",,,"Estos octetos se incluyen solo si n > 1, donde nn = 64 + 12 x n",,,,,Operational,AI Engine
grib2/4/153/77-88,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",77-88,12,"Como octetos 65 a 76, el siguiente paso más interno del procesamiento.",,,,,Operational,AI Engine
grib2/4/153/89-nn,"Reforecast individual de gran conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal, en un intervalo de tiempo continuo o no continuo para los constituyentes químicos atmosféricos.",89-nn,,"Especificaciones adicionales del rango de tiempo, incluidas de acuerdo con el valor de n. Contenidos como octetos 65 a 76, repetidos según sea necesario.",,,,,Operational,AI Engine
