ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/84/10,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",10,1,Categoría de parámetro,(véase la Tabla de cifrado 4.1),,4.1,,Operational,Original
grib2/4/84/11,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",11,1,Número del parámetro,(véase la Tabla de cifrado 4.2),,4.2,,Operational,Original
grib2/4/84/12-13,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",12-13,2,Tipo de aerosol,(véase la Tabla de cifrado 4.2),,4.233,,Operational,Original
grib2/4/84/14,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",14,1,Fuentes o sumideros,(véase la Tabla de cifrado 4.238),,4.238,,Operational,Original
grib2/4/84/15,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",15,1,Tipo de intervalo para el primero y segundo tamaños,(véase la Tabla de cifrado 4.91),,4.91,,Operational,Original
grib2/4/84/16,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",16,1,Factor de escala del primer tamaño,,,,,Operational,Original
grib2/4/84/17-20,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",17-20,4,Valor ajustado del primer tamaño en metros,,,,,Operational,Original
grib2/4/84/21,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",21,1,Factor de escala del segundo tamaño,,,,,Operational,Original
grib2/4/84/22-25,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",22-25,4,Valor ajustado del segundo tamaño en metros,,,,,Operational,Original
grib2/4/84/26,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",26,1,Tipo de proceso de producción,(véase la Tabla de cifrado 4.3),,4.3,,Operational,Original
grib2/4/84/27,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",27,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,Original
grib2/4/84/28,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",28,1,Identificador del proceso de producción de la previsión (definido por el centro de origen),,,,,Operational,Original
grib2/4/84/29-30,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",29-30,2,Límite (horas) de recogida de datos después de la hora de referencia,(véase la nota 1),,,,Operational,Original
grib2/4/84/31,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",31,1,Límite (minutos) de recogida de datos después de la hora de referencia,,,,,Operational,Original
grib2/4/84/32,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",32,1,Indicador de la unidad de lapso de tiempo,(véase la Tabla de cifrado 4.4),,4.4,,Operational,Original
grib2/4/84/33-36,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",33-36,4,Hora de la predicción expresada en la unidad definida por el octeto 32,(véase la nota 2),,,,Operational,Original
grib2/4/84/37,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",37,1,Tipo de la primera superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,Original
grib2/4/84/38,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",38,1,Factor de escala de la primera superficie especificada,,,,,Operational,Original
grib2/4/84/39-42,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",39-42,4,Valor ajustado de la primera superficie especificada,,,,,Operational,Original
grib2/4/84/43,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",43,1,Tipo de la segunda superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,Original
grib2/4/84/44,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",44,1,Factor de escala de la segunda superficie especificada,,,,,Operational,Original
grib2/4/84/45-48,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",45-48,4,Valor ajustado de la segunda superficie especificada,,,,,Operational,Original
grib2/4/84/49,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",49,1,Tipo de predicción por conjuntos,(véase la Tabla de cifrado 4.6),,4.6,,Operational,Original
grib2/4/84/50,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",50,1,Número de la perturbación,,,,,Operational,Original
grib2/4/84/51,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",51,1,Número de predicciones en el conjunto,,,,,Operational,Original
