ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/45/10,"Modelo de definición del producto 4.45 – Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal en un momento dado respecto de aerosoles",10,1,Categoría del parámetro,(véase la Tabla de cifrado 4.1),,4.1,,Operational,PDF
grib2/4/45/11,"Modelo de definición del producto 4.45 – Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal en un momento dado respecto de aerosoles",11,1,Número del parámetro,(véase la Tabla de cifrado 4.2),,4.2,,Operational,PDF
grib2/4/45/12-13,"Modelo de definición del producto 4.45 – Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal en un momento dado respecto de aerosoles",12-13,2,Tipo de aerosol,(véase la Tabla de cifrado 4.233),,4.233,,Operational,PDF
grib2/4/45/14,"Modelo de definición del producto 4.45 – Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal en un momento dado respecto de aerosoles",14,1,Tipo de intervalo para el primer y segundo tamaños,(véase la Tabla de cifrado 4.91),,4.91,,Operational,PDF
grib2/4/45/15,"Modelo de definición del producto 4.45 – Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal en un momento dado respecto de aerosoles",15,1,Factor de escala del primer tamaño,,,,,Operational,PDF
grib2/4/45/16-19,"Modelo de definición del producto 4.45 – Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal en un momento dado respecto de aerosoles",16-19,4,Valor a escala del primer tamaño en metros,,,,,Operational,PDF
grib2/4/45/20,"Modelo de definición del producto 4.45 – Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal en un momento dado respecto de aerosoles",20,1,Factor de escala del segundo tamaño,,,,,Operational,PDF
grib2/4/45/21-24,"Modelo de definición del producto 4.45 – Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal en un momento dado respecto de aerosoles",21-24,4,Valor a escala del segundo tamaño en metros,,,,,Operational,PDF
grib2/4/45/25,"Modelo de definición del producto 4.45 – Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal en un momento dado respecto de aerosoles",25,1,Tipo de proceso de producción,(véase la Tabla de cifrado 4.3),,4.3,,Operational,PDF
grib2/4/45/26,"Modelo de definición del producto 4.45 – Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal en un momento dado respecto de aerosoles",26,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,PDF
grib2/4/45/27,"Modelo de definición del producto 4.45 – Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal en un momento dado respecto de aerosoles",27,1,Identificador del proceso de producción de la predicción (definido por el centro de origen),,,,,Operational,PDF
grib2/4/45/28-29,"Modelo de definición del producto 4.45 – Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal en un momento dado respecto de aerosoles",28-29,2,Límite (horas) de recogida de datos después de la hora de referencia,(véase la nota 1),33,,,Operational,PDF
grib2/4/45/30,"Modelo de definición del producto 4.45 – Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal en un momento dado respecto de aerosoles",30,1,Límite (minutos) de recogida de datos después de la hora de referencia,,,,,Operational,PDF
grib2/4/45/31,"Modelo de definición del producto 4.45 – Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal en un momento dado respecto de aerosoles",31,1,Indicador de la unidad del intervalo de tiempo,(véase la Tabla de cifrado 4.4),,4.4,,Operational,PDF
grib2/4/45/32-35,"Modelo de definición del producto 4.45 – Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal en un momento dado respecto de aerosoles",32-35,4,"Hora de la predicción, en unidades definidas mediante el octeto 31",,,,,Operational,PDF
grib2/4/45/36,"Modelo de definición del producto 4.45 – Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal en un momento dado respecto de aerosoles",36,1,Tipo de la primera superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,PDF
grib2/4/45/37,"Modelo de definición del producto 4.45 – Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal en un momento dado respecto de aerosoles",37,1,Factor de escala de la primera superficie especificada,,,,,Operational,PDF
grib2/4/45/38-41,"Modelo de definición del producto 4.45 – Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal en un momento dado respecto de aerosoles",38-41,4,Valor a escala de la primera superficie especificada,,,,,Operational,PDF
grib2/4/45/42,"Modelo de definición del producto 4.45 – Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal en un momento dado respecto de aerosoles",42,1,Tipo de la segunda superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,PDF
grib2/4/45/43,"Modelo de definición del producto 4.45 – Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal en un momento dado respecto de aerosoles",43,1,Factor de escala de la segunda superficie especificada,,,,,Operational,PDF
grib2/4/45/44-47,"Modelo de definición del producto 4.45 – Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal en un momento dado respecto de aerosoles",44-47,4,Valor a escala de la segunda superficie especificada,,,,,Operational,PDF
grib2/4/45/48,"Modelo de definición del producto 4.45 – Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal en un momento dado respecto de aerosoles",48,1,Tipo de predicción de conjuntos,(véase la Tabla de cifrado 4.6),,4.6,,Operational,PDF
grib2/4/45/49,"Modelo de definición del producto 4.45 – Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal en un momento dado respecto de aerosoles",49,1,Número de la perturbación,,,,,Operational,PDF
grib2/4/45/50,"Modelo de definición del producto 4.45 – Predicción de conjunto individual, de control y perturbada, para una superficie o capa horizontal en un momento dado respecto de aerosoles",50,1,Número de previsiones en el conjunto,,,,,Operational,PDF
