ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/136/10,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI Engine
grib2/4/136/11,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI Engine
grib2/4/136/12,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",12,1,Tipo de proceso de producción,((véase la Tabla de cifrado 4.3)),,4.3,,Operational,AI Engine
grib2/4/136/13,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",13,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/136/14,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",14,1,Identificador de proceso de producción de análisis o predicciones (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/136/15-16,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",15-16,2,Límite (horas) de recogida de datos de observación después de la hora de referencia,((véase la nota 1)),33,,,Operational,AI Engine
grib2/4/136/17,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",17,1,Límite (minutos) de recogida de datos de observación después de la hora de referencia,,,,,Operational,AI Engine
grib2/4/136/18,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",18,1,Indicador de la unidad del intervalo de tiempo,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI Engine
grib2/4/136/19-22,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",19-22,4,Hora de la previsión expresada en la unidad precisada por el octeto precedente,,,,,Operational,AI Engine
grib2/4/136/23,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",23,1,Tipo de la primera superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI Engine
grib2/4/136/24,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",24,1,Factor de escala de la primera superficie especificada,,,,,Operational,AI Engine
grib2/4/136/25-28,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",25-28,4,Valor ajustado de la primera superficie especificada,,,,,Operational,AI Engine
grib2/4/136/29,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",29,1,Tipo de la segunda superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI Engine
grib2/4/136/30,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",30,1,Factor de escala de la segunda superficie especificada,,,,,Operational,AI Engine
grib2/4/136/31-34,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",31-34,4,Valor ajustado de la segunda superficie especificada,,,,,Operational,AI Engine
grib2/4/136/35,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",35,1,Tipo de predicción por conjuntos,((véase la Tabla de cifrado 4.6)),,4.6,,Operational,AI Engine
grib2/4/136/36-39,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",36-39,4,Número de predicciones en el conjunto,,,,,Operational,AI Engine
grib2/4/136/40,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",40,1,Número de la probabilidad prevista,,,,,Operational,AI Engine
grib2/4/136/41,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",41,1,Número total de probabilidades previstas,,,,,Operational,AI Engine
grib2/4/136/42,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",42,1,Tipo de probabilidad,(véase la Tabla de cifrado 4.9),,4.9,,Operational,AI Engine
grib2/4/136/43,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",43,1,Factor de escala del límite inferior,,,,,Operational,AI Engine
grib2/4/136/44-47,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",44-47,4,Valor ajustado del límite inferior,,,,,Operational,AI Engine
grib2/4/136/48,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",48,1,Factor de escala del límite superior,,,,,Operational,AI Engine
grib2/4/136/49-52,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",49-52,4,Valor ajustado del límite superior,,,,,Operational,AI Engine
grib2/4/136/53,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",53,1,Tipo de conjunto de datos de referencia,(consulte la tabla de cifrado 4.100),,4.100,,Operational,AI Engine
grib2/4/136/54,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",54,1,Tipo de relación con el conjunto de datos de referencia,(consulte la tabla de códigos 4.101),,4.101,,Operational,AI Engine
grib2/4/136/55,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",55,1,Número de parámetros adicionales para el período de referencia (NA),((véase la nota 2)),164,,,Operational,AI Engine
grib2/4/136//1,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",,,Las dos siguientes entradas se repiten NA veces na=0:NA - pueden ser 0 veces si no se necesitan parámetros.,,,,,Operational,AI Engine
grib2/4/136/56+(na-1)*5,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",56+(na-1)*5,,Factor de escala de parámetros adicionales para el período de referencia,,,,,Operational,AI Engine
grib2/4/136/(57+(na-1)*5)-(60+(na-1)*5),"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",(57+(na-1)*5)-(60+(na-1)*5),,Valor escalado de parámetros adicionales para el período de referencia,,,,,Operational,AI Engine
grib2/4/136//2,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",,,Fin de la secuencia repetida de NA,,,,,Operational,AI Engine
grib2/4/136/(56+NA*5)-(57+NA*5),"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",(56+NA*5)-(57+NA*5),,Año de inicio del período de referencia,,,,,Operational,AI Engine
grib2/4/136/58+NA*5,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",58+NA*5,,Mes de inicio del período de referencia,,,,,Operational,AI Engine
grib2/4/136/59+NA*5,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",59+NA*5,,Día de inicio del período de referencia,,,,,Operational,AI Engine
grib2/4/136/60+NA*5,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",60+NA*5,,Hora de inicio del período de referencia,,,,,Operational,AI Engine
grib2/4/136/61+NA*5,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",61+NA*5,,Minuto de inicio del período de referencia,,,,,Operational,AI Engine
grib2/4/136/62+NA*5,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",62+NA*5,,Segundo de inicio del período de referencia,,,,,Operational,AI Engine
grib2/4/136/(63+NA*5)-(66+NA*5),"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",(63+NA*5)-(66+NA*5),,Tamaño de muestra del período de referencia,,,,,Operational,AI Engine
grib2/4/136/67+NA*5,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",67+NA*5,,Número de rango de tiempo del período de referencia (NR),((véase la nota 3)),165,,,Operational,AI Engine
grib2/4/136//3,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",,,Las siguientes tres entradas se repiten NR veces nr=1:NR,,,,,Operational,AI Engine
grib2/4/136/68+NA*5+(nr-1)*6,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",68+NA*5+(nr-1)*6,,Tipo de procesamiento estadístico para el rango de tiempo del período de referencia,(Consulte la tabla de códigos 4.102),,4.102,,Operational,AI Engine
grib2/4/136/69+NA*5+(nr-1)*6,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",69+NA*5+(nr-1)*6,,Indicador de unidad de rango de tiempo para el período de referencia,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI Engine
grib2/4/136/(70+NA*5+(nr-1)*6)-(73+NA*5+(nr-1)*6),"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",(70+NA*5+(nr-1)*6)-(73+NA*5+(nr-1)*6),,Duración del intervalo de tiempo del período de referencia,,,,,Operational,AI Engine
grib2/4/136//4,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",,,Fin de la secuencia repetida de NR,,,,,Operational,AI Engine
grib2/4/136/74+NA*5+(nr-1)*6,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",74+NA*5+(nr-1)*6,,Tipo de proximidad espacial,(consulte la tabla de cifrado 4.103),,4.103,,Operational,AI Engine
grib2/4/136/75+NA*5+(nr-1)*6,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",75+NA*5+(nr-1)*6,,Número de valores de proximidad espacial (NSV),,,,,Operational,AI Engine
grib2/4/136//5,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",,,La siguiente entrada se repite nsv=1:NSV veces,,,,,Operational,AI Engine
grib2/4/136/(76+NA*5+(nr-1)*6+(nsv-1)*4)-(79+NA*5+(nr-1)*6+(nsv-1)*4),"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",(76+NA*5+(nr-1)*6+(nsv-1)*4)-(79+NA*5+(nr-1)*6+(nsv-1)*4),,Valor de proximidad espacial,,,,,Operational,AI Engine
grib2/4/136/80+NA*5+(nr-1)*6+(nsv-1)*4,"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",80+NA*5+(nr-1)*6+(nsv-1)*4,,Procesamiento de proximidad espacial,(consulte la tabla de cifrado 4.104),,4.104,,Operational,AI Engine
grib2/4/136/(81+NA*5+(nr-1)*6+(nsv-1)*4)-(82+NA*5+(nr-1)*6+(nsv-1)*4),"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",(81+NA*5+(nr-1)*6+(nsv-1)*4)-(82+NA*5+(nr-1)*6+(nsv-1)*4),,"Argumento 1 de procesamiento de proximidad espacial (por ejemplo, si el anterior es un cuantil)",,,,,Operational,AI Engine
grib2/4/136/(83+NA*5+(nr-1)*6+(nsv-1)*4)-(84+NA*5+(nr-1)*6+(nsv-1)*4),"Pronósticos de probabilidad de anomalías, significancia y otros productos derivados en relación con un período de referencia con procesamiento espaciotemporal basado en estadísticas focales (ventana móvil) en relación con un período de referencia a nivel horizontal o en un punto en el tiempo.",(83+NA*5+(nr-1)*6+(nsv-1)*4)-(84+NA*5+(nr-1)*6+(nsv-1)*4),,"Procesamiento de proximidad espacial argumento 2 (por ejemplo, si el anterior es cuantil)",,,,,Operational,AI Engine
