ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/83/10,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI
grib2/4/83/11,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI
grib2/4/83/12-13,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",12-13,2,Tipo de aerosol,((véase la Tabla de cifrado 4.233)),,4.233,,Operational,AI
grib2/4/83/14,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",14,1,Fuentes o sumideros,((véase la Tabla de cifrado 4.238)),,4.238,,Operational,AI
grib2/4/83/15,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",15,1,Tipo de intervalo para el primer y segundo tamaños,((véase la Tabla de cifrado 4.91)),,4.91,,Operational,AI
grib2/4/83/16,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",16,1,Factor de escala del primer tamaño,,,,,Operational,AI
grib2/4/83/17-20,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",17-20,4,Valor escalado del primer tamaño en metros,,,,,Operational,AI
grib2/4/83/21,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",21,1,Factor de escala del segundo tamaño,,,,,Operational,AI
grib2/4/83/22-25,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",22-25,4,Valor a escala del segundo tamaño en metros,,,,,Operational,AI
grib2/4/83/26,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",26,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,AI
grib2/4/83/27,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",27,1,Identificador del proceso de producción de la previsión (definido por el centro de origen),,,,,Operational,AI
grib2/4/83/28-29,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",28-29,2,Límite (horas) de recogida de datos de observación después de la hora de referencia,((véase la nota 1)),33,,,Operational,AI
grib2/4/83/30,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",30,1,Límite (minutos) de recogida de datos de observación después de la hora de referencia,,,,,Operational,AI
grib2/4/83/31,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",31,1,Indicador de la unidad del intervalo de tiempo,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI
grib2/4/83/32-35,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",32-35,4,Hora de la predicción expresada en la unidad definida por el octeto 32,((véase la nota 2)),111,,,Operational,AI
grib2/4/83/36,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",36,1,Tipo de la primera superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI
grib2/4/83/37,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",37,1,Factor de escala de la primera superficie especificada,,,,,Operational,AI
grib2/4/83/38-41,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",38-41,4,Valor ajustado de la primera superficie especificada,,,,,Operational,AI
grib2/4/83/42,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",42,1,Tipo de la segunda superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI
grib2/4/83/43,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",43,1,Factor de escala de la segunda superficie especificada,,,,,Operational,AI
grib2/4/83/44-47,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",44-47,4,Valor ajustado de la segunda superficie especificada,,,,,Operational,AI
grib2/4/83/48,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",48,1,Tipo de predicción por conjuntos,((véase la Tabla de cifrado 4.6)),,4.6,,Operational,AI
grib2/4/83/49,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",49,1,Número de la perturbación,,,,,Operational,AI
grib2/4/83/50,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",50,1,Número de predicciones en el conjunto,,,,,Operational,AI
grib2/4/83/51-52,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",51-52,2,Año del final del intervalo total de tiempo,,,,,Operational,AI
grib2/4/83/53,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",53,1,Mes del final del intervalo total de tiempo,,,,,Operational,AI
grib2/4/83/54,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",54,1,Día del final del intervalo total de tiempo,,,,,Operational,AI
grib2/4/83/55,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",55,1,Hora del final del intervalo total de tiempo,,,,,Operational,AI
grib2/4/83/56,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",56,1,Minuto del final del intervalo total de tiempo,,,,,Operational,AI
grib2/4/83/57,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",57,1,Segundo del final del intervalo total de tiempo,,,,,Operational,AI
grib2/4/83/58,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",58,1,n - Número de especificaciones para los lapsos de tiempo que describen los intervalos de tiempo empleados para calcular el campo estadísticamente procesado,,,,,Operational,AI
grib2/4/83/59-62,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",59-62,4,Número total de valores de datos faltantes en el cálculo estadístico,,,,,Operational,AI
grib2/4/83//1,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",,,Especificación del lapso de tiempo más remoto (o lapso de tiempo único) para el que se hacen cálculos estadísticos,,,,,Operational,AI
grib2/4/83/63,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",63,1,"Proceso estadístico utilizado para calcular el campo procesado a partir del campo, en cada incremento de tiempo, durante el lapso de tiempo",((véase la Tabla de cifrado 4.10)),,4.10,,Operational,AI
grib2/4/83/64,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",64,1,Tipo de incremento de tiempo entre campos sucesivos empleado en el cálculo estadístico,((véase la Tabla de cifrado 4.11)),,4.11,,Operational,AI
grib2/4/83/65,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",65,1,Indicador de la unidad de tiempo empleada para el lapso de tiempo para el cual se hace el cálculo estadístico,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI
grib2/4/83/66-69,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",66-69,4,"Duración del intervalo de tiempo durante el cual se realiza el cálculo estadístico, en unidades definidas por el octeto precedente",,,,,Operational,AI
grib2/4/83/70,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",70,1,Indicador de la unidad de tiempo empleada para el incremento de tiempo entre los campos sucesivos utilizados,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI
grib2/4/83/71-74,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",71-74,4,"Incremento de tiempo entre los campos sucesivos, expresado en la unidad indicada por el octeto precedente",((véanse las notas 3 y 4)),"7,105",,,Operational,AI
grib2/4/83//2,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",,,"75-nn Estos octetos figurarán únicamente si n > 1, donde nn = 62 + 12 x n",,,,,Operational,AI
grib2/4/83/75-86,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",75-86,12,Mismo contenido que el de los octetos 64 a 75 para la etapa siguiente del cálculo,,,,,Operational,AI
grib2/4/83/87-nn,"Modelo de definición del producto 4.84 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles con fuente o sumidero",87-nn,,"Especificaciones adicionales del intervalo de tiempo, incluidas en función del valor de n. El contenido es el mismo que el de los octetos 63 a 74, repetido en caso necesario",,,,,Operational,AI
