ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/149/10,"Puntuaciones de verificación para el pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI Engine
grib2/4/149/11,"Puntuaciones de verificación para el pronóstico individual de conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI Engine
grib2/4/149/12,"Puntuaciones de verificación para el pronóstico individual de conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",12,1,Tipo de proceso de producción,((véase la Tabla de cifrado 4.3)),,4.3,,Operational,AI Engine
grib2/4/149/13,"Puntuaciones de verificación para el pronóstico individual de conjunto, control y perturbado, a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",13,1,Proceso en segundo plano,,,,,Operational,AI Engine
grib2/4/149/14,"Puntuaciones de verificación para el pronóstico individual del conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",14,1,Generando identificador de proceso,,,,,Operational,AI Engine
grib2/4/149/15-16,"Puntuaciones de verificación para el pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",15-16,2,Horas después del corte de datos,,,,,Operational,AI Engine
grib2/4/149/17,"Puntuaciones de verificación para el pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",17,1,Minutos después del corte de datos,,,,,Operational,AI Engine
grib2/4/149/18,"Puntuaciones de verificación para el pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",18,1,Indicador de la unidad del intervalo de tiempo,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI Engine
grib2/4/149/19-22,"Puntuaciones de verificación para el pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",19-22,4,Hora de la predicción (indicar como faltante si se trata de un análisis),,,,,Operational,AI Engine
grib2/4/149/23,"Puntuaciones de verificación para el pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",23,1,Tipo de la primera superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI Engine
grib2/4/149/244,"Puntuaciones de verificación para el pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",244,1,Factor de escala de la primera superficie especificada,,,,,Operational,AI Engine
grib2/4/149/25-28,"Puntuaciones de verificación para el pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",25-28,4,Valor ajustado de la primera superficie especificada,,,,,Operational,AI Engine
grib2/4/149/29,"Puntuaciones de verificación para el pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",29,1,Tipo de segunda superficie fija,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI Engine
grib2/4/149/30,"Puntuaciones de verificación para el pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",30,1,Factor de escala de la segunda superficie especificada,,,,,Operational,AI Engine
grib2/4/149/31-34,"Puntuaciones de verificación para el pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",31-34,4,Valor ajustado de la segunda superficie especificada,,,,,Operational,AI Engine
grib2/4/149/35,"Puntuaciones de verificación para el pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",35,1,Tipo de predicción por conjuntos,((véase la Tabla de cifrado 4.6)),,4.6,,Operational,AI Engine
grib2/4/149/36-39,"Puntuaciones de verificación para el pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",36-39,4,Número de la perturbación,,,,,Operational,AI Engine
grib2/4/149/40-43,"Puntuaciones de verificación para el pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",40-43,4,Número de predicciones en el conjunto,,,,,Operational,AI Engine
grib2/4/149/44-45,"Puntuaciones de verificación para el pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",44-45,2,Año del final del intervalo total de tiempo,,,,,Operational,AI Engine
grib2/4/149/46,"Puntuaciones de verificación para el pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",46,1,Mes del final del intervalo total de tiempo,,,,,Operational,AI Engine
grib2/4/149/47,"Puntuaciones de verificación para el pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",47,1,Día del final del intervalo total de tiempo,,,,,Operational,AI Engine
grib2/4/149/48,"Puntuaciones de verificación para el pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",48,1,Hora del final del intervalo total de tiempo,,,,,Operational,AI Engine
grib2/4/149/49,"Puntuaciones de verificación para el pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",49,1,Minuto del final del intervalo total de tiempo,,,,,Operational,AI Engine
grib2/4/149/50,"Puntuaciones de verificación para el pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",50,1,Segundo del final del intervalo total de tiempo,,,,,Operational,AI Engine
grib2/4/149/51,"Puntuaciones de verificación para el pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",51,1,Número de rango de tiempo (NR),,,,,Operational,AI Engine
grib2/4/149/52-55,"Puntuaciones de verificación para el pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",52-55,4,Número de ausentes en el proceso estadístico,,,,,Operational,AI Engine
grib2/4/149//1,"Puntuaciones de verificación para el pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo", , ,Las siguientes seis entradas se repiten NR veces nr=1:NR,,,,,Operational,AI Engine
grib2/4/149/56 + (nr-1)*12,"Puntuaciones de verificación para el pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",56 + (nr-1)*12,1,Tipo de cálculo estadístico,((véase la Tabla de cifrado 4.10)),,4.10,,Operational,AI Engine
grib2/4/149/57 + (nr-1)*12,"Puntuaciones de verificación para el pronóstico individual del conjunto, controlado y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",57 + (nr-1)*12,1,Tipo de incremento del tiempo,((véase la Tabla de cifrado 4.11)),,,,Operational,AI Engine
