ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/103/10,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un momento específico para ondas seleccionadas por rango de período,10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI Engine
grib2/4/103/11,Análisis o pronóstico a nivel horizontal o en una capa horizontal en un punto en el tiempo para ondas seleccionadas por rango de período,11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI Engine
grib2/4/103/12,Análisis o pronóstico a nivel horizontal o en una capa horizontal en un momento dado para ondas seleccionadas por rango de período,12,1,Tipo de intervalo del período de onda,((véase la Tabla de cifrado 4.91)),,4.91,,Operational,AI Engine
grib2/4/103/13,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un punto en el tiempo para ondas seleccionadas por rango de período.,13,1,Factor de escala del límite inferior del período de onda,,,,,Operational,AI Engine
grib2/4/103/14-17,Análisis o pronóstico a nivel horizontal o en una capa horizontal en un punto en el tiempo para ondas seleccionadas por rango de período,14-17,4,Valor escalado del límite inferior del período de onda,((véase la nota 1)),163,,,Operational,AI Engine
grib2/4/103/18,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un momento específico para ondas seleccionadas por rango de período,18,1,Factor de escala del límite superior del período de onda,,,,,Operational,AI Engine
grib2/4/103/19-22,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un momento específico para ondas seleccionadas por rango de período,19-22,4,Valor escalado del límite superior del período de onda,((véase la nota 1)),163,,,Operational,AI Engine
grib2/4/103/23,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un momento específico para ondas seleccionadas por rango de período,23,1,Tipo de proceso de producción,((véase la Tabla de cifrado 4.3)),,4.3,,Operational,AI Engine
grib2/4/103/24,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un momento específico para ondas seleccionadas por rango de período,24,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/103/25,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un momento específico para ondas seleccionadas por rango de período,25,1,Identificador de proceso de producción de análisis o predicciones (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/103/26-27,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un momento específico para ondas seleccionadas por rango de período,26-27,2,Límite (horas) de recogida de datos de observación después de la hora de referencia,((véase la nota 2)),33,,,Operational,AI Engine
grib2/4/103/28,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un momento específico para ondas seleccionadas por rango de período,28,1,Límite (minutos) de recogida de datos de observación después de la hora de referencia,,,,,Operational,AI Engine
grib2/4/103/29,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un momento específico para ondas seleccionadas por rango de período,29,1,Indicador de la unidad del intervalo de tiempo,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI Engine
grib2/4/103/30-33,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un momento específico para ondas seleccionadas por rango de período,30-33,4,Hora de la previsión expresada en la unidad precisada por el octeto precedente,,,,,Operational,AI Engine
grib2/4/103/34,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un momento específico para ondas seleccionadas por rango de período,34,1,Tipo de la primera superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI Engine
grib2/4/103/35,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un momento específico para ondas seleccionadas por rango de período,35,1,Factor de escala de la primera superficie especificada,,,,,Operational,AI Engine
grib2/4/103/36-39,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un momento específico para ondas seleccionadas por rango de período,36-39,4,Valor ajustado de la primera superficie especificada,,,,,Operational,AI Engine
grib2/4/103/40,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un momento específico para ondas seleccionadas por rango de período,40,1,Tipo de la segunda superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI Engine
grib2/4/103/41,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un momento específico para ondas seleccionadas por rango de período,41,1,Factor de escala de la segunda superficie especificada,,,,,Operational,AI Engine
grib2/4/103/42-45,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un momento específico para ondas seleccionadas por rango de período,42-45,4,Valor ajustado de la segunda superficie especificada,,,,,Operational,AI Engine
