ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/94/10,"Procesamiento posterior de pronósticos individuales de conjunto, control y perturbados, a un nivel horizontal o en una capa horizontal a una hora local especificada.",10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI Engine
grib2/4/94/11,"Posprocesamiento de pronóstico individual de conjunto, controlado y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI Engine
grib2/4/94/12-13,"Posprocesamiento de pronóstico individual de conjunto, control y perturbado, a un nivel horizontal o en una capa horizontal a una hora local especificada.",12-13,2,Identificador del proceso de entrada,((véase la nota 1)),82,,,Operational,AI Engine
grib2/4/94/14-15,"Posprocesamiento de pronósticos individuales de conjunto, controlados y perturbados, a un nivel horizontal o en una capa horizontal a una hora local especificada",14-15,2,Centro de origen de entrada,(consulte la Nota 2 y la tabla de Códigos Comunes C-11),81,CCT-11,,Operational,AI Engine
grib2/4/94/16,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",16,1,Tipo de procesamiento posterior,((véase la nota 3)),126,,,Operational,AI Engine
grib2/4/94/17,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",17,1,Tipo de proceso de producción,((véase la Tabla de cifrado 4.3)),,4.3,,Operational,AI Engine
grib2/4/94/18,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",18,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/94/19,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",19,1,Identificador de proceso de producción de análisis o predicciones (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/94/20,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",20,1,Tipo de la primera superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI Engine
grib2/4/94/21,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",21,1,Factor de escala de la primera superficie especificada,,,,,Operational,AI Engine
grib2/4/94/22-25,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",22-25,4,Valor ajustado de la primera superficie especificada,,,,,Operational,AI Engine
grib2/4/94/26,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",26,1,Tipo de la segunda superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI Engine
grib2/4/94/27,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",27,1,Factor de escala de la segunda superficie especificada,,,,,Operational,AI Engine
grib2/4/94/28-31,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",28-31,4,Valor ajustado de la segunda superficie especificada,,,,,Operational,AI Engine
grib2/4/94/32,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",32,1,Tipo de predicción por conjuntos,((véase la Tabla de cifrado 4.6)),,4.6,,Operational,AI Engine
grib2/4/94/33,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",33,1,Número de la perturbación,,,,,Operational,AI Engine
grib2/4/94/34,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",34,1,Número de predicciones en el conjunto,,,,,Operational,AI Engine
grib2/4/94/35,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",35,1,Método utilizado para obtener los valores de los campos de datos a la hora local especificada en la sección 1,((véase la Tabla de cifrado 4.248)),,4.248,,Operational,AI Engine
grib2/4/94/36,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",36,1,n - Número de análisis o predicción utilizado para crear el campo de datos compuesto a la hora local especificada en la sección 1 (n>=1),,,,,Operational,AI Engine
grib2/4/94//1,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",,,Octetos 37-54 Especificación del análisis o pronóstico utilizado en el procesamiento (n = 1),,,,,Operational,AI Engine
grib2/4/94/37-38,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",37-38,2,Año del análisis o la predicción utilizados en el cálculo,,,,,Operational,AI Engine
grib2/4/94/39,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",39,1,Mes del análisis o la predicción utilizados en el cálculo,,,,,Operational,AI Engine
grib2/4/94/40,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",40,1,Día del análisis o la predicción utilizados en el cálculo,,,,,Operational,AI Engine
grib2/4/94/41,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",41,1,Hora del análisis o la predicción utilizados en el cálculo,,,,,Operational,AI Engine
grib2/4/94/42,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",42,1,Minutos del análisis o la predicción utilizados en el cálculo,,,,,Operational,AI Engine
grib2/4/94/43,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",43,1,Segundos del análisis o la predicción utilizados en el cálculo,,,,,Operational,AI Engine
grib2/4/94/44,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",44,1,Indicador de unidades de tiempo de pronóstico (establecer como faltante si es análisis),((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI Engine
grib2/4/94/45-48,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",45-48,4,Hora de la predicción (indicar como faltante si se trata de un análisis),(Estos octetos están presentes únicamente para las retículas casi regulares que se describen en la nota 4.),"154,70",,,Operational,AI Engine
grib2/4/94/49,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",49,1,Número de incrementos de tiempo de la predicción utilizada en el cálculo,,,,,Operational,AI Engine
grib2/4/94/50,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",50,1,Indicador de las unidades de tiempo de los incrementos de tiempo,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI Engine
grib2/4/94/51-54,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",51-54,4,Incrementos de tiempo entre horas de predicción sucesivas,,,,,Operational,AI Engine
grib2/4/94//2,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",,,Los octetos 55-nn se incluyen solo si n > 1 donde nn = 36 + 18 x n,,,,,Operational,AI Engine
grib2/4/94/55-nn,"Postprocesamiento individual de pronósticos por conjunto, control y perturbados, a nivel horizontal o en una capa horizontal a una hora local especificada.",55-nn,,(n-1) repeticiones de la secuencia de octetos 37-54 que describen los siguientes análisis o pronósticos utilizados en el procesamiento,,,,,Operational,AI Engine
