ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/139/10,Repronóstico a nivel horizontal o en una capa horizontal en un punto en el tiempo para ondas seleccionadas por rango de período,10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI
grib2/4/139/11,Repronóstico a un nivel horizontal o en una capa horizontal en un punto de tiempo para ondas seleccionadas por rango de período,11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI
grib2/4/139/12,Repronóstico a un nivel horizontal o en una capa horizontal en un punto en el tiempo para ondas seleccionadas por rango de período,12,1,Tipo de intervalo del período de onda,((véase la Tabla de cifrado 4.91)),,4.91,,Operational,AI
grib2/4/139/13,Repronóstico a un nivel horizontal o en una capa horizontal en un punto en el tiempo para ondas seleccionadas por rango de período,13,1,Factor de escala del límite inferior del período de onda,,,,,Operational,AI
grib2/4/139/14-17,Repronóstico en un nivel horizontal o en una capa horizontal en un punto de tiempo para ondas seleccionadas por rango de período,14-17,4,Valor escalado del límite inferior del período de onda,((véase la nota 1)),163,,,Operational,AI
grib2/4/139/18,Repronóstico en un nivel horizontal o en una capa horizontal en un punto de tiempo para ondas seleccionadas por rango de período,18,1,Factor de escala del límite superior del período de onda,,,,,Operational,AI
grib2/4/139/19-22,Repronóstico en un nivel horizontal o en una capa horizontal en un punto de tiempo para ondas seleccionadas por rango de período,19-22,4,Valor escalado del límite superior del período de onda,((véase la nota 1)),163,,,Operational,AI
grib2/4/139/23,Repronóstico en un nivel horizontal o en una capa horizontal en un punto de tiempo para ondas seleccionadas por rango de período,23,1,Tipo de proceso de producción,((véase la Tabla de cifrado 4.3)),,4.3,,Operational,AI
grib2/4/139/24,Repronóstico en un nivel horizontal o en una capa horizontal en un punto de tiempo para ondas seleccionadas por rango de período,24,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,AI
grib2/4/139/25,Repronóstico en un nivel horizontal o en una capa horizontal en un punto de tiempo para ondas seleccionadas por rango de período,25,1,Identificador del proceso de generación de reforecast (definido por el centro de origen),,,,,Operational,AI
grib2/4/139/26-27,Repronóstico en un nivel horizontal o en una capa horizontal en un punto de tiempo para ondas seleccionadas por rango de período,26-27,2,Límite (horas) de recogida de datos de observación después de la hora de referencia,((véase la nota 2)),33,,,Operational,AI
grib2/4/139/28,Repronóstico en un nivel horizontal o en una capa horizontal en un punto de tiempo para ondas seleccionadas por rango de período,28,1,Límite (minutos) de recogida de datos de observación después de la hora de referencia,,,,,Operational,AI
grib2/4/139/29,Repronóstico en un nivel horizontal o en una capa horizontal en un punto de tiempo para ondas seleccionadas por rango de período,29,1,Indicador de la unidad del intervalo de tiempo,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI
grib2/4/139/30-33,Repronóstico en un nivel horizontal o en una capa horizontal en un punto de tiempo para ondas seleccionadas por rango de período,30-33,4,Hora de la previsión expresada en la unidad precisada por el octeto precedente,,,,,Operational,AI
grib2/4/139/34,Repronóstico en un nivel horizontal o en una capa horizontal en un punto de tiempo para ondas seleccionadas por rango de período,34,1,Tipo de la primera superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI
grib2/4/139/35,Repronóstico en un nivel horizontal o en una capa horizontal en un punto de tiempo para ondas seleccionadas por rango de período,35,1,Factor de escala de la primera superficie especificada,,,,,Operational,AI
grib2/4/139/36-39,Repronóstico en un nivel horizontal o en una capa horizontal en un punto de tiempo para ondas seleccionadas por rango de período,36-39,4,Valor ajustado de la primera superficie especificada,,,,,Operational,AI
grib2/4/139/40,Repronóstico en un nivel horizontal o en una capa horizontal en un punto de tiempo para ondas seleccionadas por rango de período,40,1,Tipo de la segunda superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI
grib2/4/139/41,Repronóstico en un nivel horizontal o en una capa horizontal en un punto de tiempo para ondas seleccionadas por rango de período,41,1,Factor de escala de la segunda superficie especificada,,,,,Operational,AI
grib2/4/139/42-45,Repronóstico en un nivel horizontal o en una capa horizontal en un punto de tiempo para ondas seleccionadas por rango de período,42-45,4,Valor ajustado de la segunda superficie especificada,,,,,Operational,AI
grib2/4/139/46-47,Repronóstico en un nivel horizontal o en una capa horizontal en un punto de tiempo para ondas seleccionadas por rango de período,46-47,2,Año de la fecha de versión del modelo,,,,,Operational,AI
grib2/4/139/48,Repronóstico en un nivel horizontal o en una capa horizontal en un punto de tiempo para ondas seleccionadas por rango de período,48,1,Mes de la fecha de versión del modelo,,,,,Operational,AI
grib2/4/139/49,Repronóstico en un nivel horizontal o en una capa horizontal en un punto de tiempo para ondas seleccionadas por rango de período,49,1,Día de la fecha de versión del modelo,,,,,Operational,AI
grib2/4/139/50,Repronóstico en un nivel horizontal o en una capa horizontal en un punto de tiempo para ondas seleccionadas por rango de período,50,1,Hora de la fecha de versión del modelo,,,,,Operational,AI
grib2/4/139/51,Repronóstico en un nivel horizontal o en una capa horizontal en un punto de tiempo para ondas seleccionadas por rango de período,51,1,Minuto de la fecha de versión del modelo,,,,,Operational,AI
grib2/4/139/52,Repronóstico en un nivel horizontal o en una capa horizontal en un punto de tiempo para ondas seleccionadas por rango de período,52,1,Segundo de la fecha de versión del modelo,,,,,Operational,AI
