ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/1/10,"4.1 – Previsión de conjunto tomada por separado, de control o ""perturbada"", para una superficie o una capa horizontal, en un momento dado",10,1,Categoría del parámetro,(véase la Tabla de cifrado 4.1),,4.1,,Operational,PDF
grib2/4/1/11,"4.1 – Previsión de conjunto tomada por separado, de control o ""perturbada"", para una superficie o una capa horizontal, en un momento dado",11,1,Número del parámetro,(véase la Tabla de cifrado 4.2),,4.2,,Operational,PDF
grib2/4/1/12,"4.1 – Previsión de conjunto tomada por separado, de control o ""perturbada"", para una superficie o una capa horizontal, en un momento dado",12,1,Tipo de proceso de producción,(véase la Tabla de cifrado 4.3),,4.3,,Operational,PDF
grib2/4/1/13,"4.1 – Previsión de conjunto tomada por separado, de control o ""perturbada"", para una superficie o una capa horizontal, en un momento dado",13,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,PDF
grib2/4/1/14,"4.1 – Previsión de conjunto tomada por separado, de control o ""perturbada"", para una superficie o una capa horizontal, en un momento dado",14,1,Identificador del proceso de producción de la previsión (definido por el centro de origen),,,,,Operational,PDF
grib2/4/1/15-16,"4.1 – Previsión de conjunto tomada por separado, de control o ""perturbada"", para una superficie o una capa horizontal, en un momento dado",15-16,2,Límite (horas) de recogida de datos de observación después de la hora de referencia,,,,,Operational,PDF
grib2/4/1/17,"4.1 – Previsión de conjunto tomada por separado, de control o ""perturbada"", para una superficie o una capa horizontal, en un momento dado",17,1,Límite (minutos) de recogida de datos de observación después de la hora de referencia,,,,,Operational,PDF
grib2/4/1/18,"4.1 – Previsión de conjunto tomada por separado, de control o ""perturbada"", para una superficie o una capa horizontal, en un momento dado",18,1,Indicador de la unidad del intervalo de tiempo,(véase la Tabla de cifrado 4.4),,4.4,,Operational,PDF
grib2/4/1/19-22,"4.1 – Previsión de conjunto tomada por separado, de control o ""perturbada"", para una superficie o una capa horizontal, en un momento dado",19-22,4,Hora de la previsión expresada en la unidad precisada por el octeto 18,,,,,Operational,PDF
grib2/4/1/23,"4.1 – Previsión de conjunto tomada por separado, de control o ""perturbada"", para una superficie o una capa horizontal, en un momento dado",23,1,Tipo de la primera superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,PDF
grib2/4/1/24,"4.1 – Previsión de conjunto tomada por separado, de control o ""perturbada"", para una superficie o una capa horizontal, en un momento dado",24,1,Factor de escala de la primera superficie especificada,,,,,Operational,PDF
grib2/4/1/25-28,"4.1 – Previsión de conjunto tomada por separado, de control o ""perturbada"", para una superficie o una capa horizontal, en un momento dado",25-28,4,Valor ajustado de la primera superficie especificada,,,,,Operational,PDF
grib2/4/1/29,"4.1 – Previsión de conjunto tomada por separado, de control o ""perturbada"", para una superficie o una capa horizontal, en un momento dado",29,1,Tipo de la segunda superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,PDF
grib2/4/1/30,"4.1 – Previsión de conjunto tomada por separado, de control o ""perturbada"", para una superficie o una capa horizontal, en un momento dado",30,1,Factor de escala de la segunda superficie especificada,,,,,Operational,PDF
grib2/4/1/31-34,"4.1 – Previsión de conjunto tomada por separado, de control o ""perturbada"", para una superficie o una capa horizontal, en un momento dado",31-34,4,Valor ajustado de la segunda superficie especificada,,,,,Operational,PDF
grib2/4/1/35,"4.1 – Previsión de conjunto tomada por separado, de control o ""perturbada"", para una superficie o una capa horizontal, en un momento dado",35,1,Tipo de previsión por conjuntos,(véase la Tabla de cifrado 4.6),,4.6,,Operational,PDF
grib2/4/1/36,"4.1 – Previsión de conjunto tomada por separado, de control o ""perturbada"", para una superficie o una capa horizontal, en un momento dado",36,1,Número de la perturbación,,,,,Operational,PDF
grib2/4/1/37,"4.1 – Previsión de conjunto tomada por separado, de control o ""perturbada"", para una superficie o una capa horizontal, en un momento dado",37,1,Número de previsiones en el conjunto,,,,,Operational,PDF
