ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/9/10,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,10,,Categoría del parámetro (véase la Tabla de cifrado 4.1),,,,,Operational,Original
grib2/4/9/11,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,11,,Número del parámetro (véase la Tabla de cifrado 4.2),,,,,Operational,Original
grib2/4/9/12,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,12,,Tipo de proceso de producción (véase la Tabla de cifrado 4.3),,,,,Operational,Original
grib2/4/9/13,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,13,,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,Original
grib2/4/9/14,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,14,,Identificador del proceso de producción de la predicción (definido por el centro de origen),,,,,Operational,Original
grib2/4/9/15-16,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,15-16,,Límite,(horas) de recogida de datos de observación después de la hora de referencia (véase la nota 1),,,,Operational,Original
grib2/4/9/17,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,17,,Límite (minutos) de recogida de datos de observación después de la hora de referencia,,,,,Operational,Original
grib2/4/9/18,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,18,,Indicador de unidad del intervalo de tiempo (véase la Tabla de cifrado 4.4),,,,,Operational,Original
grib2/4/9/19-22,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,19-22,,Hora de la previsión expresada en la unidad precisada por el octeto 18,(véase la nota 2),,,,Operational,Original
grib2/4/9/23,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,23,,Tipo de la primera superficie especificada (véase la Tabla de cifrado 4.5),,,,,Operational,Original
grib2/4/9/24,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,24,,Factor de escala de la primera superficie especificada,,,,,Operational,Original
grib2/4/9/25-28,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,25-28,,Valor ajustado de la primera superficie especificada,,,,,Operational,Original
grib2/4/9/29,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,29,,Tipo de la segunda superficie especificada (véase la Tabla de cifrado 4.5),,,,,Operational,Original
grib2/4/9/30,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,30,,Factor de escala de la segunda superficie especificada,,,,,Operational,Original
grib2/4/9/31-34,Predicción de probabilidad para una superficie o una capa horizontal durante un intervalo de tiempo continuo o discontinuo,31-34,,Valor ajustado de la segunda superficie especificada,,,,,Operational,Original
