ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/95/10,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI Engine
grib2/4/95/11,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI Engine
grib2/4/95/12,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal en un tiempo local.",12,1,Tipo de proceso de producción,((véase la Tabla de cifrado 4.3)),,4.3,,Operational,AI Engine
grib2/4/95/13,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",13,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/95/14,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",14,1,Identificador de proceso de producción de análisis o predicciones (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/95/15,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",15,1,Tipo de primera superficie fija,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI Engine
grib2/4/95/16,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",16,1,Factor de escala de la primera superficie especificada,,,,,Operational,AI Engine
grib2/4/95/17-20,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",17-20,4,Valor ajustado de la primera superficie especificada,,,,,Operational,AI Engine
grib2/4/95/21,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",21,1,Tipo de segunda superficie fija,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI Engine
grib2/4/95/22,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",22,1,Factor de escala de la segunda superficie especificada,,,,,Operational,AI Engine
grib2/4/95/23-26,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",23-26,4,Valor ajustado de la segunda superficie especificada,,,,,Operational,AI Engine
grib2/4/95/27,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",27,1,Proceso estadístico utilizado para calcular los campos que se usarán en el procesamiento de la hora local.,((véase la Tabla de cifrado 4.10)),,4.10,,Operational,AI Engine
grib2/4/95/28,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",28,1,Indicador de unidad de rango de tiempo sobre el cual se realiza el procesamiento estadístico,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI Engine
grib2/4/95/29-32,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",29-32,4,"Duración del lapso de tiempo durante el cual se realiza el cálculo estadístico, en unidades definidas por el octeto precedente",((véase la nota 1)),140,,,Operational,AI Engine
grib2/4/95/33,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",33,1,Número de campos procesados estadísticamente utilizados en el campo compuesto de tiempo local,((véase la nota 2)),141,,,Operational,AI Engine
grib2/4/95/34,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",34,1,Método utilizado para obtener los valores de los campos de datos a la hora local especificada en la sección 1,((véase la Tabla de cifrado 4.248)),,4.248,,Operational,AI Engine
grib2/4/95/35,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",35,1,n - Número de análisis o predicción utilizado para crear el campo de datos compuesto a la hora local especificada en la sección 1 (n>=1),((véase la nota 3)),142,,,Operational,AI Engine
grib2/4/95//1,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",,,Octetos 36-53 Especificación del análisis o pronóstico utilizado en el procesamiento (n = 1),,,,,Operational,AI Engine
grib2/4/95/36-37,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",36-37,2,Año del análisis o la predicción utilizados en el cálculo,,,,,Operational,AI Engine
grib2/4/95/38,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",38,1,Mes del análisis o la predicción utilizados en el cálculo,,,,,Operational,AI Engine
grib2/4/95/39,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",39,1,Día del análisis o la predicción utilizados en el cálculo,,,,,Operational,AI Engine
grib2/4/95/40,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",40,1,Hora del análisis o la predicción utilizados en el cálculo,,,,,Operational,AI Engine
grib2/4/95/41,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",41,1,Minutos del análisis o la predicción utilizados en el cálculo,,,,,Operational,AI Engine
grib2/4/95/42,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",42,1,Segundos del análisis o la predicción utilizados en el cálculo,,,,,Operational,AI Engine
grib2/4/95/43,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",43,1,Indicador de las unidades de tiempo de la predicción,(consulte la Nota 6 y la tabla de cifrado 4.4),70,4.4,,Operational,AI Engine
grib2/4/95/44-47,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",44-47,4,Hora de la predicción (indicar como faltante si se trata de un análisis),(Estos octetos están presentes únicamente para las retículas casi regulares que se describen en la nota 4.),"153,70",,,Operational,AI Engine
grib2/4/95/48,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",48,1,Número de incrementos de tiempo de la predicción utilizada en el cálculo,,,,,Operational,AI Engine
grib2/4/95/49,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",49,1,Indicador de las unidades de tiempo de los incrementos de tiempo,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI Engine
grib2/4/95/50-53,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",50-53,4,Incrementos de tiempo entre horas de predicción sucesivas,((véase la nota 5)),143,,,Operational,AI Engine
grib2/4/95//2,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",,,Los octetos 54-nn se incluyen solo si n > 1 donde nn = 35 + 18 x n,,,,,Operational,AI Engine
grib2/4/95/54-nn,"Promedio, acumulación, valores extremos u otro valor procesado estadísticamente a un nivel horizontal o en una capa horizontal a una hora local.",54-nn,,(n-1) repeticiones de la secuencia de octetos 36-53 que describen los siguientes análisis o pronósticos utilizados en el procesamiento,,,,,Operational,AI Engine
