ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/55/10,Cambios espaciotemporales en las placas para una superficie o capa horizontal en un momento dado,10,1,Categorías de parámetros,(véase la Tabla de cifrado 4.1),,4.1,,Operational,PDF
grib2/4/55/11,Cambios espaciotemporales en las placas para una superficie o capa horizontal en un momento dado,11,1,Número del parámetro,(véase la Tabla de cifrado 4.2),,4.2,,Operational,PDF
grib2/4/55/12,Cambios espaciotemporales en las placas para una superficie o capa horizontal en un momento dado,12,1,Clasificación de la placa,(véase la Tabla de cifrado 4.242),,4.242,,Operational,PDF
grib2/4/55/13,Cambios espaciotemporales en las placas para una superficie o capa horizontal en un momento dado,13,1,Número total (NT) de pares de placas / atributos,(véanse las notas 1 y 2),"20,58",,,Operational,PDF
grib2/4/55/14,Cambios espaciotemporales en las placas para una superficie o capa horizontal en un momento dado,14,1,Número total de placas espaciales utilizadas (NUT),(véanse las notas 1 y 2),"20,58",,,Operational,PDF
grib2/4/55/15,Cambios espaciotemporales en las placas para una superficie o capa horizontal en un momento dado,15,1,"Índice de placas (ITN ={1,..., NUT})",(véase la nota 1),58,,,Operational,PDF
grib2/4/55/16,Cambios espaciotemporales en las placas para una superficie o capa horizontal en un momento dado,16,1,Número de atributos de placa utilizados (NAT) para el ITN de las placas,(véase la nota 2),58,,,Operational,PDF
grib2/4/55/17,Cambios espaciotemporales en las placas para una superficie o capa horizontal en un momento dado,17,1,"Atributo de placa (A ={A(1),..., A(NAT(ITN))})",(véase la Tabla de cifrado 4.241) (véase la nota 1),58,4.241,,Operational,PDF
grib2/4/55/18,Cambios espaciotemporales en las placas para una superficie o capa horizontal en un momento dado,18,1,Tipo de proceso de producción,(véase la Tabla de cifrado 4.3),,4.3,,Operational,PDF
grib2/4/55/19,Cambios espaciotemporales en las placas para una superficie o capa horizontal en un momento dado,19,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,PDF
grib2/4/55/20,Cambios espaciotemporales en las placas para una superficie o capa horizontal en un momento dado,20,1,Identificador del proceso de producción del análisis o de la previsión (definido por el centro de origen),,,,,Operational,PDF
grib2/4/55/21-22,Cambios espaciotemporales en las placas para una superficie o capa horizontal en un momento dado,21-22,2,Límite (horas) de recogida de datos de observación después de la hora de referencia,(véase la nota 3),33,,,Operational,PDF
grib2/4/55/23,Cambios espaciotemporales en las placas para una superficie o capa horizontal en un momento dado,23,1,Límite (minutos) de recogida de datos de observación después de la hora de referencia,,,,,Operational,PDF
grib2/4/55/24,Cambios espaciotemporales en las placas para una superficie o capa horizontal en un momento dado,24,1,Indicador de la unidad del intervalo de tiempo,(véase la Tabla de cifrado 4.4),,4.4,,Operational,PDF
grib2/4/55/25-28,Cambios espaciotemporales en las placas para una superficie o capa horizontal en un momento dado,25-28,4,Hora de la previsión expresada en la unidad precisada por el octeto 24,,,,,Operational,PDF
grib2/4/55/29,Cambios espaciotemporales en las placas para una superficie o capa horizontal en un momento dado,29,1,Tipo de la primera superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,PDF
grib2/4/55/30,Cambios espaciotemporales en las placas para una superficie o capa horizontal en un momento dado,30,1,Factor de escala de la primera superficie especificada,,,,,Operational,PDF
grib2/4/55/31-34,Cambios espaciotemporales en las placas para una superficie o capa horizontal en un momento dado,31-34,4,Valor ajustado de la primera superficie especificada,,,,,Operational,PDF
grib2/4/55/35,Cambios espaciotemporales en las placas para una superficie o capa horizontal en un momento dado,35,1,Tipo de la segunda superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,PDF
grib2/4/55/36,Cambios espaciotemporales en las placas para una superficie o capa horizontal en un momento dado,36,1,Factor de escala de la segunda superficie especificada,,,,,Operational,PDF
grib2/4/55/37-40,Cambios espaciotemporales en las placas para una superficie o capa horizontal en un momento dado,37-40,4,Valor ajustado de la segunda superficie especificada,,,,,Operational,PDF
