ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/101/10,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros 2D de ondas con frecuencias y direcciones definidas por fórmulas.,10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI
grib2/4/101/11,Análisis o pronóstico a nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con frecuencias y direcciones definidas por fórmulas.,11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI
grib2/4/101/12-13,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con frecuencias y direcciones definidas por fórmulas,12-13,2,Número de dirección de onda,,,,,Operational,AI
grib2/4/101/14-15,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un momento dado para espectros 2D de ondas con frecuencias y direcciones definidas por fórmulas,14-15,2,Número de direcciones de onda (ND),,,,,Operational,AI
grib2/4/101/16-17,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con frecuencias y direcciones definidas por fórmulas,16-17,2,Número de frecuencia de onda,,,,,Operational,AI
grib2/4/101/18-19,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con frecuencias y direcciones definidas por fórmulas,18-19,2,Número de frecuencias de onda (NF),,,,,Operational,AI
grib2/4/101/20,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con frecuencias y direcciones definidas por fórmulas,20,1,Tipo de proceso de producción,((véase la Tabla de cifrado 4.3)),,4.3,,Operational,AI
grib2/4/101/21,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con frecuencias y direcciones definidas por fórmulas,21,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,AI
grib2/4/101/22,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con frecuencias y direcciones definidas por fórmulas,22,1,Identificador de proceso de producción de análisis o predicciones (definido por el centro de origen),,,,,Operational,AI
grib2/4/101/23-24,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con frecuencias y direcciones definidas por fórmulas,23-24,2,Límite (horas) de recogida de datos de observación después de la hora de referencia,((véase la nota 1)),33,,,Operational,AI
grib2/4/101/25,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con frecuencias y direcciones definidas por fórmulas,25,1,Límite (minutos) de recogida de datos de observación después de la hora de referencia,,,,,Operational,AI
grib2/4/101/26,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con frecuencias y direcciones definidas por fórmulas,26,1,Indicador de la unidad del intervalo de tiempo,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI
grib2/4/101/27-30,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con frecuencias y direcciones definidas por fórmulas,27-30,4,Hora de la previsión expresada en la unidad precisada por el octeto precedente,,,,,Operational,AI
grib2/4/101/31,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con frecuencias y direcciones definidas por fórmulas,31,1,Tipo de secuencia de dirección de onda,(consulte la tabla de cifrado 4.251),,4.251,,Operational,AI
grib2/4/101/32,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con frecuencias y direcciones definidas por fórmulas,32,1,Número de parámetros de secuencia de dirección de onda (NDSP),,,,,Operational,AI
grib2/4/101//1,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con frecuencias y direcciones definidas por fórmulas,,,Las dos siguientes entradas se repiten NDSP veces para codificar los factores de escala y los valores escalados de los parámetros de la secuencia.,,,,,Operational,AI
grib2/4/101/33+(NDSP-1)*5,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un punto en el tiempo para espectros de ondas 2D con frecuencias y direcciones definidas por fórmulas,33+(NDSP-1)*5,,Factor de escala de parámetro de secuencia de dirección de onda,,,,,Operational,AI
