ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/144/10,Análisis o pronóstico a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período,10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI
grib2/4/144/11,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI
grib2/4/144/12,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período,12,1,Tipo de intervalo de período de onda,((véase la Tabla de cifrado 4.91)),,4.91,,Operational,AI
grib2/4/144/13,Análisis o pronóstico a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período,13,1,Factor de escala del límite inferior del período de onda,,,,,Operational,AI
grib2/4/144/14-17,Análisis o pronóstico en un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período,14-17,4,Valor escalado del límite inferior del período de onda,((véase la nota 1)),163,,,Operational,AI
grib2/4/144/18,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,18,1,Factor de escala del límite superior del período de onda,,,,,Operational,AI
grib2/4/144/19-22,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,19-22,4,Valor escalado del límite superior del período de onda,((véase la nota 1)),163,,,Operational,AI
grib2/4/144/23,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,23,1,Tipo de proceso de producción,((véase la Tabla de cifrado 4.3)),,4.3,,Operational,AI
grib2/4/144/24,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,24,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,AI
grib2/4/144/25,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,25,1,Identificador de proceso de producción de análisis o predicciones (definido por el centro de origen),,,,,Operational,AI
grib2/4/144/26-27,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,26-27,2,Límite (horas) de recogida de datos de observación después de la hora de referencia,((véase la nota 2)),33,,,Operational,AI
grib2/4/144/28,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,28,1,Límite (minutos) de recogida de datos de observación después de la hora de referencia,,,,,Operational,AI
grib2/4/144/29,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,29,1,Indicador de la unidad del intervalo de tiempo,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI
grib2/4/144/30-33,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,30-33,4,Hora de la previsión expresada en la unidad precisada por el octeto precedente,,,,,Operational,AI
grib2/4/144/34,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,34,1,Tipo de la primera superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI
grib2/4/144/35,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,35,1,Factor de escala de la primera superficie especificada,,,,,Operational,AI
grib2/4/144/36-39,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,36-39,4,Valor ajustado de la primera superficie especificada,,,,,Operational,AI
grib2/4/144/40,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,40,1,Tipo de segunda superficie fija,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI
grib2/4/144/41,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,41,1,Factor de escala de la segunda superficie especificada,,,,,Operational,AI
grib2/4/144/42-45,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,42-45,4,Valor ajustado de la segunda superficie especificada,,,,,Operational,AI
grib2/4/144/46-47,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,46-47,2,Año - Final del intervalo de tiempo completo,,,,,Operational,AI
grib2/4/144/48,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,48,1,Mes - Final del intervalo de tiempo completo,,,,,Operational,AI
grib2/4/144/49,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,49,1,Día - Final del intervalo de tiempo completo,,,,,Operational,AI
grib2/4/144/50,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,50,1,Hora - Final del intervalo de tiempo completo,,,,,Operational,AI
grib2/4/144/51,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,51,1,Minuto - Final del intervalo de tiempo completo,,,,,Operational,AI
grib2/4/144/52,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,52,1,Segundo - Final del intervalo de tiempo completo,,,,,Operational,AI
grib2/4/144/53,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,53,1,n - Número de especificaciones para los lapsos de tiempo que describen los intervalos de tiempo empleados para calcular el campo estadísticamente procesado,,,,,Operational,AI
grib2/4/144/54-57,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,54-57,4,Número total de valores de datos faltantes en el cálculo estadístico,,,,,Operational,AI
grib2/4/144//1,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,,,Especificación del lapso de tiempo más remoto (o lapso de tiempo único) para el que se hacen cálculos estadísticos,,,,,Operational,AI
grib2/4/144/58,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,58,1,"Proceso estadístico utilizado para calcular el campo procesado a partir del campo, en cada incremento de tiempo, durante el lapso de tiempo",((véase la Tabla de cifrado 4.10)),,4.10,,Operational,AI
grib2/4/144/59,Análisis o pronóstico a un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.,59,1,Tipo de incremento de tiempo entre campos sucesivos empleado en el cálculo estadístico,((véase la Tabla de cifrado 4.11)),,4.11,,Operational,AI
