ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/73/10,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",10,,Categoría del parámetro,(véase la Tabla de cifrado 4.1),,,,Operational,Original
grib2/4/73/11,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",11,,Número del parámetro,(véase la Tabla de cifrado 4.2),,,,Operational,Original
grib2/4/73/12-13,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",12-13,,Identificador del proceso de entrada,(véase la nota 1),,,,Operational,Original
grib2/4/73/14-15,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",14-15,,Centro de origen de entrada,(véase la Tabla de cifrado común C-11 y la nota 2),,,,Operational,Original
grib2/4/73/16,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",16,,Tipo de procesamiento posterior,(véase la nota 3),,,,Operational,Original
grib2/4/73/17,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",17,,Tipo de proceso de producción,(véase la Tabla de cifrado 4.3),,,,Operational,Original
grib2/4/73/18,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",18,,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,Original
grib2/4/73/19,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",19,,Identificador del proceso de producción de la predicción (definido por el centro de origen),,,,,Operational,Original
grib2/4/73/20-21,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",20-21,,Límite (horas) de recogida de datos de observación después de la hora de referencia,(véase la nota 4),,,,Operational,Original
grib2/4/73/22,"Modelo de definición del producto 4.73 – Procesamiento posterior de la predicción de conjunto individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo",22,,Límite (minutos) de recogida de datos de observación después de la hora de referencia,,,,,Operational,Original
