ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/33/10,"Predicción de conjunto individual, de control o perturbada, de datos satelitales (sintéticos) de simulación para una superficie o capa horizontal en un momento dado",10,1,Categoría del parámetro,(véase la Tabla de cifrado 4.1),,4.1,,Operational,PDF
grib2/4/33/11,"Predicción de conjunto individual, de control o perturbada, de datos satelitales (sintéticos) de simulación para una superficie o capa horizontal en un momento dado",11,1,Número del parámetro,(véase la Tabla de cifrado 4.2),,4.2,,Operational,PDF
grib2/4/33/12,"Predicción de conjunto individual, de control o perturbada, de datos satelitales (sintéticos) de simulación para una superficie o capa horizontal en un momento dado",12,1,Tipo de proceso de producción,(véase la Tabla de cifrado 4.3),,4.3,,Operational,PDF
grib2/4/33/13,"Predicción de conjunto individual, de control o perturbada, de datos satelitales (sintéticos) de simulación para una superficie o capa horizontal en un momento dado",13,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,PDF
grib2/4/33/14,"Predicción de conjunto individual, de control o perturbada, de datos satelitales (sintéticos) de simulación para una superficie o capa horizontal en un momento dado",14,1,Identificador de los procesos de producción del análisis o de la previsión,,,,,Operational,PDF
grib2/4/33/15-16,"Predicción de conjunto individual, de control o perturbada, de datos satelitales (sintéticos) de simulación para una superficie o capa horizontal en un momento dado",15-16,2,Límite (horas) de recogida de datos de observación después de la hora de referencia,(véase la nota),33,,,Operational,PDF
grib2/4/33/17,"Predicción de conjunto individual, de control o perturbada, de datos satelitales (sintéticos) de simulación para una superficie o capa horizontal en un momento dado",17,1,Límite (minutos) de recogida de datos de observación después de la hora de referencia,,,,,Operational,PDF
grib2/4/33/18,"Predicción de conjunto individual, de control o perturbada, de datos satelitales (sintéticos) de simulación para una superficie o capa horizontal en un momento dado",18,1,Indicador de unidad del intervalo de tiempo,(véase la Tabla de cifrado 4.4),,4.4,,Operational,PDF
grib2/4/33/19-22,"Predicción de conjunto individual, de control o perturbada, de datos satelitales (sintéticos) de simulación para una superficie o capa horizontal en un momento dado",19-22,4,Hora de la previsión expresada en la unidad precisada por el octeto,,,,,Operational,PDF
grib2/4/33/23,"Predicción de conjunto individual, de control o perturbada, de datos satelitales (sintéticos) de simulación para una superficie o capa horizontal en un momento dado",23,1,Número de bandas espectrales tomadas en consideración (NB),,,,,Operational,PDF
grib2/4/33//1,"Predicción de conjunto individual, de control o perturbada, de datos satelitales (sintéticos) de simulación para una superficie o capa horizontal en un momento dado",,,"24- Repítanse los 11 octetos siguientes para cada una de las bandas tomadas en consideración (nb = 1, NB)",,,,,Operational,PDF
grib2/4/33/(24+11(nb-1))-(25+11(nb-1)),"Predicción de conjunto individual, de control o perturbada, de datos satelitales (sintéticos) de simulación para una superficie o capa horizontal en un momento dado",(24+11(nb-1))-(25+11(nb-1)),,Serie de los satélites de la banda nb (tabla de cifrado establecida por el centro de origen/generación),,,,,Operational,PDF
grib2/4/33/(26+11(nb-1))-(27+11(nb-1)),"Predicción de conjunto individual, de control o perturbada, de datos satelitales (sintéticos) de simulación para una superficie o capa horizontal en un momento dado",(26+11(nb-1))-(27+11(nb-1)),,Número de los satélites de la banda nb (tabla de cifrado establecida por el centro de origen/generación),,,,,Operational,PDF
grib2/4/33/(28+11(nb-1))-(29+11(nb-1)),"Predicción de conjunto individual, de control o perturbada, de datos satelitales (sintéticos) de simulación para una superficie o capa horizontal en un momento dado",(28+11(nb-1))-(29+11(nb-1)),,Tipos de instrumento de la banda nb (tabla de cifrado establecida por el centro de origen/generación),,,,,Operational,PDF
grib2/4/33/(30+11(nb-1)),"Predicción de conjunto individual, de control o perturbada, de datos satelitales (sintéticos) de simulación para una superficie o capa horizontal en un momento dado",(30+11(nb-1)),,Factor de escala del número de onda central de la banda nb,,,,,Operational,PDF
grib2/4/33/(31+11(nb-1))-(34+11(nb-1)),"Predicción de conjunto individual, de control o perturbada, de datos satelitales (sintéticos) de simulación para una superficie o capa horizontal en un momento dado",(31+11(nb-1))-(34+11(nb-1)),,Valor ajustado del número de onda central de la banda nb (unidades: m-1),,,,,Operational,PDF
grib2/4/33/(24+11NB),"Predicción de conjunto individual, de control o perturbada, de datos satelitales (sintéticos) de simulación para una superficie o capa horizontal en un momento dado",(24+11NB),,Tipo de predicción de conjunto,(véase la Tabla de cifrado 4.6),,4.6,,Operational,PDF
grib2/4/33/(24+11NB+1),"Predicción de conjunto individual, de control o perturbada, de datos satelitales (sintéticos) de simulación para una superficie o capa horizontal en un momento dado",(24+11NB+1),,Número de la perturbación,,,,,Operational,PDF
grib2/4/33/(24+11NB+2),"Predicción de conjunto individual, de control o perturbada, de datos satelitales (sintéticos) de simulación para una superficie o capa horizontal en un momento dado",(24+11NB+2),,Número de previsiones en el conjunto,,,,,Operational,PDF
