ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/147/10,"Puntuaciones de verificación para promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente en un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI
grib2/4/147/11,"Puntuaciones de verificación para promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI
grib2/4/147/12,"Puntuaciones de verificación para promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente en un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",12,1,Tipo de proceso de producción,((véase la Tabla de cifrado 4.3)),,4.3,,Operational,AI
grib2/4/147/13,"Puntuaciones de verificación para valores promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",13,1,Proceso en segundo plano,,,,,Operational,AI
grib2/4/147/14,"Puntuaciones de verificación para promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",14,1,Generando identificador de proceso,,,,,Operational,AI
grib2/4/147/15-16,"Puntuaciones de verificación para valores promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",15-16,2,Horas después del corte de datos,,,,,Operational,AI
grib2/4/147/17,"Puntuaciones de verificación para valores promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",17,1,Minutos después del corte de datos,,,,,Operational,AI
grib2/4/147/18,"Puntuaciones de verificación para valores promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",18,1,Indicador de la unidad del intervalo de tiempo,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI
grib2/4/147/19-22,"Puntuaciones de verificación para valores promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",19-22,4,Hora de la predicción (indicar como faltante si se trata de un análisis),,,,,Operational,AI
grib2/4/147/23,"Puntuaciones de verificación para valores promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",23,1,Tipo de la primera superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI
grib2/4/147/24,"Puntuaciones de verificación para valores promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",24,1,Factor de escala de la primera superficie especificada,,,,,Operational,AI
grib2/4/147/25-28,"Puntuaciones de verificación para valores promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",25-28,4,Valor ajustado de la primera superficie especificada,,,,,Operational,AI
grib2/4/147/29,"Puntuaciones de verificación para valores promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",29,1,Tipo de la segunda superficie especificada,((véase la Tabla de cifrado 4.5)),,4.5,,Operational,AI
grib2/4/147/30,"Puntuaciones de verificación para valores promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",30,1,Factor de escala de la segunda superficie especificada,,,,,Operational,AI
grib2/4/147/31-34,"Puntuaciones de verificación para valores promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",31-34,4,Valor ajustado de la segunda superficie especificada,,,,,Operational,AI
grib2/4/147/35-36,"Puntuaciones de verificación para valores promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",35-36,2,Año del final del intervalo total de tiempo,,,,,Operational,AI
grib2/4/147/37,"Puntuaciones de verificación para valores promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",37,1,Mes del final del intervalo total de tiempo,,,,,Operational,AI
grib2/4/147/38,"Puntuaciones de verificación para valores promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",38,1,Día del final del intervalo total de tiempo,,,,,Operational,AI
grib2/4/147/39,"Puntuaciones de verificación para valores promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",39,1,Hora del final del intervalo total de tiempo,,,,,Operational,AI
grib2/4/147/40,"Puntuaciones de verificación para valores promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",40,1,Minuto del final del intervalo total de tiempo,,,,,Operational,AI
grib2/4/147/41,"Puntuaciones de verificación para valores promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",41,1,Segundo del final del intervalo total de tiempo,,,,,Operational,AI
grib2/4/147/42,"Puntuaciones de verificación para valores promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",42,1,Número de rango de tiempo (NR),,,,,Operational,AI
grib2/4/147/43-46,"Puntuaciones de verificación para valores promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",43-46,4,Número de ausentes en el proceso estadístico,,,,,Operational,AI
grib2/4/147//1,"Puntuaciones de verificación para valores promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo", , ,Las siguientes seis entradas se repiten NR veces nr=1:NR,,,,,Operational,AI
grib2/4/147/47 + (nr-1)*12,"Puntuaciones de verificación para valores promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",47 + (nr-1)*12,1,Tipo de cálculo estadístico,((véase la Tabla de cifrado 4.10)),,4.10,,Operational,AI
grib2/4/147/48 + (nr-1)*12,"Puntuaciones de verificación para valores promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",48 + (nr-1)*12,1,Tipo de incremento del tiempo,((véase la Tabla de cifrado 4.11)),,4.11,,Operational,AI
grib2/4/147/49 + (nr-1)*12,"Puntuaciones de verificación para valores promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",49 + (nr-1)*12,1,Indicador de unidad para rango de tiempo,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI
grib2/4/147/(50 + (nr-1)*12) - (53 + (nr-1)*12),"Puntuaciones de verificación para valores promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",(50 + (nr-1)*12) - (53 + (nr-1)*12),4,Longitud del intervalo de tiempo,,,,,Operational,AI
grib2/4/147/54 + (nr-1)*12,"Puntuaciones de verificación para valores promedio, acumulación y/o valores extremos u otros valores procesados estadísticamente a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo",54 + (nr-1)*12,1,Indicador de unidad para incremento de tiempo,((véase la Tabla de cifrado 4.4)),,4.4,,Operational,AI
