ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/145/10,"Pronóstico individual de conjunto, control y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.",10,1,Categoría del parámetro,((véase la Tabla de cifrado 4.1)),,4.1,,Operational,AI Engine
grib2/4/145/11,"Pronóstico individual de conjunto, control y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.",11,1,Número del parámetro,((véase la Tabla de cifrado 4.2)),,4.2,,Operational,AI Engine
grib2/4/145/12,"Pronóstico individual de conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.",12,1,Tipo de intervalo del período de onda,((véase la Tabla de cifrado 4.91)),,4.91,,Operational,AI Engine
grib2/4/145/13,"Pronóstico individual de conjunto, control y perturbado, en un nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.",13,1,Factor de escala del límite inferior del período de onda,,,,,Operational,AI Engine
grib2/4/145/14-17,"Pronóstico individual de conjunto, control y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.",14-17,4,Valor escalado del límite inferior del período de onda,((véase la nota 1)),163,,,Operational,AI Engine
grib2/4/145/18,"Pronóstico individual de conjunto, control y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.",18,1,Factor de escala del límite superior del período de onda,,,,,Operational,AI Engine
grib2/4/145/19-22,"Pronóstico individual de conjunto, control y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.",19-22,4,Valor escalado del límite superior del período de onda,((véase la nota 1)),163,,,Operational,AI Engine
grib2/4/145/23,"Pronóstico individual de conjunto, control y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.",23,1,Tipo de proceso de producción,((véase la Tabla de cifrado 4.3)),,4.3,,Operational,AI Engine
grib2/4/145/24,"Pronóstico individual de conjunto, control y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.",24,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/145/25,"Pronóstico individual de conjunto, control y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.",25,1,Identificador de proceso de producción de análisis o predicciones (definido por el centro de origen),,,,,Operational,AI Engine
grib2/4/145/26-27,"Pronóstico individual de conjunto, control y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.",26-27,2,Límite (horas) de recogida de datos de observación después de la hora de referencia,((véase la nota 2)),33,,,Operational,AI Engine
grib2/4/145/28,"Pronóstico individual de conjunto, control y perturbado, a nivel horizontal o en una capa horizontal en un intervalo de tiempo continuo o no continuo para ondas seleccionadas por rango de período.",28,1,Límite (minutos) de recogida de datos de observación después de la hora de referencia,,,,,Operational,AI Engine
