ID,Title_es,OctetNo,OctetCount,Contents_es,Note_es,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/85/10,"Modelo de definición del producto 4.85 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles",10,1,Categoría de parámetro,(véase la Tabla de cifrado 4.1),,4.1,,Operational,PDF
grib2/4/85/11,"Modelo de definición del producto 4.85 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles",11,1,Número del parámetro,(véase la Tabla de cifrado 4.2),,4.2,,Operational,PDF
grib2/4/85/12-13,"Modelo de definición del producto 4.85 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles",12-13,2,Tipo de aerosol,(véase la Tabla de cifrado 4.233),,4.233,,Operational,PDF
grib2/4/85/14,"Modelo de definición del producto 4.85 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles",14,1,Tipo de intervalo para el primero y segundo tamaños,(véase la Tabla de cifrado 4.91),,4.91,,Operational,PDF
grib2/4/85/15,"Modelo de definición del producto 4.85 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles",15,1,Factor de escala del primer tamaño,,,,,Operational,PDF
grib2/4/85/16-19,"Modelo de definición del producto 4.85 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles",16-19,4,Valor ajustado del primer tamaño en metros,,,,,Operational,PDF
grib2/4/85/20,"Modelo de definición del producto 4.85 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles",20,1,Factor de escala del segundo tamaño,,,,,Operational,PDF
grib2/4/85/21-24,"Modelo de definición del producto 4.85 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles",21-24,4,Valor ajustado del segundo tamaño en metros,,,,,Operational,PDF
grib2/4/85/25,"Modelo de definición del producto 4.85 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles",25,1,Tipo de proceso de producción,(véase la Tabla de cifrado 4.3),,4.3,,Operational,PDF
grib2/4/85/26,"Modelo de definición del producto 4.85 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles",26,1,Identificador del proceso de producción de base (definido por el centro de origen),,,,,Operational,PDF
grib2/4/85/27,"Modelo de definición del producto 4.85 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles",27,1,Identificador del proceso de producción de la previsión (definido por el centro de origen),,,,,Operational,PDF
grib2/4/85/28-29,"Modelo de definición del producto 4.85 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles",28-29,2,Límite (horas) de recogida de datos después de la hora de referencia,(véase la nota 1),,,,Operational,PDF
grib2/4/85/30,"Modelo de definición del producto 4.85 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles",30,1,Límite (minutos) de recogida de datos después de la hora de referencia,,,,,Operational,PDF
grib2/4/85/31,"Modelo de definición del producto 4.85 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles",31,1,Indicador de la unidad de lapso de tiempo,(véase la Tabla de cifrado 4.4),,4.4,,Operational,PDF
grib2/4/85/32-35,"Modelo de definición del producto 4.85 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles",32-35,4,Hora de la predicción expresada en la unidad definida por el octeto 31,(véase la nota 2),,,,Operational,PDF
grib2/4/85/36,"Modelo de definición del producto 4.85 — Predicción por conjuntos individual, de control y perturbada, en una superficie o capa horizontal durante un intervalo de tiempo continuo o discontinuo de aerosoles",36,1,Tipo de la primera superficie especificada,(véase la Tabla de cifrado 4.5),,4.5,,Operational,PDF
