ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/2/3/0,,,0,,,,,,Operational,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/1,,,1,,,,,,Deprecated,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/2,,,2,,,,,,Deprecated,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/3,,,3,,,,,,Deprecated,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/4,,,4,,,,,,Deprecated,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/5,,,5,,,,,,Deprecated,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/6,,,6,,,,,,Operational,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/7,,,7,,,,,,Deprecated,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/8,,,8,,,,,,Deprecated,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/9,,,9,,,,,,Deprecated,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/10,,,10,,,,,,Operational,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/11,,,11,,,,,,Operational,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/12,,,12,,,,,,Operational,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/13,,,13,,,,,,Operational,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/14,,,14,,,,,,Operational,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/15,,,15,,,,,,Operational,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/16,,,16,,,,,,Operational,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/17,,,17,,,,,,Operational,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/18,,,18,,,,,,Operational,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/19,,,19,,,,,,Operational,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/20,,,20,,,,,,Operational,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/21,,,21,,,,,,Operational,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/22,,,22,,,,,,Operational,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/23,,,23,,,,,,Operational,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/24,,,24,,,,,,Operational,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/25,,,25,,,,,,Operational,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/26,,,26,,,,,,Operational,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/27,,,27,,,,,,Operational,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/28,,,28,,,,,,Operational,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/29,,,29,,,,,,Operational,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/30,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de productos 2 - Productos de la superficie terrestre, categoría de parámetros 3: productos de suelo",30,,Índice de humedad del suelo,,,Numérica,Operational,AI Engine
grib2/4/2/2/3/31-191,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 2 - Productos de la superficie terrestre, categoría de parámetro 3: productos de suelo",31-191,,Reservadas,,,,Operational,AI Engine
grib2/4/2/2/3/192-254,,,192-254,,,,,,Operational,"AI Translator, Glossary Not Used"
grib2/4/2/2/3/255,,,255,,,,,,Operational,"AI Translator, Glossary Not Used"
