ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/201/0,Tipo de precipitación,,0,,Reservada,,,,Operational,PDF
grib2/4/201/1,Tipo de precipitación,,1,,Lluvia,,,,Operational,PDF
grib2/4/201/2,Tipo de precipitación,,2,,Tormenta,,,,Operational,PDF
grib2/4/201/3,Tipo de precipitación,,3,,Lluvia engelante,,,,Operational,PDF
grib2/4/201/4,Tipo de precipitación,,4,,Mezcladas/hielo,,,,Operational,PDF
grib2/4/201/5,Tipo de precipitación,,5,,Nieve,,,,Operational,PDF
grib2/4/201/6,Tipo de precipitación,,6,,Nieve húmeda,,,,Operational,PDF
grib2/4/201/7,Tipo de precipitación,,7,,Mezcla de lluvia y nieve,,,,Operational,PDF
grib2/4/201/8,Tipo de precipitación,,8,,Nieve granulada,,,,Operational,PDF
grib2/4/201/9,Tipo de precipitación,,9,,Graupel,,,,Operational,PDF
grib2/4/201/10,Tipo de precipitación,,10,,Granizo,,,,Operational,PDF
grib2/4/201/11,Tipo de precipitación,,11,,Llovizna,,,,Operational,PDF
grib2/4/201/12,Tipo de precipitación,,12,,Llovizna engelante,,,,Operational,PDF
grib2/4/201/13-191,Tipo de precipitación,,13-191,,Reservadas,,,,Operational,PDF
grib2/4/201/192-254,Tipo de precipitación,,192-254,,Reservadas para uso local,,,,Operational,PDF
grib2/4/201/255,Tipo de precipitación,,255,,Valor faltante,,,,Operational,PDF
