ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/0/20/0,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",0,,Densidad másica (concentración),,,kg m-3,Operational,PDF
grib2/4/2/0/20/1,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",1,,Densidad másica integrada en columna,(véase la nota 1),5,kg m-2,Operational,PDF
grib2/4/2/0/20/2,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",2,,Coeficiente de mezclado másico (fracción de masa en el aire),,,kg kg-1,Operational,PDF
grib2/4/2/0/20/3,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",3,,Flujo másico de emisión atmosférica,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/20/4,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",4,,Flujo másico de producción neta atmosférica,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/20/5,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",5,,Flujo másico de producción neta y emisión atmosféricas,,,kg -2 s-1,Operational,PDF
grib2/4/2/0/20/6,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",6,,Flujo másico de deposición seca en superficie,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/20/7,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",7,,Flujo másico de deposición húmeda en superficie,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/20/8,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",8,,Flujo másico de reemisión atmosférica,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/20/9,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",9,,Flujo másico de deposición húmeda por precipitación en gran escala,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/20/10,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",10,,Flujo másico de deposición húmeda por precipitación convectiva,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/20/11,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",11,,Flujo másico de sedimentación,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/20/12,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",12,,Flujo másico de deposición seca,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/20/13,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",13,,Transferencia de hidrófobo a hidrófilo,,,kg m-1 s-1,Operational,PDF
grib2/4/2/0/20/14,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",14,,Transferencia de SO2 (dióxido de azufre) a sulfato SO4 (sulfato),,,kg m-1 s-1,Operational,PDF
grib2/4/2/0/20/15,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",15,,Velocidad de la deposición seca,,,m s-1,Operational,PDF
grib2/4/2/0/20/16,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",16,,Coeficiente de mezclado másico con relación al aire seco,,,kg kg-1,Operational,PDF
grib2/4/2/0/20/17,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",17,,Coeficiente de mezclado másico con relación al aire húmedo,,,kg kg-1,Operational,PDF
grib2/4/2/0/20/18-49,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",18-49,,Reservados,,,,Operational,PDF
grib2/4/2/0/20/50,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",50,,Cantidad en la atmósfera,,,mol,Operational,PDF
grib2/4/2/0/20/51,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",51,,Concentración en el aire,,,mol m-3,Operational,PDF
grib2/4/2/0/20/52,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",52,,Coeficiente de mezclado en volumen (fracción en el aire),,,mol mol-1,Operational,PDF
grib2/4/2/0/20/53,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",53,,Tasa de producción bruta de concentración de sustancias químicas,,,mol m-3 s-1,Operational,PDF
grib2/4/2/0/20/54,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",54,,Tasa de destrucción bruta de concentración de sustancias químicas,,,mol m-3 s-1,Operational,PDF
grib2/4/2/0/20/55,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",55,,Flujo en superficie,,,mol m-2 s-1,Operational,PDF
grib2/4/2/0/20/56,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",56,,Cambios de la cantidad presente en la atmósfera,(véase la nota),5,mol s-1,Operational,PDF
grib2/4/2/0/20/57,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",57,,Carga promedia anual total de la atmósfera,,,mol,Operational,PDF
grib2/4/2/0/20/58,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",58,,Pérdida atmosférica total promediada anualmente,(véase la nota 1),5,mol s-1,Operational,PDF
grib2/4/2/0/20/59,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",59,,Concentración numérica de aerosoles,(véase la nota 2),20,m-3,Operational,PDF
grib2/4/2/0/20/60,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",60,,Concentración numérica específica de aerosoles,(véase la nota 2),20,kg-1,Operational,PDF
grib2/4/2/0/20/61,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",61,,Densidad másica máxima en la capa,(véase la nota 1),5,kg m-3,Operational,PDF
grib2/4/2/0/20/62,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",62,,Altura de la densidad másica máxima,,,m,Operational,PDF
grib2/4/2/0/20/63,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",63,,Concentración media en el aire en la columna de la capa,,,kg m-3,Operational,PDF
grib2/4/2/0/20/64,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",64,,Fracción molar con relación al aire seco,,,mol mol-1,Operational,PDF
grib2/4/2/0/20/65,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",65,,Fracción molar con relación al aire húmedo,,,mol mol-1,Operational,PDF
grib2/4/2/0/20/66,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",66,,Tasa de depuración de contaminantes en las nubes por precipitación integrada en columna,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/20/67,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",67,,Tasa de depuración de contaminantes debajo de las nubes por precipitación integrada en columna,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/20/68,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",68,,Tasa de emisión a partir de la precipitación que se evapora integrada en columna,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/20/69,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",69,,Tasa de depuración de contaminantes en las nubes por precipitación a gran escala integrada en columna,,,kg m-2 s-1,Operational,PDF
grib2/4/2/0/20/70,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 20: componentes químicos atmosféricos",70,,Tasa de depuración de contaminantes debajo de las nubes por precipitación a gran escala integrada en columna,,,kg m-2 s-1,Operational,PDF
