ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/0/191/0,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 191: miscelánea",0,,Segundos antes del tiempo de referencia inicial (definido en la Sección 1),,,s,Operational,Original
grib2/4/2/0/191/1,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 191: miscelánea",1,,Latitud geográfica,,,°N,Operational,Original
grib2/4/2/0/191/2,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 191: miscelánea",2,,Longitud geográfica,,,°E,Operational,Original
grib2/4/2/0/191/3,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 191: miscelánea",3,,Días transcurridos desde la última observación,,,d,Operational,Original
grib2/4/2/0/191/4,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 191: miscelánea",4,,Rastro de densidad de ciclones tropicales,,,Numérica,Operational,AI Engine
grib2/4/2/0/191/5,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 191: miscelánea",5,,Rastro de huracán en la vecindad espaciotemporal,((véase la nota 1)),154,boolean,Operational,AI Engine
grib2/4/2/0/191/6,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 191: miscelánea",6,,Rastro de tormenta tropical en la vecindad espaciotemporal,((véase la nota 1)),154,boolean,Operational,AI Engine
grib2/4/2/0/191/7,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 191: miscelánea",7,,Rastro de depresión tropical en la vecindad espaciotemporal,((véase la nota 1)),154,boolean,Operational,AI Engine
grib2/4/2/0/191/8-191,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 191: miscelánea",8-191,,Reservadas,,,,Operational,AI Engine
grib2/4/2/0/191/192-254,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 191: miscelánea",192-254,,Reservados para uso local,,,,Operational,Original
grib2/4/2/0/191/255,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 191: miscelánea",255,,Valor faltante,,,,Operational,Original
