ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/20/3/0,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos en la salud y socioeconómicos, categoría de parámetros 3: sector de energía renovable",0,,Capacidad de energía renovable,,,W,Operational,AI Engine
grib2/4/2/20/3/1,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos en la salud y socioeconómicos, categoría de parámetros 3: sector de energía renovable",1,,Tasa de producción de energía renovable,,,W,Operational,AI Engine
grib2/4/2/20/3/2,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetros 3: sector de energía renovable",2,,Capacidad de energía eólica,,,W,Operational,AI Engine
grib2/4/2/20/3/3,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetro 3: sector de energía renovable",3,,Tasa de producción de energía eólica,,,W,Operational,AI Engine
grib2/4/2/20/3/4,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos en la salud y socioeconómicos, categoría de parámetros 3: sector de energía renovable",4,,Capacidad de energía fotovoltaica solar (PV),,,W,Operational,AI Engine
grib2/4/2/20/3/5,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos en la salud y socioeconómicos, categoría de parámetros 3: sector de energía renovable",5,,Tasa de producción de energía fotovoltaica solar (PV),,,W,Operational,AI Engine
grib2/4/2/20/3/6,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos en la salud y socioeconómicos, categoría de parámetros 3: sector de energía renovable",6,,Capacidad de energía solar no fotovoltaica (PV),,,W,Operational,AI Engine
grib2/4/2/20/3/7,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos en la salud y socioeconómicos, categoría de parámetros 3: sector de energía renovable",7,,Tasa de producción de energía solar no fotovoltaica (PV),,,W,Operational,AI Engine
grib2/4/2/20/3/8,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos en la salud y socioeconómicos, categoría de parámetros 3: sector de energía renovable",8,,Capacidad de potencia de energía solar concentrada (CSP),,,W,Operational,AI Engine
grib2/4/2/20/3/9,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos en la salud y socioeconómicos, categoría de parámetros 3: sector de energía renovable",9,,Tasa de producción de energía de energía solar concentrada (CSP),,,W,Operational,AI Engine
grib2/4/2/20/3/10-191,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos en la salud y socioeconómicos, categoría de parámetros 3: sector de energía renovable",10-191,,Reservadas,,,,Operational,AI Engine
grib2/4/2/20/3/192-254,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos en la salud y socioeconómicos, categoría de parámetros 3: sector de energía renovable",192-254,,Reservadas para uso local,,,,Operational,AI Engine
grib2/4/2/20/3/255,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos en la salud y socioeconómicos, categoría de parámetros 3: sector de energía renovable",255,,Valor faltante,,,,Operational,AI Engine
