ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/2/0/0,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",0,,"Cobertura terrestre (0=tierra, 1=mar)",,,Proporción,Operational,Original
grib2/4/2/2/0/1,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",1,,Rugosidad de la superficie,,,m,Operational,Original
grib2/4/2/2/0/2,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",2,,Temperatura del suelo***,,,K,Deprecated,Original
grib2/4/2/2/0/3,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",3,,Contenido de humedad del suelo*,,,kg m-2,Deprecated,Original
grib2/4/2/2/0/4,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",4,,Vegetación,,,%,Operational,Original
grib2/4/2/2/0/5,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",5,,Escorrentía,,,kg m-2,Operational,Original
grib2/4/2/2/0/6,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",6,,Evapotranspiración,véase la nota 1,,kg-2 s-1,Operational,Original
grib2/4/2/2/0/7,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",7,,Altura del terreno dada por el modelo,,,m,Operational,Original
grib2/4/2/2/0/8,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",8,,Uso de la tierra,,,Tabla de cifrado 4.212,Operational,Original
grib2/4/2/2/0/9,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",9,,Contenido volumétrico de humedad en el suelo**,,,Proporción,Deprecated,Original
grib2/4/2/2/0/10,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",10,,Flujo de calor en suelo*,,,W m-2,Deprecated,Original
grib2/4/2/2/0/11,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",11,,Humedad disponible,,,%,Operational,Original
grib2/4/2/2/0/12,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 Productos para la superficie terrestre, categoría de parámetros 0: vegetación/biomasa",12,,Coeficiente de intercambio,,,kg m-2 s-1,Operational,Original
