ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/20/4/0,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetro 4: índices de peligros meteorológicos y hidrológicos",0,,Reservadas,,,"Por favor, proporcione el texto que desea traducir.",Operational,AI Engine
grib2/4/2/20/4/1,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetro 4: índices de peligros meteorológicos y hidrológicos",1,,Ráfaga descendente,,,Tabla de cifrado 4.253,Operational,AI Engine
grib2/4/2/20/4/2,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetros 4: índices de peligros meteorológicos y hidrológicos",2,,Relámpago (tormenta eléctrica),,,tabla de cifrado 4.253,Operational,AI Engine
grib2/4/2/20/4/3,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetros 4: índices de peligros meteorológicos y hidrológicos",3,,Tormenta,,,Tabla de cifrado 4.253,Operational,AI Engine
grib2/4/2/20/4/4,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetro 4: índices de peligros meteorológicos y hidrológicos",4,,Inundación costera,,,Tabla de códigos 4.253,Operational,AI Engine
grib2/4/2/20/4/5,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetros 4: índices de peligros meteorológicos y hidrológicos",5,,Inundación estuarina (costera),,,Tabla de cifrado 4.253,Operational,AI Engine
grib2/4/2/20/4/6,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetros 4: índices de peligros meteorológicos y hidrológicos",6,,Inundación repentina,,,Tabla de cifrado 4.253,Operational,AI Engine
grib2/4/2/20/4/7,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetros 4: índices de peligros meteorológicos y hidrológicos",7,,Inundación fluvial (de río),,,Tabla de cifrado 4.253,Operational,AI Engine
grib2/4/2/20/4/8,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetros 4: índices de peligros meteorológicos y hidrológicos",8,,Inundación de aguas subterráneas,,,Tabla de cifrado 4.253,Operational,AI Engine
grib2/4/2/20/4/9,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetros 4: índices de peligros meteorológicos y hidrológicos",9,,Inundación por obstrucción de hielo incluyendo escombros,,,Tabla de cifrado 4.253,Operational,AI Engine
grib2/4/2/20/4/10,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetros 4: índices de peligros meteorológicos y hidrológicos",10,,Inundación por acumulación (drenaje),,,Tabla de cifrado 4.253,Operational,AI Engine
grib2/4/2/20/4/11,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetros 4: índices de peligros meteorológicos y hidrológicos",11,,Inundación de deshielo,,,Tabla de cifrado 4.253,Operational,AI Engine
grib2/4/2/20/4/12,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetros 4: índices de peligros meteorológicos y hidrológicos",12,,Inundación de agua superficial,,,Tabla de cifrado 4.253,Operational,AI Engine
grib2/4/2/20/4/13,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetros 4: índices de peligros meteorológicos y hidrológicos",13,,Inundación por desbordamiento de lago glaciar,,,Tabla de cifrado 4.253,Operational,AI Engine
grib2/4/2/20/4/14,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetros 4: índices de peligros meteorológicos y hidrológicos",14,,Carbono negro (nubes marrones),,,Tabla de cifrado 4.253,Operational,AI Engine
