ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/5/0,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,0,,Reservada,,,,Operational,Original
grib2/4/5/1,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,1,,Superficie de la tierra o del agua,,,,Operational,Original
grib2/4/5/2,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,2,,Nivel de la base de las nubes,,,,Operational,Original
grib2/4/5/3,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,3,,Nivel de las cimas de las nubes,,,,Operational,Original
grib2/4/5/4,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,4,,Nivel de la isoterma 0 °C,,,,Operational,Original
grib2/4/5/5,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,5,,Nivel de condensación adiabática a partir de la superficie,,,,Operational,Original
grib2/4/5/6,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,6,,Nivel máximo de viento,,,,Operational,Original
grib2/4/5/7,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,7,,Tropopausa,,,,Operational,Original
grib2/4/5/8,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,8,,Cima nominal de la atmósfera,,,,Operational,Original
grib2/4/5/9,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,9,,Fondo del mar,,,,Operational,Original
grib2/4/5/10,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,10,,Toda la atmósfera,,,,Operational,Original
grib2/4/5/11,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,11,,Base de cumulonimbos (CB),,,m,Operational,Original
grib2/4/5/12,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,12,,Cima de cumulonimbos (CB),,,m,Operational,Original
grib2/4/5/13,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,13,,Nivel más bajo en el que la cubierta de nubes verticalmente integrada supera el porcentaje especificado (base de las nubes para un porcentaje determinado de cubierta de nubes),,,%,Operational,Original
grib2/4/5/14,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,14,,Nivel de convección libre,,,,Operational,Original
grib2/4/5/15,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,15,,Nivel de condensación convectiva,,,,Operational,Original
grib2/4/5/16,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,16,,Nivel de la fuerza ascensional neutra o nivel de equilibrio,,,,Operational,Original
grib2/4/5/17,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,17,,Nivel de partida de la partícula más inestable de aire (MUDL),,,,Operational,Original
grib2/4/5/18,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,18,,Nivel de partida de una capa mixta de aire con una profundidad de capa especificada,,,Pa,Operational,Original
grib2/4/5/19,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,19,,Reservada,,,,Operational,Original
grib2/4/5/20,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,20,,Nivel de la isoterma,,,K,Operational,Original
grib2/4/5/21,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,21,,Nivel más bajo en el que la densidad másica supera el valor especificado (base para un umbral determinado de densidad másica),,,kg m-3,Operational,Original
grib2/4/5/22,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,22,,Nivel máximo en el que la densidad másica supera el valor especificado (tope para un umbral determinado de densidad másica),,,kg m-3,Operational,Original
grib2/4/5/23,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,23,,Nivel más bajo en el que la concentración en el aire supera el valor especificado (base para un umbral determinado de concentración en el aire),,,Bq m-3,Operational,Original
grib2/4/5/24,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,24,,Nivel máximo en el que la concentración del aire supera el valor especificado (tope para un umbral determinado de concentración del aire),,,Bq m-3,Operational,Original
grib2/4/5/25,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,25,,Nivel máximo en el que la reflectividad de radar supera el valor especificado(tope del eco para un umbral determinado de reflectividad),,,dBZ,Operational,Original
grib2/4/5/26,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,26,,Base de la capa de nubes convectivas,,,m,Operational,AI Engine
grib2/4/5/27,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,27,,Parte superior de la capa de nubes convectivas,,,m,Operational,AI Engine
grib2/4/5/28-29,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,28-29,,Reservadas,,,,Operational,AI Engine
grib2/4/5/30,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,30,,Radio especificado desde el centro del Sol,,,m,Operational,AI Engine
grib2/4/5/31,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,31,,Fotosfera solar,,,,Operational,AI Engine
grib2/4/5/32,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,32,,Nivel de la región D ionosférica,,,,Operational,AI Engine
grib2/4/5/33,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,33,,Nivel de la región E ionosférica,,,,Operational,AI Engine
grib2/4/5/34,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,34,,Nivel de la región F1 de la ionosfera,,,,Operational,AI Engine
grib2/4/5/35,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,35,,Nivel de la región F2 de la ionosfera,,,,Operational,AI Engine
grib2/4/5/36,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,36,,Estratopausa,,,,Operational,AI Engine
grib2/4/5/37-99,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,37-99,,Reservadas,,,,Operational,AI Engine
grib2/4/5/100,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,100,,Superficie isobárica,,,Pa,Operational,Original
grib2/4/5/101,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,101,,Nivel medio del mar,,,,Operational,Original
grib2/4/5/102,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,102,,Altitud especificada (por encima del nivel medio del mar),,,m,Operational,Original
grib2/4/5/103,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,103,,Altura especificada por encima del suelo,,,m,Operational,Original
grib2/4/5/104,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,104,,Nivel sigma,,,"Valor ""sigma""",Operational,Original
grib2/4/5/105,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,105,,Nivel híbrido,,,,Operational,Original
grib2/4/5/106,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,106,,Profundidad por debajo de la superficie terrestre,,,m,Operational,Original
grib2/4/5/107,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,107,,Nivel isentrópico (theta),,,K,Operational,Original
grib2/4/5/108,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,108,,Nivel definido por la diferencia de presión con la presión en el suelo,,,Pa,Operational,Original
grib2/4/5/109,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,109,,Superficie de la vorticidad potencial,,,K m² kg-1 s-1,Operational,Original
grib2/4/5/110,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,110,,Reservada,,,,Operational,Original
grib2/4/5/111,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,111,,Nivel Eta,,,,Operational,Original
grib2/4/5/112,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,112,,Reservada,,,,Operational,Original
grib2/4/5/113,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,113,,Nivel híbrido logarítmico,,,,Operational,Original
grib2/4/5/114,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,114,,Nivel de nieve,,,Numérica,Operational,Original
grib2/4/5/115,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,115,,Nivel de altura sigma (véase la nota 4),,,,Operational,Original
grib2/4/5/116,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,116,,Reservada,,,,Operational,Original
grib2/4/5/117,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,117,,Espesor de la capa de mezcla oceánica,,,m,Operational,Original
grib2/4/5/118,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,118,,Nivel de de altura híbrido,,,,Operational,Original
grib2/4/5/119,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,119,,Nivel de presión híbrido,,,,Operational,Original
grib2/4/5/120-149,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,120-149,,Reservadas,,,,Operational,Original
grib2/4/5/150,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,150,,Coordenada generalizada de altura vertical (véase la nota 5),,,,Operational,Original
grib2/4/5/151,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,151,,Nivel del suelo (véase la nota 6),,,Numérica,Operational,Original
grib2/4/5/152,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,152,,Nivel de hielo marino,(ver la Nota 8),99,Numérica,Operational,AI Engine
grib2/4/5/153-159,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,153-159,,Reservadas,,,,Operational,AI Engine
grib2/4/5/160,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,160,,Profundidad bajo el nivel del mar,,,m,Operational,Original
grib2/4/5/161,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,161,,Profundidad por debajo de la superficie del agua,,,m,Operational,Original
grib2/4/5/162,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,162,,Fondo del lago o río,,,,Operational,Original
grib2/4/5/163,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,163,,Fondo de la capa de sedimentos,,,,Operational,Original
grib2/4/5/164,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,164,,Fondo de la capa termoactiva de sedimentos,,,,Operational,Original
grib2/4/5/165,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,165,,Fondo de la capa de sedimentos penetrada por onda térmica,,,,Operational,Original
grib2/4/5/166,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,166,,Capa de mezcla,,,,Operational,Original
grib2/4/5/167,Tabla de cifrado 4.5 – Tipos y unidades de las superficies especificadas,,167,,Parte inferior de la zona radicular,,,,Operational,Original
