ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/4/2/0,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 2: masa y número de partículas cargadas",0,,Densidad numérica de partículas,,,m-3,Operational,AI Engine
grib2/4/2/4/2/1,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 2: masa y número de partículas cargadas",1,,Densidad de electrones,,,m-3,Operational,AI Engine
grib2/4/2/4/2/2,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 2: masa y número de partículas cargadas",2,,Densidad de protones,,,m-3,Operational,AI Engine
grib2/4/2/4/2/3,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 2: masa y número de partículas cargadas",3,,Densidad de iones,,,m-3,Operational,AI Engine
grib2/4/2/4/2/4,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 2: masa y número de partículas cargadas",4,,Contenido total de electrones vertical.,,,TECU,Operational,AI Engine
grib2/4/2/4/2/5,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 2: masa y número de partículas cargadas",5,,Frecuencia de absorción de HF,,,Hz,Operational,AI Engine
grib2/4/2/4/2/6,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 2: masa y número de partículas cargadas",6,,absorción de HF,,,dB,Operational,AI Engine
grib2/4/2/4/2/7,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 2: masa y número de partículas cargadas",7,,Propagación F,,,m,Operational,AI Engine
grib2/4/2/4/2/8,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 2: masa y número de partículas cargadas",8,,h'F,,,m,Operational,AI Engine
grib2/4/2/4/2/9,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 2: masa y número de partículas cargadas",9,,Frecuencia crítica,,,Hz,Operational,AI Engine
grib2/4/2/4/2/10,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 2: masa y número de partículas cargadas",10,,Frecuencia máxima utilizable (MUF),,,Hz,Operational,AI Engine
grib2/4/2/4/2/11,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 2: masa y número de partículas cargadas",11,,Altura máxima (hm),,,m,Operational,AI Engine
grib2/4/2/4/2/12,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 2: masa y número de partículas cargadas",12,,Densidad máxima (Nm),,,m-3,Operational,AI Engine
grib2/4/2/4/2/13,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 2: masa y número de partículas cargadas",13,,Espesor equivalente de losa (tau),,,km,Operational,AI Engine
grib2/4/2/4/2/14-191,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 2: masa y número de partículas cargadas",14-191,,Reservadas,,,,Operational,AI Engine
grib2/4/2/4/2/192-254,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 2: masa y número de partículas cargadas",192-254,,Reservadas para uso local,,,,Operational,AI Engine
grib2/4/2/4/2/255,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 2: masa y número de partículas cargadas",255,,Valor faltante,,,,Operational,AI Engine
