ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/10/0/0,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",0,,Espectros de las olas (1),,,—,Operational,PDF
grib2/4/2/10/0/1,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",1,,Espectros de las olas (2),,,—,Operational,PDF
grib2/4/2/10/0/2,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",2,,Espectros de las olas (3),,,—,Operational,PDF
grib2/4/2/10/0/3,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",3,,Altura significativa de las olas de viento y del mar de fondo,,,m,Operational,PDF
grib2/4/2/10/0/4,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",4,,Dirección de las olas de viento,,,grado verdadero,Operational,PDF
grib2/4/2/10/0/5,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",5,,Altura significativa de las olas de viento,,,m,Operational,PDF
grib2/4/2/10/0/6,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",6,,Período medio de las olas de mar de viento,,,s,Operational,PDF
grib2/4/2/10/0/7,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",7,,Dirección de las olas de mar de fondo,,,grado verdadero,Operational,PDF
grib2/4/2/10/0/8,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",8,,Altura significativa de las olas de mar de fondo,,,m,Operational,PDF
grib2/4/2/10/0/9,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",9,,Período medio del mar de fondo,,,s,Operational,PDF
grib2/4/2/10/0/10,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",10,,Dirección de las ondas dominantes,,,grado verdadero,Operational,PDF
grib2/4/2/10/0/11,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",11,,Período medio de las olas dominantes,,,s,Operational,PDF
grib2/4/2/10/0/12,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 0: olas",12,,Dirección de las olas secundarias,,,grado verdadero,Operational,PDF
