ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/0/22/0,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 0 - Productos meteorológicos, categoría de parámetro 22: índices de sequía",0,,Índice de Precipitación Estándar (SPI),((véase la nota 1)),147,adimensional,Operational,AI
grib2/4/2/0/22/1,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 0 - Productos meteorológicos, categoría de parámetro 22: índices de sequía",1,,Índice Estandarizado de Precipitación-Evapotranspiración (SPEI),,,adimensional,Operational,AI
grib2/4/2/0/22/2,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 0 - Productos meteorológicos, categoría de parámetro 22: índices de sequía",2,,Índice estandarizado de caudal (SSFI),,,adimensional,Operational,AI
grib2/4/2/0/22/3,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 0 - Productos meteorológicos, categoría de parámetro 22: índices de sequía",3,,Índice de suministro de embalse estandarizado (SRSI),,,adimensional,Operational,AI
grib2/4/2/0/22/4,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 0 - Productos meteorológicos, categoría de parámetro 22: índices de sequía",4,,Índice estandarizado de nivel de agua (SWI),,,adimensional,Operational,AI
grib2/4/2/0/22/5,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 0 - Productos meteorológicos, categoría de parámetro 22: índices de sequía",5,,Índice estandarizado de deshielo y lluvia (SMRI),,,adimensional,Operational,AI
grib2/4/2/0/22/6,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 0 - Productos meteorológicos, categoría de parámetro 22: índices de sequía",6,,Índice de Sequía de Flujo de Corriente (SDI),,,adimensional,Operational,AI
grib2/4/2/0/22/7-191,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 0 - Productos meteorológicos, categoría de parámetro 22: índices de sequía",7-191,,Reservadas,,,,Operational,AI
grib2/4/2/0/22/192-254,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 0 - Productos meteorológicos, categoría de parámetro 22: índices de sequía",192-254,,Reservadas para uso local,,,,Operational,AI
grib2/4/2/0/22/255,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 0 - Productos meteorológicos, categoría de parámetro 22: índices de sequía",255,,Valor faltante,,,,Operational,AI
