ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/3/0,Tipo de proceso de generación,,0,,Análisis,,,,Operational,PDF
grib2/4/3/1,Tipo de proceso de generación,,1,,Inicialización,,,,Operational,PDF
grib2/4/3/2,Tipo de proceso de generación,,2,,Predicción,,,,Operational,PDF
grib2/4/3/3,Tipo de proceso de generación,,3,,Predicción corregida,,,,Operational,PDF
grib2/4/3/4,Tipo de proceso de generación,,4,,Predicción por conjuntos,,,,Operational,PDF
grib2/4/3/5,Tipo de proceso de generación,,5,,Predicción probabilística,,,,Operational,PDF
grib2/4/3/6,Tipo de proceso de generación,,6,,Error de la predicción,,,,Operational,PDF
grib2/4/3/7,Tipo de proceso de generación,,7,,Error de análisis,,,,Operational,PDF
grib2/4/3/8,Tipo de proceso de generación,,8,,Observación,,,,Operational,PDF
grib2/4/3/9,Tipo de proceso de generación,,9,,Climatológico,,,,Operational,PDF
grib2/4/3/10,Tipo de proceso de generación,,10,,Predicción de probabilidad ponderada,,,,Operational,PDF
grib2/4/3/11,Tipo de proceso de generación,,11,,Predicción de conjuntos corregida,,,,Operational,PDF
grib2/4/3/12,Tipo de proceso de generación,,12,,Análisis procesado posteriormente,(véase la nota 1),13,,Operational,PDF
grib2/4/3/13,Tipo de proceso de generación,,13,,Predicción procesada posteriormente,(véase la nota 1),13,,Operational,PDF
grib2/4/3/14,Tipo de proceso de generación,,14,,Predicción inmediata,,,,Operational,PDF
grib2/4/3/15,Tipo de proceso de generación,,15,,Predicción retrospectiva,,,,Operational,PDF
grib2/4/3/16,Tipo de proceso de generación,,16,,Recuperación física,,,,Operational,PDF
grib2/4/3/17,Tipo de proceso de generación,,17,,Análisis de regresión,,,,Operational,PDF
grib2/4/3/18,Tipo de proceso de generación,,18,,Diferencia entre dos predicciones,,,,Operational,PDF
grib2/4/3/19,Tipo de proceso de generación,,19,,Primera aproximación,,,,Operational,PDF
grib2/4/3/20,Tipo de proceso de generación,,20,,Incremento de análisis,(véase la nota 2),29,,Operational,PDF
grib2/4/3/21,Tipo de proceso de generación,,21,,Incremento de inicialización para el análisis,(véase la nota 3),61,,Operational,PDF
grib2/4/3/22-191,Tipo de proceso de generación,,22-191,,Reservadas,,,,Operational,PDF
grib2/4/3/192-254,Tipo de proceso de generación,,192-254,,Reservadas para uso local,,,,Operational,PDF
grib2/4/3/255,Tipo de proceso de generación,,255,,Valor faltante,,,,Operational,PDF
