ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/2/4/0,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 – Productos para la superficie terrestre, categoría de parámetros 4: productos relativos a condiciones meteorológicas favorables a los incendios",0,,Previsión de incendios,,,Tabla de cifrado 4.224,Operational,PDF
grib2/4/2/2/4/1,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 – Productos para la superficie terrestre, categoría de parámetros 4: productos relativos a condiciones meteorológicas favorables a los incendios",1,,Previsión de incendios debidos a tormentas secas,,,Tabla de cifrado 4.224,Operational,PDF
grib2/4/2/2/4/2,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 – Productos para la superficie terrestre, categoría de parámetros 4: productos relativos a condiciones meteorológicas favorables a los incendios",2,,Índice Haines,,,Numérica,Operational,PDF
grib2/4/2/2/4/3,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 – Productos para la superficie terrestre, categoría de parámetros 4: productos relativos a condiciones meteorológicas favorables a los incendios",3,,Área incendiada,,,%,Operational,PDF
grib2/4/2/2/4/4,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 – Productos para la superficie terrestre, categoría de parámetros 4: productos relativos a condiciones meteorológicas favorables a los incendios",4,,Índice de Fosberg,(véase la nota 1),87,Numérica,Operational,PDF
grib2/4/2/2/4/5,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 – Productos para la superficie terrestre, categoría de parámetros 4: productos relativos a condiciones meteorológicas favorables a los incendios",5,,Índice de condiciones meteorológicas favorables a los incendios (Servicio Forestal Canadiense),,,Numérica,Operational,PDF
grib2/4/2/2/4/6,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 – Productos para la superficie terrestre, categoría de parámetros 4: productos relativos a condiciones meteorológicas favorables a los incendios",6,,Código de humedad del combustible ligero (Servicio Forestal Canadiense),,,Numérica,Operational,PDF
grib2/4/2/2/4/7,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 – Productos para la superficie terrestre, categoría de parámetros 4: productos relativos a condiciones meteorológicas favorables a los incendios",7,,Código de humedad de la cobertura vegetal muerta (Servicio Forestal Canadiense),,,Numérica,Operational,PDF
grib2/4/2/2/4/8,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 – Productos para la superficie terrestre, categoría de parámetros 4: productos relativos a condiciones meteorológicas favorables a los incendios",8,,Código de sequía (Servicio Forestal Canadiense),,,Numérica,Operational,PDF
grib2/4/2/2/4/9,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 – Productos para la superficie terrestre, categoría de parámetros 4: productos relativos a condiciones meteorológicas favorables a los incendios",9,,Índice de propagación inicial de incendios (Servicio Forestal Canadiense),,,Numérica,Operational,PDF
grib2/4/2/2/4/10,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 – Productos para la superficie terrestre, categoría de parámetros 4: productos relativos a condiciones meteorológicas favorables a los incendios",10,,Índice de desarrollo de incendios (Servicio Forestal Canadiense),,,Numérica,Operational,PDF
grib2/4/2/2/4/11,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 – Productos para la superficie terrestre, categoría de parámetros 4: productos relativos a condiciones meteorológicas favorables a los incendios",11,,Clasificación diaria de la gravedad de los incendios (Servicio Forestal Canadiense),,,Numérica,Operational,PDF
grib2/4/2/2/4/12,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 – Productos para la superficie terrestre, categoría de parámetros 4: productos relativos a condiciones meteorológicas favorables a los incendios",12,,Índice de sequía de Keetch-Byram,,,Numérica,Operational,PDF
grib2/4/2/2/4/13,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 – Productos para la superficie terrestre, categoría de parámetros 4: productos relativos a condiciones meteorológicas favorables a los incendios",13,,Factor de sequía (según la definición del Servicio Forestal de Australia),,,Numérica,Operational,PDF
grib2/4/2/2/4/14,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 – Productos para la superficie terrestre, categoría de parámetros 4: productos relativos a condiciones meteorológicas favorables a los incendios",14,,Tasa de propagación (según la definición del Servicio Forestal de Australia),,,m/s,Operational,PDF
grib2/4/2/2/4/15,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 – Productos para la superficie terrestre, categoría de parámetros 4: productos relativos a condiciones meteorológicas favorables a los incendios",15,,Índice de riesgo de incendio (según la definición del Servicio Forestal de Australia),,,Numérica,Operational,PDF
grib2/4/2/2/4/16,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 – Productos para la superficie terrestre, categoría de parámetros 4: productos relativos a condiciones meteorológicas favorables a los incendios",16,,Componente de propagación (según la definición del Sistema Nacional de Clasificación del Riesgo de Incendio del Servicio Forestal de los Estados Unidos),,,Numérica,Operational,PDF
grib2/4/2/2/4/17,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 – Productos para la superficie terrestre, categoría de parámetros 4: productos relativos a condiciones meteorológicas favorables a los incendios",17,,Índice de combustión (según la definición del Sistema Nacional de Clasificación del Riesgo de Incendio del Servicio Forestal de los Estados Unidos),,,Numérica,Operational,PDF
grib2/4/2/2/4/18,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 – Productos para la superficie terrestre, categoría de parámetros 4: productos relativos a condiciones meteorológicas favorables a los incendios",18,,Componente de ignición (según la definición del Sistema Nacional de Clasificación del Riesgo de Incendio del Servicio Forestal de los Estados Unidos),,,%,Operational,PDF
grib2/4/2/2/4/19,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 – Productos para la superficie terrestre, categoría de parámetros 4: productos relativos a condiciones meteorológicas favorables a los incendios",19,,Componente de liberación de energía según la definición del Sistema Nacional de Clasificación del Riesgo de Incendio del Servicio Forestal de los Estados Unidos),,,julio/m²,Operational,PDF
grib2/4/2/2/4/20-191,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 – Productos para la superficie terrestre, categoría de parámetros 4: productos relativos a condiciones meteorológicas favorables a los incendios",20-191,,Reservados,,,,Operational,PDF
grib2/4/2/2/4/192-254,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 – Productos para la superficie terrestre, categoría de parámetros 4: productos relativos a condiciones meteorológicas favorables a los incendios",192-254,,Reservados para uso local,,,,Operational,PDF
grib2/4/2/2/4/255,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 2 – Productos para la superficie terrestre, categoría de parámetros 4: productos relativos a condiciones meteorológicas favorables a los incendios",255,,Valor faltante,,,,Operational,PDF
