ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/106/0,Banderas de calidad de datos de radar,,0,,Datos operativos normales,,,,Operational,AI
grib2/4/106/1,Banderas de calidad de datos de radar,,1,,Ausencia de datos,(Consulte la Nota 1.),176,,Operational,AI
grib2/4/106/2,Banderas de calidad de datos de radar,,2,,No detectado,((véase la nota 2)),177,,Operational,AI
grib2/4/106/3,Banderas de calidad de datos de radar,,3,,Datos inverosímiles/valores fuera de los límites,((véase la nota 3)),178,,Operational,AI
grib2/4/106/4,Banderas de calidad de datos de radar,,4,,Exceso de haz,,,,Operational,AI
grib2/4/106/5,Banderas de calidad de datos de radar,,5,,Bloqueo de haz,,,,Operational,AI
grib2/4/106/6,Banderas de calidad de datos de radar,,6,,Desorden de tierra,,,,Operational,AI
grib2/4/106/7,Banderas de calidad de datos de radar,,7,,Desorden marítimo,,,,Operational,AI
grib2/4/106/8,Banderas de calidad de datos de radar,,8,,Atenuación de haz,,,,Operational,AI
grib2/4/106/9,Banderas de calidad de datos de radar,,9,,Atenuación de radomo mojado,,,,Operational,AI
grib2/4/106/10,Banderas de calidad de datos de radar,,10,,Turbinas de viento,,,,Operational,AI
grib2/4/106/11,Banderas de calidad de datos de radar,,11,,Insectos/aves,,,,Operational,AI
grib2/4/106/12,Banderas de calidad de datos de radar,,12,,Buques/aeronaves,,,,Operational,AI
grib2/4/106/13-189,Banderas de calidad de datos de radar,,13-189,,Reservadas,,,,Operational,AI
grib2/4/106/192-254,Banderas de calidad de datos de radar,,192-254,,Reservadas para uso local,,,,Operational,AI
grib2/4/106/255,Banderas de calidad de datos de radar,,255,,Valor faltante,,,,Operational,AI
