ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/10/2/0,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",0,,Suelo cubierto de hielo,,,Proporción,Operational,Original
grib2/4/2/10/2/1,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",1,,Espesor del hielo,,,m,Operational,Original
grib2/4/2/10/2/2,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",2,,Dirección de la deriva del hielo,,,grado verdadero,Operational,Original
grib2/4/2/10/2/3,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",3,,Velocidad de la deriva del hielo,,,m s-1,Operational,Original
grib2/4/2/10/2/4,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",4,,Componente u de la deriva del hielo,,,m s-1,Operational,Original
grib2/4/2/10/2/5,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",5,,Componente v de la deriva del hielo,,,m s-1,Operational,Original
grib2/4/2/10/2/6,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",6,,Tasa de aumento del hielo,,,m s-1,Operational,Original
grib2/4/2/10/2/7,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",7,,Divergencia del hielo,,,s-1,Operational,Original
grib2/4/2/10/2/8,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",8,,Temperatura del hielo,,,K,Operational,Original
grib2/4/2/10/2/9,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",9,,Módulo de presión interna del hielo*,,,Pa m,Operational,Original
grib2/4/2/10/2/10,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",10,,Componente zonal de la presión interna del hielo verticalmente integrado,,,Pa m,Operational,Original
grib2/4/2/10/2/11,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",11,,Componente vectorial meridional de la presión interna del hielo verticalmente integrado,,,Pa m,Operational,Original
grib2/4/2/10/2/12,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",12,,Fuerza compresiva del hielo,,,N m-1,Operational,Original
grib2/4/2/10/2/13,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",13,,Temperatura de la nieve (sobre el hielo marino),,,K,Operational,Original
grib2/4/2/10/2/14,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",14,,Albedo,,,Numérica,Operational,AI Engine
grib2/4/2/10/2/15,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",15,,Volumen de hielo marino por unidad de área,,,m3 m-2,Operational,AI Engine
grib2/4/2/10/2/16,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",16,,Volumen de nieve sobre hielo marino por unidad de área,,,m3 m-2,Operational,AI Engine
grib2/4/2/10/2/17,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",17,,Contenido de calor del hielo marino,,,J m-2,Operational,AI Engine
grib2/4/2/10/2/18,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",18,,Nieve sobre el contenido de calor del hielo marino,,,J m-2,Operational,AI Engine
grib2/4/2/10/2/19,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",19,,Espesor del francobordo de hielo,,,m,Operational,AI Engine
grib2/4/2/10/2/20,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",20,,Fracción de estanque de deshielo de hielo,,,fracción,Operational,AI Engine
grib2/4/2/10/2/21,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",21,,Profundidad de estanque de deshielo de hielo,,,m,Operational,AI Engine
grib2/4/2/10/2/22,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",22,,Volumen de estanque de deshielo de hielo por unidad de área,,,m3 m-2,Operational,AI Engine
grib2/4/2/10/2/23,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",23,,Tendencia de la fracción de hielo marino debido a la parametrización,,,s-1,Operational,AI Engine
grib2/4/2/10/2/24,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",24,,Componente x de la deriva de hielo,,,m s-1,Operational,AI Engine
grib2/4/2/10/2/25,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",25,,Componente y de deriva de hielo,,,m s-1,Operational,AI Engine
grib2/4/2/10/2/26,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",26,,Salinidad de hielo marino,,,g kg-1,operational ,AI Engine
grib2/4/2/10/2/27,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",27,,Potencial de congelación/fusión,,,W m-2,Operational,AI Engine
grib2/4/2/10/2/28,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",28,,Fecha de inicio de derretimiento,((véase la nota 2)),144,Numérica,Operational,AI Engine
grib2/4/2/10/2/29,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",29,,Fecha de inicio de congelación,((véase la nota 3)),145,Numérica,Operational,AI Engine
grib2/4/2/10/2/30,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",30,,Memoria de ruptura del hielo marino,((véase la nota 4)),181,Numérica,Oprational,AI Engine
grib2/4/2/10/2/31,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",31,,Flujo de la radiación de onda corta descendente,,,W m-2,Operational,AI Engine
grib2/4/2/10/2/32-191,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",32-191,,Reservadas,,,,Operational,AI Engine
grib2/4/2/10/2/192-254,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",192-254,,Reservados para uso local,,,,Operational,Original
grib2/4/2/10/2/255,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 10 — Productos oceanográficos, categoría de parámetros 2: hielo",255,,Valor faltante,,,,Operational,Original
