ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/4/4/0,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 4: partículas energéticas",0,,Flujo de protones (diferencial),,,(1/m2 s sr eV),Operational,AI
grib2/4/2/4/4/1,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 4: partículas energéticas",1,,Flujo de protones (integral),,,(m2 s sr )-1,Operational,AI
grib2/4/2/4/4/2,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetros 4: partículas energéticas",2,,Flujo de electrones (diferencial),,,( m² s sr eV )⁻¹,Operational,AI
grib2/4/2/4/4/3,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 4: partículas energéticas",3,,Flujo de electrones (integral),,,( m² s sr )⁻¹,Operational,AI
grib2/4/2/4/4/4,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 4: partículas energéticas",4,,Flujo de iones pesados (diferencial),,,(m2 s sr eV/nuc)-1,Operational,AI
grib2/4/2/4/4/5,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 4: partículas energéticas",5,,Flujo de iones pesados (integral),,,( m² s sr )⁻¹,Operational,AI
grib2/4/2/4/4/6,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 4: partículas energéticas",6,,Flujo de neutrones de rayos cósmicos,,,h-1,Operational,AI
grib2/4/2/4/4/7-191,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 4: partículas energéticas",7-191,,Reservadas,,,,Operational,AI
grib2/4/2/4/4/192-254,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 4: partículas energéticas",192-254,,Reservadas para uso local,,,,Operational,AI
grib2/4/2/4/4/255,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 4: partículas energéticas",255,,Valor faltante,,,,Operational,AI
