ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/0/3/0,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",0,,Presión,,,Pa,Operational,Original
grib2/4/2/0/3/1,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",1,,Presión reducida al nivel medio del mar,,,Pa,Operational,Original
grib2/4/2/0/3/2,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",2,,Tendencia barométrica,,,Pa s-1,Operational,Original
grib2/4/2/0/3/3,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",3,,Altura de referencia en atmósfera tipo (OACI),,,m,Operational,Original
grib2/4/2/0/3/4,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",4,,Geopotencial,,,m² s-2,Operational,Original
grib2/4/2/0/3/5,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",5,,Altura geopotencial,,,gpm,Operational,Original
grib2/4/2/0/3/6,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",6,,Altura geométrica,,,m,Operational,Original
grib2/4/2/0/3/7,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",7,,Desviación estándar de la altura,,,m,Operational,Original
grib2/4/2/0/3/8,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",8,,Anomalía de la presión,,,Pa,Operational,Original
grib2/4/2/0/3/9,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",9,,Anomalía de altura geopotencial,,,gpm,Operational,Original
grib2/4/2/0/3/10,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",10,,Densidad,,,kg m-1,Operational,Original
grib2/4/2/0/3/11,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",11,,Regulación del altímetro,,,Pa,Operational,Original
grib2/4/2/0/3/12,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",12,,Espesor,,,m,Operational,Original
grib2/4/2/0/3/13,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",13,,Altitud barométrica,,,m,Operational,Original
grib2/4/2/0/3/14,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",14,,Altitud densimétrica,,,m,Operational,Original
grib2/4/2/0/3/15,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",15,,Altura geopotencial en 5 ondas,,,gpm,Operational,Original
grib2/4/2/0/3/16,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",16,,Flujo zonal del esfuerzo de onda de gravedad,,,N m-2,Operational,Original
grib2/4/2/0/3/17,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",17,,Flujo meridional del esfuerzo de onda de gravedad,,,N m-2,Operational,Original
grib2/4/2/0/3/18,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",18,,Altura de la capa límite planetaria,,,m,Operational,Original
grib2/4/2/0/3/19,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",19,,Anomalía de la altura geopotencial en 5 ondas,,,gpm,Operational,Original
grib2/4/2/0/3/20,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",20,,Desviación estándar de la orografía a escala subreticular,,,m,Operational,Original
grib2/4/2/0/3/21,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",21,,Ángulo de la orografía a escala subreticular,,,Rad,Operational,Original
grib2/4/2/0/3/22,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",22,,Pendiente de la orografía de escala subreticular,,,Numérica,Operational,Original
grib2/4/2/0/3/23,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",23,,Disipación de la onda gravitacional,,,W m-2,Operational,Original
grib2/4/2/0/3/24,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",24,,Anisotropía de la orografía a escala subreticular,,,W m-2,Operational,Original
grib2/4/2/0/3/25,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",25,,Logaritmo natural de la presión en Pa,,,Numérica,Operational,Original
grib2/4/2/0/3/26,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",26,,Presión Exner,,,Numérica,Operational,Original
grib2/4/2/0/3/27,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",27,,Flujo másico de las corrientes ascendentes,,,kg m-2 s-1,Operational,Original
grib2/4/2/0/3/28,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",28,,Flujo másico de las corrientes descendentes,,,kg m-2 s-1,Operational,Original
grib2/4/2/0/3/29,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",29,,Tasa de arrastre hacia el exterior de las corrientes ascendentes,,,kg m-1 s-1,Operational,Original
grib2/4/2/0/3/30,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",30,,Tasa de arrastre hacia el exterior de las corrientes descendentes,,,kg m-1 s-1,Operational,Original
grib2/4/2/0/3/31,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",31,,Componente no equilibrado del logaritmo de la presiónen superficie,,,,Operational,Original
grib2/4/2/0/3/32,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",32,,Presión de vapor de agua de saturación,,,Pa,Operational,AI Engine
grib2/4/2/0/3/33,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",33,,Altitud geométrica sobre el nivel medio del mar,,,m,Operational,AI Engine
grib2/4/2/0/3/34,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",34,,Altura geométrica sobre el nivel del suelo,,,m,Operational,AI Engine
grib2/4/2/0/3/35,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",35,,Divergencia integrada de columna del flujo de masa total,,,kg m-2 s-1,Operational,AI Engine
grib2/4/2/0/3/36,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",36,,Flujo de masa total hacia el este integrado en columna,,,kg m⁻¹ s⁻¹,Operational,AI Engine
grib2/4/2/0/3/37,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",37,,Flujo de masa total hacia el norte integrado en columna,,,kg m-1 s-1,Operational,AI Engine
grib2/4/2/0/3/38,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",38,,Desviación estándar de la orografía de subrejilla filtrada,,,m,Operational,AI Engine
grib2/4/2/0/3/39,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",39,,Masa integrada de columna de la atmósfera,,,kg m-2,Operational,AI Engine
grib2/4/2/0/3/40,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",40,,Flujo de geopotencial hacia el este integrado en columna,,,W m-1,Operational,AI Engine
grib2/4/2/0/3/41,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",41,,Flujo geopotencial hacia el norte integrado de columna,,,W m-1,Operational,AI Engine
grib2/4/2/0/3/42,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",42,,Divergencia integrada en columna del flujo geopotencial de agua,,,W m-2,Operational,AI Engine
grib2/4/2/0/3/43,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",43,,Divergencia integrada de columna del flujo de geopotencial,,,W m-2,Operational,AI Engine
grib2/4/2/0/3/44,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",44,,Altura de la temperatura de bulbo húmedo de cero grados,,,m,Operational,AI Engine
grib2/4/2/0/3/45,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",45,,Altura de la temperatura de bulbo húmedo de un grado,,,m,Operational,AI Engine
grib2/4/2/0/3/46,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 3: masa",46,,Desviación de presión del estado hidrostático,,,Pa,Operational,AI Engine
