ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/20/1/0,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetro 1: epidemiología",0,,Casos de malaria,,,Fracción,Operational,AI Engine
grib2/4/2/20/1/1,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetro 1: epidemiología",1,,Tasa de proteína circumsporozoíta de malaria,,,Fracción,Operational,AI Engine
grib2/4/2/20/1/2,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetros 1: epidemiología",2,,Tasa de inoculación entomológica de Plasmodium falciparum,,,Mordeduras por día por persona,Operational,AI Engine
grib2/4/2/20/1/3,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetros 1: epidemiología",3,,Tasa de mordeduras humanas por vectores de anófeles,,,Mordeduras por día por persona,Operational,AI Engine
grib2/4/2/20/1/4,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetro 1: epidemiología",4,,Inmunidad de malaria,,,Fracción,Operational,AI Engine
grib2/4/2/20/1/5,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetro 1: epidemiología",5,,Tasas de parásitos de Falciparum,,,Fracción,Operational,AI Engine
grib2/4/2/20/1/6,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetro 1: epidemiología",6,,Proporción detectable de parásitos falciparum (después del día 10),,,Fracción,Operational,AI Engine
grib2/4/2/20/1/7,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetro 1: epidemiología",7,,Relación de vectores Anopheles a hospedadores,,,Fracción,Operational,AI Engine
grib2/4/2/20/1/8,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetro 1: epidemiología",8,,Número de vector de Anopheles,,,Número m-2,Operational,AI Engine
grib2/4/2/20/1/9,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetro 1: epidemiología",9,,Fracción del hábitat reproductivo del vector de la malaria,,,Fracción,Operational,AI Engine
grib2/4/2/20/1/10-191,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetro 1: epidemiología",10-191,,Reservadas,,,,Operational,AI Engine
grib2/4/2/20/1/192-254,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetro 1: epidemiología",192-254,,Reservadas para uso local,,,,Operational,AI Engine
grib2/4/2/20/1/255,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 20 - Impactos de salud y socioeconómicos, categoría de parámetro 1: epidemiología",255,,Valor faltante,,,,Operational,AI Engine
