ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/4/3/0,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetros 3: campos eléctricos y magnéticos",0,,Magnitud del campo magnético,,,T,Operational,AI Engine
grib2/4/2/4/3/1,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetros 3: campos eléctricos y magnéticos",1,,Primer componente vectorial del campo magnético,,,T,Operational,AI Engine
grib2/4/2/4/3/2,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 3: campos eléctricos y magnéticos",2,,Segunda componente vectorial del campo magnético,,,T,Operational,AI Engine
grib2/4/2/4/3/3,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 3: campos eléctricos y magnéticos",3,,Tercera componente vectorial del campo magnético,,,T,Operational,AI Engine
grib2/4/2/4/3/4,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 3: campos eléctricos y magnéticos",4,,Magnitud del campo eléctrico,,,V m-1,Operational,AI Engine
grib2/4/2/4/3/5,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 3: campos eléctricos y magnéticos",5,,Primer componente vectorial del campo eléctrico,,,V m-1,Operational,AI Engine
grib2/4/2/4/3/6,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 3: campos eléctricos y magnéticos",6,,Segunda componente vectorial del campo eléctrico,,,V m-1,Operational,AI Engine
grib2/4/2/4/3/7,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 3: campos eléctricos y magnéticos",7,,Tercera componente vectorial del campo eléctrico,,,V m-1,Operational,AI Engine
grib2/4/2/4/3/8-191,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 3: campos eléctricos y magnéticos",8-191,,Reservadas,,,,Operational,AI Engine
grib2/4/2/4/3/192-254,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 3: campos eléctricos y magnéticos",192-254,,Reservadas para uso local,,,,Operational,AI Engine
grib2/4/2/4/3/255,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 3: campos eléctricos y magnéticos",255,,Valor faltante,,,,Operational,AI Engine
