ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/0/5/0,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 5: radiación de onda larga",0,,Flujo neto de la radiación de onda larga (superficie)*,,,W m-2,Deprecated,PDF
grib2/4/2/0/5/1,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 5: radiación de onda larga",1,,Flujo neto de la radiación de onda larga* (capa superior de la atmósfera),,,W m-2,Deprecated,PDF
grib2/4/2/0/5/2,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 5: radiación de onda larga",2,,Flujo de la radiación de onda larga*,,,W m-2,Deprecated,PDF
grib2/4/2/0/5/3,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 5: radiación de onda larga",3,,Flujo de la radiación de onda larga descendente,,,W m-2,Operational,PDF
grib2/4/2/0/5/4,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 5: radiación de onda larga",4,,Flujo de la radiación de onda larga ascendente,,,W m-2,Operational,PDF
grib2/4/2/0/5/5,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 5: radiación de onda larga",5,,Flujo neto de la radiación de onda larga,,,W m-2,Operational,PDF
grib2/4/2/0/5/6,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 5: radiación de onda larga",6,,Flujo neto de la radiación de onda larga en cielo despejado,,,W m-2,Operational,PDF
grib2/4/2/0/5/7,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 5: radiación de onda larga",7,,Temperatura de luminancia,,,K,Operational,PDF
grib2/4/2/0/5/8,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 5: radiación de onda larga",8,,"Flujo de la radiación de onda larga descendente, cielo claro",,,W m-2,Operational,PDF
grib2/4/2/0/5/9,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 5: radiación de onda larga",9,,Albedo de IR cercano para radiación difusa,,,%,Operational,AI
grib2/4/2/0/5/10,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 5: radiación de onda larga",10,,Albedo de IR cercano para radiación directa,,,%,Operational,AI
grib2/4/2/0/5/11,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 5: radiación de onda larga",11,,"Albedo de IR cercano para radiación directa, componente geométrico",,,%,Operational,AI
grib2/4/2/0/5/12,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 5: radiación de onda larga",12,,"Albedo de IR cercano para radiación directa, componente isotrópico",,,%,Operational,AI
grib2/4/2/0/5/13,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 5: radiación de onda larga",13,,"Albedo de IR cercano para radiación directa, componente volumétrico",,,%,Operational,AI
grib2/4/2/0/5/14-191,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 5: radiación de onda larga",14-191,,Reservadas,,,,Operational,AI
grib2/4/2/0/5/192-254,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 5: radiación de onda larga",192-254,,Reservados para uso local,,,,Operational,PDF
grib2/4/2/0/5/255,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 5: radiación de onda larga",255,,Valor faltante,,,,Operational,PDF
