ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/3/15/0-19,Significado físico de la coordenada vertical,,0-19,,Reservadas,,,,Operational,PDF
grib2/3/15/20,Significado físico de la coordenada vertical,,20,,Temperatura,,,K,Operational,PDF
grib2/3/15/21-99,Significado físico de la coordenada vertical,,21-99,,Reservadas,,,,Operational,PDF
grib2/3/15/100,Significado físico de la coordenada vertical,,100,,Presión,,,Pa,Operational,PDF
grib2/3/15/101,Significado físico de la coordenada vertical,,101,,Desviación de la presión con relación al nivel medio del mar,,,Pa,Operational,PDF
grib2/3/15/102,Significado físico de la coordenada vertical,,102,,Altitud por encima del nivel medio del mar,,,m,Operational,PDF
grib2/3/15/103,Significado físico de la coordenada vertical,,103,,Altura por encima del terreno,(véase la nota 1),68,m,Operational,PDF
grib2/3/15/104,Significado físico de la coordenada vertical,,104,,Coordenada Sigma,,,,Operational,PDF
grib2/3/15/105,Significado físico de la coordenada vertical,,105,,Coordenada híbrida,,,,Operational,PDF
grib2/3/15/106,Significado físico de la coordenada vertical,,106,,Profundidad por debajo de la superficie de la tierra,,,m,Operational,PDF
grib2/3/15/107,Significado físico de la coordenada vertical,,107,,Temperatura potencial (theta),,,K,Operational,PDF
grib2/3/15/108,Significado físico de la coordenada vertical,,108,,Desviación de la presión desde el terreno hasta el nivel,,,Pa,Operational,PDF
grib2/3/15/109,Significado físico de la coordenada vertical,,109,,Vorticidad potencial,,,K m2 kg-1 s-1,Operational,PDF
grib2/3/15/110,Significado físico de la coordenada vertical,,110,,Altura geométrica,,,m,Operational,PDF
grib2/3/15/111,Significado físico de la coordenada vertical,,111,,Coordenada Eta,(véase la nota 2),85,,Operational,PDF
grib2/3/15/112,Significado físico de la coordenada vertical,,112,,Altura geopotencial,,,gpm,Operational,PDF
grib2/3/15/113,Significado físico de la coordenada vertical,,113,,Coordenada híbrida logarítmica,,,,Operational,PDF
grib2/3/15/114-159,Significado físico de la coordenada vertical,,114-159,,Reservadas,,,,Operational,PDF
grib2/3/15/160,Significado físico de la coordenada vertical,,160,,Profundidad por debajo del nivel del mar,,,m,Operational,PDF
grib2/3/15/161-191,Significado físico de la coordenada vertical,,161-191,,Reservadas,,,,Operational,PDF
grib2/3/15/192-254,Significado físico de la coordenada vertical,,192-254,,Reservadas para uso local,,,,Operational,PDF
grib2/3/15/255,Significado físico de la coordenada vertical,,255,,Valor faltante,,,,Operational,PDF
