ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/4/10/0,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 10: índices de clima espacial",0,,Índice de centelleo (sigma phi),,,Rad,Operational,AI Engine
grib2/4/2/4/10/1,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetros 10: índices de clima espacial",1,,Índice de centelleo S4,,,Numérica,Operational,AI Engine
grib2/4/2/4/10/2,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetros 10: índices de clima espacial",2,,Tasa de cambio del índice TEC (ROTI),,,TECU/min,Operational,AI Engine
grib2/4/2/4/10/3,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetros 10: índices de clima espacial",3,,Gradiente espacial del índice de perturbación de la ionosfera (DIXSG),,,Numérica,Operational,AI Engine
grib2/4/2/4/10/4,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetros 10: índices de clima espacial",4,,Tasa de TEC a lo largo del arco (AATR),,,TECU/min,Operational,AI Engine
grib2/4/2/4/10/5,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 10: índices de clima espacial",5,,Kp,,,Numérica,Operational,AI Engine
grib2/4/2/4/10/6,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 10: índices de clima espacial",6,,Índice de tiempo de tormenta de perturbación ecuatorial (Dst),,,nT,Operational,AI Engine
grib2/4/2/4/10/7,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 10: índices de clima espacial",7,,Electrochorro auroral (AE),,,nT,Operational,AI Engine
grib2/4/2/4/10/8-191,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 10: índices de clima espacial",8-191,,Reservadas,,,,Operational,AI Engine
grib2/4/2/4/10/192-254,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 10: índices de clima espacial",192-254,,Reservadas para uso local,,,,Operational,AI Engine
grib2/4/2/4/10/255,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 4 - Productos de clima espacial, categoría de parámetro 10: índices de clima espacial",255,,Valor faltante,,,,Operational,AI Engine
