ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/0/6/0,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",0,,Contenido de hielo de las nubes,,,kg m-2,Operational,PDF
grib2/4/2/0/6/1,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",1,,Cubierta total de nubes,,,%,Operational,PDF
grib2/4/2/0/6/2,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",2,,Nubes convectivas,,,%,Operational,PDF
grib2/4/2/0/6/3,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",3,,Nubes bajas,,,%,Operational,PDF
grib2/4/2/0/6/4,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",4,,Nubes medias,,,%,Operational,PDF
grib2/4/2/0/6/5,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",5,,Nubes elevadas,,,%,Operational,PDF
grib2/4/2/0/6/6,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",6,,Contenido de agua de las nubes,,,kg m-2,Operational,PDF
grib2/4/2/0/6/7,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",7,,Nubosidad,,,%,Operational,PDF
grib2/4/2/0/6/8,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",8,,Tipo de nube,,,Tabla de cifrado 4.203,Operational,PDF
grib2/4/2/0/6/9,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",9,,Altitud máxima de la capa superior de las tormentas,,,m,Operational,PDF
grib2/4/2/0/6/10,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",10,,Extensión de las tormentas,,,Tabla de cifrado 4.204,Operational,PDF
grib2/4/2/0/6/11,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",11,,Base de las nubes,,,m,Operational,PDF
grib2/4/2/0/6/12,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",12,,Cima de las nubes,,,m,Operational,PDF
grib2/4/2/0/6/13,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",13,,Techo,,,m,Operational,PDF
grib2/4/2/0/6/14,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",14,,Cubierta de nubes no convectiva,,,%,Operational,PDF
grib2/4/2/0/6/15,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",15,,Función de trabajo de nube,,,J kg-1,Operational,PDF
grib2/4/2/0/6/16,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",16,,Eficiencia de nube convectiva,,,Proporción,Operational,PDF
grib2/4/2/0/6/17,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",17,,Condensado total,(véase la nota 1),4,kg kg-1,Deprecated,PDF
grib2/4/2/0/6/18,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",18,,Agua de nube total integrada en columna,(véase la nota 1),4,kg m-2,Deprecated,PDF
grib2/4/2/0/6/19,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",19,,Hielo de nube total integrado en columna,(véase la nota 1),4,kg m-2,Deprecated,PDF
grib2/4/2/0/6/20,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",20,,Condensado total integrado en columna,(véase la nota 1),4,kg m-2,Deprecated,PDF
grib2/4/2/0/6/21,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",21,,Fracción de hielo del condensado total,,,Proporción,Operational,PDF
grib2/4/2/0/6/22,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",22,,Nubosidad,,,%,Operational,PDF
grib2/4/2/0/6/23,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",23,,Relación de mezcla de hielo en las nubes,(véase la nota 1),4,kg kg-1,Deprecated,PDF
grib2/4/2/0/6/24,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",24,,Insolación,,,Numérica,Operational,PDF
grib2/4/2/0/6/25,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",25,,Extensión horizontal de cumulonimbos,,,%,Operational,PDF
grib2/4/2/0/6/26,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 6: nubes",26,,Altura de la base de nube convectiva,,,m,Operational,PDF
