ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/2/6/0,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 2 - Productos de superficie terrestre, categoría de parámetro 6: áreas urbanas",0,,Cobertura urbana,,,Proporción,Operational,AI Engine
grib2/4/2/2/6/1,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 2 - Productos de la superficie terrestre, categoría de parámetro 6: áreas urbanas",1,,Cubierta de carretera,,,Proporción,Operational,AI Engine
grib2/4/2/2/6/2,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 2 - Productos de la superficie terrestre, categoría de parámetro 6: áreas urbanas",2,,Cubierta de edificio,,,Proporción,Operational,AI Engine
grib2/4/2/2/6/3,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 2 - Productos de superficie terrestre, categoría de parámetro 6: áreas urbanas",3,,Altura de edificio,,,m,Operational,AI Engine
grib2/4/2/2/6/4,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 2 - Productos de superficie terrestre, categoría de parámetro 6: áreas urbanas",4,,Fracción de área de vertical a horizontal,,,m2 m-2,Operational,AI Engine
grib2/4/2/2/6/5,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 2 - Productos de la superficie terrestre, categoría de parámetro 6: áreas urbanas",5,,Desviación estándar de la altura de edificios,,,m,Operational,AI Engine
grib2/4/2/2/6/6,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 2 - Productos de la superficie terrestre, categoría de parámetro 6: áreas urbanas",6,,Distancia hacia abajo desde la superficie del techo,,,m,Operational,AI Engine
grib2/4/2/2/6/7,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 2 - Productos de la superficie terrestre, categoría de parámetro 6: áreas urbanas",7,,Distancia hacia adentro desde la superficie exterior de la pared,,,m,Operational,AI Engine
grib2/4/2/2/6/8,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 2 - Productos de la superficie terrestre, categoría de parámetro 6: áreas urbanas",8,,Distancia hacia abajo desde la superficie de la carretera,,,m,Operational,AI Engine
grib2/4/2/2/6/9-191,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 2 - Productos de la superficie terrestre, categoría de parámetro 6: áreas urbanas",9-191,,Reservadas,,,,Operational,AI Engine
grib2/4/2/2/6/192-254,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 2 - Productos de la superficie terrestre, categoría de parámetro 6: áreas urbanas",192-254,,Reservadas para uso local,,,,Operational,AI Engine
grib2/4/2/2/6/255,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 2 - Productos de la superficie terrestre, categoría de parámetro 6: áreas urbanas",255,,Valor faltante,,,,Operational,AI Engine
