ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/0/15/0,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 15: radar",0,,Anchura del espectro de base,,,m s-1,Operational,PDF
grib2/4/2/0/15/1,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 15: radar",1,,Reflectividad de base,,,dB,Operational,PDF
grib2/4/2/0/15/2,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 15: radar",2,,Velocidad radial de base,,,m s-1,Operational,PDF
grib2/4/2/0/15/3,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 15: radar",3,,Agua líquida integrada verticalmente,,,kg m-2,Operational,PDF
grib2/4/2/0/15/4,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 15: radar",4,,Reflectividad máxima de la base de la capa,,,dB,Operational,PDF
grib2/4/2/0/15/5,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 15: radar",5,,Precipitaciones,(véase la nota 1),2,kg m-2,Deprecated,PDF
grib2/4/2/0/15/6,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 15: radar",6,,Espectro radar (1),,,,Operational,PDF
grib2/4/2/0/15/7,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 15: radar",7,,Espectro radar (2),,,,Operational,PDF
grib2/4/2/0/15/8,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 15: radar",8,,Espectro radar (3),,,,Operational,PDF
grib2/4/2/0/15/9,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 15: radar",9,,Reflectividad de las gotículas de nube,,,dB,Operational,PDF
grib2/4/2/0/15/10,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 15: radar",10,,Reflectividad del hielo de nube,,,dB,Operational,PDF
grib2/4/2/0/15/11,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 15: radar",11,,Reflectividad de la nieve,,,dB,Operational,PDF
grib2/4/2/0/15/12,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 15: radar",12,,Reflectividad de la lluvia,,,dB,Operational,PDF
grib2/4/2/0/15/13,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 15: radar",13,,Reflectividad de la nieve granulada,,,dB,Operational,PDF
grib2/4/2/0/15/14,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 15: radar",14,,Reflectividad del granizo,,,dB,Operational,PDF
grib2/4/2/0/15/15,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 15: radar",15,,Reflectividad de escáner híbrido,,,dB,Operational,PDF
grib2/4/2/0/15/16,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 15: radar",16,,Altura de reflectividad de escáner híbrido,,,m,Operational,PDF
grib2/4/2/0/15/17-191,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 15: radar",17-191,,Reservados,,,,Operational,PDF
grib2/4/2/0/15/192-254,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 15: radar",192-254,,Reservados para uso local,,,,Operational,PDF
grib2/4/2/0/15/255,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 15: radar",255,,Valor faltante,,,,Operational,PDF
