ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/0/21/0,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 0 - Productos meteorológicos, categoría de parámetro 21: propiedades termodinámicas",0,,Potencial integrado de columna + energía interna,,,J m-2,Operational,AI
grib2/4/2/0/21/1,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 0 - Productos meteorológicos, categoría de parámetro 21: propiedades termodinámicas",1,,Energía cinética integrada de columna,,,J m-2,Operational,AI
grib2/4/2/0/21/2,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 0 - Productos meteorológicos, categoría de parámetro 21: propiedades termodinámicas",2,,Energía total integrada de columna,(Consulte la Nota 1.),126,J m-2,Operational,AI
grib2/4/2/0/21/3,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 0 - Productos meteorológicos, categoría de parámetro 21: propiedades termodinámicas",3,,Entalpía integrada de columna,,,J m-2,Operational,AI
grib2/4/2/0/21/4,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 0 - Productos meteorológicos, categoría de parámetro 21: propiedades termodinámicas",4,,Entalpía de agua integrada de columna,((véase la nota 2)),127,J m-2,Operational,AI
grib2/4/2/0/21/5,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 0 - Productos meteorológicos, categoría de parámetro 21: propiedades termodinámicas",5,,Flujo de entalpía hacia el este integrado en columna,,,W m-1,Operational,AI
grib2/4/2/0/21/6,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 0 - Productos meteorológicos, categoría de parámetro 21: propiedades termodinámicas",6,,Flujo de entalpía hacia el norte integrado en columna,,,W m-1,Operational,AI
grib2/4/2/0/21/7,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 0 - Productos meteorológicos, categoría de parámetro 21: propiedades termodinámicas",7,,Flujo de energía potencial hacia el este integrado en columna,,,W m-1,Operationaal,AI
grib2/4/2/0/21/8,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 0 - Productos meteorológicos, categoría de parámetro 21: propiedades termodinámicas",8,,Flujo de energía potencial hacia el norte integrado en columna,,,W m-1,Operational,AI
grib2/4/2/0/21/9,Tabla de cifrado 4.2 — Número de parámetros por campo de especialización y categoría de parámetros,"Disciplina de producto 0 - Productos meteorológicos, categoría de parámetro 21: propiedades termodinámicas",9,,Flujo de energía cinética hacia el este integrado en columna,,,W m-1,Operational,AI
