ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/0/19/0,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 19: propiedades físicas de la atmósfera",0,,Visibilidad,,,m,Operational,PDF
grib2/4/2/0/19/1,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 19: propiedades físicas de la atmósfera",1,,Albedo,,,%,Operational,PDF
grib2/4/2/0/19/2,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 19: propiedades físicas de la atmósfera",2,,Probabilidad de tormentas,,,%,Operational,PDF
grib2/4/2/0/19/3,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 19: propiedades físicas de la atmósfera",3,,Espesor de la capa de mezcla,,,m,Operational,PDF
grib2/4/2/0/19/4,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 19: propiedades físicas de la atmósfera",4,,Ceniza volcánica,,,Tabla de cifrado 4.206,Operational,PDF
grib2/4/2/0/19/5,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 19: propiedades físicas de la atmósfera",5,,Capa superior de formación de hielo,,,m,Operational,PDF
grib2/4/2/0/19/6,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 19: propiedades físicas de la atmósfera",6,,Base de la formación de hielo,,,m,Operational,PDF
grib2/4/2/0/19/7,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 19: propiedades físicas de la atmósfera",7,,Formación de hielo,,,Tabla de cifrado 4.207,Operational,PDF
grib2/4/2/0/19/8,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 19: propiedades físicas de la atmósfera",8,,Capa superior de turbulencia,,,m,Operational,PDF
grib2/4/2/0/19/9,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 19: propiedades físicas de la atmósfera",9,,Base de la turbulencia,,,m,Operational,PDF
grib2/4/2/0/19/10,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 19: propiedades físicas de la atmósfera",10,,Turbulencia,,,Tabla de cifrado 4.208,Operational,PDF
