ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/15/0,Tipo de tratamiento espacial utilizado para obtener un determinado valor a partir de los datos fuente,,0,,Los datos se calculan directamente a partir de la retícula fuente sin interpolación,(véase la nota 1),109,,Operational,PDF
grib2/4/15/1,Tipo de tratamiento espacial utilizado para obtener un determinado valor a partir de los datos fuente,,1,,Interpolación bilineal que usa los 4 valores de los puntos reticulares de la retícula fuente que rodean el punto reticular nominal,,,,Operational,PDF
grib2/4/15/2,Tipo de tratamiento espacial utilizado para obtener un determinado valor a partir de los datos fuente,,2,,Interpolación bicúbica que usa los 4 valores de los puntos reticulares de la retícula fuente que rodean el punto de retícula nominal,,,,Operational,PDF
grib2/4/15/3,Tipo de tratamiento espacial utilizado para obtener un determinado valor a partir de los datos fuente,,3,,Uso del valor del punto reticular de la retícula fuente más cercano al punto reticular nominal,,,,Operational,PDF
grib2/4/15/4,Tipo de tratamiento espacial utilizado para obtener un determinado valor a partir de los datos fuente,,4,,Interpolación del balance que usa los 4 valores de los puntos reticulares de la retícula fuente que rodean el punto de retícula nominal,(véase la nota 2),33,,Operational,PDF
grib2/4/15/5,Tipo de tratamiento espacial utilizado para obtener un determinado valor a partir de los datos fuente,,5,,Interpolación espectral que usa los 4 valores de los puntos reticulares de la retícula fuente que rodean el punto de retícula nominal,,,,Operational,PDF
grib2/4/15/6,Tipo de tratamiento espacial utilizado para obtener un determinado valor a partir de los datos fuente,,6,,Interpolación del balance del punto reticular contiguo que usa los 4 valores de los puntos reticulares de la retícula fuente que rodean el punto de retícula nominal,(véase la nota 3),72,,Operational,PDF
grib2/4/15/7-191,Tipo de tratamiento espacial utilizado para obtener un determinado valor a partir de los datos fuente,,7-191,,Reservadas,,,,Operational,PDF
grib2/4/15/192-254,Tipo de tratamiento espacial utilizado para obtener un determinado valor a partir de los datos fuente,,192-254,,Reservadas para uso local,,,,Operational,PDF
grib2/4/15/255,Tipo de tratamiento espacial utilizado para obtener un determinado valor a partir de los datos fuente,,255,,Valor faltante,,,,Operational,PDF
