ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/1/3/0,Situación de producción de los datos,,0,,Productos operativos,,,,Operational,PDF
grib2/1/3/1,Situación de producción de los datos,,1,,Productos de pruebas operativas,,,,Operational,PDF
grib2/1/3/2,Situación de producción de los datos,,2,,Productos de investigación,,,,Operational,PDF
grib2/1/3/3,Situación de producción de los datos,,3,,Productos de reanálisis,,,,Operational,PDF
grib2/1/3/4,Situación de producción de los datos,,4,,Gran Conjunto Interactivo Global del THORPEX (TIGGE),,,,Operational,PDF
grib2/1/3/5,Situación de producción de los datos,,5,,Prueba del Gran Conjunto Interactivo Global del THORPEX (TIGGE),,,,Operational,PDF
grib2/1/3/6,Situación de producción de los datos,,6,,S2S productos operativos,,,,Operational,PDF
grib2/1/3/7,Situación de producción de los datos,,7,,S2S productos de pruebas,,,,Operational,PDF
grib2/1/3/8,Situación de producción de los datos,,8,,Incertidumbres en conjuntos del proyecto de reanálisis regional (UERRA),,,,Operational,PDF
grib2/1/3/9,Situación de producción de los datos,,9,,Incertidumbres en la prueba de conjuntos del proyecto de reanálisis regional (UERRA),,,,Operational,PDF
grib2/1/3/10,Situación de producción de los datos,,10,,Reanálisis regional de Copernicus,,,,Operational,PDF
grib2/1/3/11,Situación de producción de los datos,,11,,Test de reanálisis regional de Copernicus,,,,Operational,PDF
grib2/1/3/12-191,Situación de producción de los datos,,12-191,,Reservadas,,,,Operational,PDF
grib2/1/3/192-254,Situación de producción de los datos,,192-254,,Reservadas para uso local,,,,Operational,PDF
grib2/1/3/255,Situación de producción de los datos,,255,,Valor faltante,,,,Operational,PDF
