ID,Title_es,SubTitle_es,CodeFlag,Value,MeaningParameterDescription_es,Note_es,noteIDs,UnitComments_es,Status,translation_source
grib2/4/2/0/7/0,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 7: índices de estabilidad termodinámica",0,,Índice de elevación de una partícula (a 500 hPa),,,K,Operational,PDF
grib2/4/2/0/7/1,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 7: índices de estabilidad termodinámica",1,,Índice de elevación óptimo (a 500 hPa),,,K,Operational,PDF
grib2/4/2/0/7/2,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 7: índices de estabilidad termodinámica",2,,Índice K,,,K,Operational,PDF
grib2/4/2/0/7/3,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 7: índices de estabilidad termodinámica",3,,Índice KO,,,K,Operational,PDF
grib2/4/2/0/7/4,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 7: índices de estabilidad termodinámica",4,,Índice total-total,,,K,Operational,PDF
grib2/4/2/0/7/5,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 7: índices de estabilidad termodinámica",5,,Índice Sweat,,,Numérica,Operational,PDF
grib2/4/2/0/7/6,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 7: índices de estabilidad termodinámica",6,,Energía convectiva potencial disponible,,,J kg-1,Operational,PDF
grib2/4/2/0/7/7,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 7: índices de estabilidad termodinámica",7,,Inhibición convectiva,,,J kg-1,Operational,PDF
grib2/4/2/0/7/8,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 7: índices de estabilidad termodinámica",8,,Helicidad relativa de las tormentas,,,J kg-1,Operational,PDF
grib2/4/2/0/7/9,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 7: índices de estabilidad termodinámica",9,,Índice de helicidad de la energía,,,Numérica,Operational,PDF
grib2/4/2/0/7/10,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 7: índices de estabilidad termodinámica",10,,Índice de elevación en superficie,,,K,Operational,PDF
grib2/4/2/0/7/11,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 7: índices de estabilidad termodinámica",11,,Índice de elevación óptimo (4 capas),,,K,Operational,PDF
grib2/4/2/0/7/12,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 7: índices de estabilidad termodinámica",12,,Número de Richardson,,,Numérica,Operational,PDF
grib2/4/2/0/7/13,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 7: índices de estabilidad termodinámica",13,,Índice Showalter,,,K,Operational,PDF
grib2/4/2/0/7/14,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 7: índices de estabilidad termodinámica",14,,Reservado,,,,Operational,PDF
grib2/4/2/0/7/15,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 7: índices de estabilidad termodinámica",15,,Helicidad de arrastre ascendente,,,m² s-2,Operational,PDF
grib2/4/2/0/7/16,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 7: índices de estabilidad termodinámica",16,,Número de Richardson global,,,Numérica,Operational,PDF
grib2/4/2/0/7/17,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 7: índices de estabilidad termodinámica",17,,Número de Richardson gradiente,,,Numérica,Operational,PDF
grib2/4/2/0/7/18,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 7: índices de estabilidad termodinámica",18,,Número de Richardson de flujo,,,Numérica,Operational,PDF
grib2/4/2/0/7/19,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 7: índices de estabilidad termodinámica",19,,Energía convectiva potencial disponible cizalladura,,,m² s-2,Operational,PDF
grib2/4/2/0/7/20,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 7: índices de estabilidad termodinámica",20,,Índice de intensidad de la tormenta,,,Tabla de cifrado 4.246,Operational,PDF
grib2/4/2/0/7/21-191,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 7: índices de estabilidad termodinámica",21-191,,Reservados,,,,Operational,PDF
grib2/4/2/0/7/192-254,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 7: índices de estabilidad termodinámica",192-254,,Reservados para uso local,,,,Operational,PDF
grib2/4/2/0/7/255,Número de parámetros por campo de especialización y categoría de parámetros,"Campo de especialización 0 — Productos meteorológicos, categoría de parámetros 7: índices de estabilidad termodinámica",255,,Valor faltante,,,,Operational,PDF
