ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/100/10,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",10,1,Catégorie du paramètre,((voir la table de code 4.1)),,4.1,,Operational,AI Engine
grib2/4/100/11,"Prévision individuelle d'ensemble, contrôlée et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",11,1,Numéro du paramètre,((voir la table de code 4.2)),,4.2,,Operational,AI Engine
grib2/4/100/12-13,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",12-13,2,Numéro de direction des vagues,,,,,Operational,AI Engine
grib2/4/100/14-15,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",14-15,2,Nombre de directions des vagues (ND),,,,,Operational,AI Engine
grib2/4/100/16-17,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",16-17,2,Nombre de fréquence d'onde,,,,,Operational,AI Engine
grib2/4/100/18-19,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",18-19,2,Nombre de fréquences d'onde (NF),,,,,Operational,AI Engine
grib2/4/100/20,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",20,1,Type du processus de production,((voir la table de code 4.3)),,4.3,,Operational,AI Engine
grib2/4/100/21,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",21,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,AI Engine
grib2/4/100/22,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",22,1,Indicateur du processus de production de l'analyse ou de la prévision (défini par le centre d'origine),,,,,Operational,AI Engine
grib2/4/100/23-24,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",23-24,2,Limite (heures) de tombée des données d'observation après l'heure de référence,((voir la note 1)),33,,,Operational,AI Engine
grib2/4/100/25,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",25,1,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Operational,AI Engine
grib2/4/100/26,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",26,1,Indicateur d'unité de l'intervalle de temps,((voir la table de code 4.4)),,4.4,,Operational,AI Engine
grib2/4/100/27-30,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",27-30,4,Heure de la prévision exprimée dans l'unité précisée par l'octet précédent,,,,,Operational,AI Engine
grib2/4/100/31,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",31,1,Type de la prévision d'ensemble,((voir la table de code 4.6)),,4.6,,Operational,AI Engine
grib2/4/100/32,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",32,1,Numéro de la perturbation,,,,,Operational,AI Engine
grib2/4/100/33,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",33,1,Nombre de prévisions dans l'ensemble,,,,,Operational,AI Engine
grib2/4/100/34,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",34,1,Facteur d'échelle des directions des vagues,,,,,Operational,AI Engine
grib2/4/100//1,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",,,L'entrée suivante de 4 octets est répétée ND fois. (ND est défini dans les octets 14-15),,,,,Operational,AI Engine
grib2/4/100/(35+(ND-1)*4)-(38+(ND-1)*4),"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",(35+(ND-1)*4)-(38+(ND-1)*4),,Valeurs mises à l'échelle des directions des vagues,((voir la note 2)),162,,,Operational,AI Engine
grib2/4/100/39+(ND-1)*4,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",39+(ND-1)*4,,Facteur d'échelle des fréquences d'onde,,,,,Operational,AI Engine
grib2/4/100//2,"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",,,L'entrée suivante de 4 octets est répétée NF fois. (NF est défini dans les octets 18-19),,,,,Operational,AI Engine
grib2/4/100/(40+(ND-1)*4+(NF-1)*4)-(43+(ND-1)*4+(NF-1)*4),"Prévision individuelle d'ensemble, contrôle et perturbée, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les spectres 2D des vagues avec une liste explicite de fréquences et de directions.",(40+(ND-1)*4+(NF-1)*4)-(43+(ND-1)*4+(NF-1)*4),,Valeurs mises à l'échelle des fréquences d'ondes,((voir la note 3)),161,,,Operational,AI Engine
