ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/126/10,"Valeurs moyennes, d'accumulation ou extrêmes, ou autres valeurs traitées statistiquement à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides.",10,1,Catégorie de paramètre (voir le tableau de codes 4.1),,,4.1,,Operational,AI Engine
grib2/4/126/11,"Moyenne, accumulation ou valeurs extrêmes ou autres valeurs traitées statistiquement à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",11,1,Numéro de paramètre (voir le tableau de codes 4.2),,,4.2,,Operational,AI Engine
grib2/4/126/12-13,"Moyenne, accumulation ou valeurs extrêmes ou autres valeurs traitées statistiquement à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",12-13,2,Type de constituant chimique atmosphérique (voir tableau de codes 4.230),,,4.230,,Operational,AI Engine
grib2/4/126/14,"Moyenne, accumulation ou valeurs extrêmes ou autres valeurs traitées statistiquement à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides.",14,1,Source ou puits (voir le tableau de codes 4.238),,,4.238,,Operational,AI Engine
grib2/4/126/15-16,"Valeurs moyennes, d'accumulation ou extrêmes, ou autres valeurs traitées statistiquement à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides.",15-16,2,Modèle de transport utilisé,(Voir le tableau de codes 4.333),,4.333,,Operational,AI Engine
grib2/4/126/17-18,"Moyenne, accumulation ou valeurs extrêmes ou autres valeurs traitées statistiquement à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",17-18,2,Demandé par l'entité,(voir le tableau des codes communs C-11),,c-11,,Operational,AI Engine
grib2/4/126/19-20,"Moyenne, accumulation ou valeurs extrêmes ou autres valeurs traitées statistiquement à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",19-20,2,Origine du scénario,(Voir le tableau de codes 4.335),,4.335,,Operational,AI Engine
grib2/4/126/21-22,"Moyenne, accumulation ou valeurs extrêmes ou autres valeurs traitées statistiquement à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",21-22,2,NWP utilisé,(Voir le tableau de codes 4.336),,4.336,,Operational,AI Engine
grib2/4/126/23-24,"Moyenne, accumulation ou valeurs extrêmes ou autres valeurs traitées statistiquement à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",23-24,2,Année de début de publication,,,,,Operational,AI Engine
grib2/4/126/25,"Moyenne, accumulation ou valeurs extrêmes ou autres valeurs traitées statistiquement à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",25,1,Mois de début de la version,,,,,Operational,AI Engine
grib2/4/126/26,"Moyenne, accumulation ou valeurs extrêmes ou autres valeurs traitées statistiquement à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",26,1,Jour de début de la version,,,,,Operational,AI Engine
grib2/4/126/27,"Moyenne, accumulation ou valeurs extrêmes ou autres valeurs traitées statistiquement à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",27,1,Heure de début de la mise en production,,,,,Operational,AI Engine
grib2/4/126/28,"Moyenne, accumulation ou valeurs extrêmes ou autres valeurs traitées statistiquement à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",28,1,Minute de début de libération,,,,,Operational,AI Engine
grib2/4/126/29,"Moyenne, accumulation ou valeurs extrêmes ou autres valeurs traitées statistiquement à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",29,1,Début de la libération deuxième,,,,,Operational,AI Engine
grib2/4/126/30-31,"Moyenne, accumulation ou valeurs extrêmes ou autres valeurs traitées statistiquement à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",30-31,2,Horloge murale temps initial d'exécution (année),,,,,Operational,AI Engine
grib2/4/126/32,"Moyenne, accumulation ou valeurs extrêmes ou autres valeurs traitées statistiquement à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",32,1,Temps initial d'exécution de l'horloge murale (mois),,,,,Operational,AI Engine
grib2/4/126/33,"Moyenne, accumulation ou valeurs extrêmes ou autres valeurs traitées statistiquement à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",33,1,Temps initial d'exécution de l'horloge murale (jour),,,,,Operational,AI Engine
grib2/4/126/34,"Moyenne, accumulation ou valeurs extrêmes ou autres valeurs traitées statistiquement à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",34,1,Temps initial d'exécution de l'horloge murale (heure),,,,,Operational,AI Engine
grib2/4/126/35,"Moyenne, accumulation ou valeurs extrêmes ou autres valeurs traitées statistiquement à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",35,1,Temps initial d'exécution de l'horloge murale (minute),,,,,Operational,AI Engine
grib2/4/126/36,"Moyenne, accumulation ou valeurs extrêmes ou autres valeurs traitées statistiquement à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",36,1,Temps initial d'exécution de l'horloge murale (seconde),,,,,Operational,AI Engine
grib2/4/126/37,"Moyenne, accumulation ou valeurs extrêmes ou autres valeurs traitées statistiquement à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",37,1,Type de processus de génération (voir le tableau de codes 4.3),,,4.3,,Operational,AI Engine
grib2/4/126/38,"Moyenne, accumulation ou valeurs extrêmes ou autres valeurs traitées statistiquement à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les radionucléides",38,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,AI Engine
