ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/48/10,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",10,1,Catégorie du paramètre,(voir la table de code 4.1),,4.1,,Operational,Original
grib2/4/48/11,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",11,1,Numéro du paramètre,(voir la table de code 4.2),,4.2,,Operational,Original
grib2/4/48/12-13,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",12-13,2,Type d'aérosol,(voir la table de code commune C-14),,CCT-14,,Operational,Original
grib2/4/48/14,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",14,1,Type d'intervalle pour la première et la deuxième taille indiquée,(voir la table de code 4.91),,4.91,,Operational,Original
grib2/4/48/15,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",15,1,Facteur d'échelle de la première taille,,,,,Operational,Original
grib2/4/48/16-19,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",16-19,4,Valeur ajustée de la première taille en mètres,,,,,Operational,Original
grib2/4/48/20,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",20,1,Facteur d'échelle de la deuxième taille,,,,,Operational,Original
grib2/4/48/21-24,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",21-24,4,Valeur ajustée de la deuxième taille en mètres,,,,,Operational,Original
grib2/4/48/25,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",25,1,Type d'intervalle pour la première et la deuxième longueur d'onde indiquée,(voir la table de code 4.91),,4.91,,Operational,Original
grib2/4/48/26,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",26,1,Facteur d'échelle de la première longueur d'onde,,,,,Operational,Original
grib2/4/48/27-30,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",27-30,4,Valeur ajustée de la première longueur d'onde en mètres,,,,,Operational,Original
grib2/4/48/31,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",31,1,Facteur d'échelle de la deuxième longueur d'onde,,,,,Operational,Original
grib2/4/48/32-35,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",32-35,4,Valeur ajustée de la deuxième longueur d'onde en mètres,,,,,Operational,Original
grib2/4/48/36,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",36,1,Type du processus de production,(voir la table de code 4.3),,4.3,,Operational,Original
grib2/4/48/37,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",37,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,Original
grib2/4/48/38,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",38,1,Indicateur du processus de production de l'analyse ou de la prévision (défini par le centre d'origine),,,,,Operational,Original
grib2/4/48/39-40,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",39-40,2,Limite (heures) de tombée des données d'observation après l'heure de référence,(voir la note),33,,,Operational,Original
grib2/4/48/41,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",41,1,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Operational,Original
grib2/4/48/42,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",42,1,Indicateur d'unité de l'intervalle de temps,(voir la table de code 4.4),,4.4,,Operational,Original
grib2/4/48/43-46,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",43-46,4,Heure de la prévision exprimée dans l'unité précisée par l'octet 42,,,,,Operational,Original
grib2/4/48/47,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",47,1,Type de la première surface spécifiée,(voir la table de code 4.5),,4.5,,Operational,Original
grib2/4/48/48,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",48,1,Facteur d'échelle - première surface spécifiée,,,,,Operational,Original
grib2/4/48/49-52,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",49-52,4,Valeur ajustée - première surface spécifiée,,,,,Operational,Original
grib2/4/48/53,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",53,1,Type de la deuxième surface spécifiée,(voir la table de code 4.5),,4.5,,Operational,Original
grib2/4/48/54,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",54,1,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,Original
grib2/4/48/55-58,"Modèle de définition du produit 4.48 — Analyse ou prévision pour une surface ou une couche horizontale, à un moment donné, relative aux propriétés optiques des aérosols",55-58,4,Valeur ajustée - deuxième surface spécifiée,,,,,Operational,Original
