ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/1101/10,Modèle de définition du produit 4.1101 – Grille de type Hovmöller avec moyenne ou autre traitement statistique,10,1,Catégorie du paramètre,(voir la table de code 4.1),,4.1,,Experimental,PDF
grib2/4/1101/11,Modèle de définition du produit 4.1101 – Grille de type Hovmöller avec moyenne ou autre traitement statistique,11,1,Numéro du paramètre,(voir la table de code 4.2),,4.2,,Experimental,PDF
grib2/4/1101/12,(Modèle de définition du produit 4.1101 suite),12,1,Type du processus de production,(voir la table de code 4.3),,4.3,,Experimental,PDF
grib2/4/1101/13,(Modèle de définition du produit 4.1101 suite),13,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Experimental,PDF
grib2/4/1101/14,(Modèle de définition du produit 4.1101 suite),14,1,Indicateur du processus de production de l'analyse ou de la prévision (défini par le centre d'origine),,,,,Experimental,PDF
grib2/4/1101/15-16,(Modèle de définition du produit 4.1101 suite),15-16,2,Limite (heures) de tombée des données d'observation après l'heure de référence,(voir la note 1),33,,,Experimental,PDF
grib2/4/1101/17,(Modèle de définition du produit 4.1101 suite),17,1,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Experimental,PDF
grib2/4/1101/18,(Modèle de définition du produit 4.1101 suite),18,1,Indicateur d'unité de l'intervalle de temps,(voir la table de code 4.4),,4.4,,Experimental,PDF
grib2/4/1101/19-22,(Modèle de définition du produit 4.1101 suite),19-22,4,Heure de la prévision exprimée dans l'unité précisée par l'octet 18,(voir la note 2),63,,,Experimental,PDF
grib2/4/1101/23,(Modèle de définition du produit 4.1101 suite),23,1,Type de la première surface spécifiée,(voir la table de code 4.5),,4.5,,Experimental,PDF
grib2/4/1101/24,(Modèle de définition du produit 4.1101 suite),24,1,Facteur d'échelle - première surface spécifiée,,,,,Experimental,PDF
grib2/4/1101/25-28,(Modèle de définition du produit 4.1101 suite),25-28,4,Valeur ajustée - première surface spécifiée,,,,,Experimental,PDF
grib2/4/1101/29,(Modèle de définition du produit 4.1101 suite),29,1,Type de la deuxième surface spécifiée,(voir la table de code 4.5),,4.5,,Experimental,PDF
grib2/4/1101/30,(Modèle de définition du produit 4.1101 suite),30,1,Facteur d'échelle - deuxième surface spécifiée,,,,,Experimental,PDF
grib2/4/1101/31-34,(Modèle de définition du produit 4.1101 suite),31-34,4,Valeur ajustée - deuxième surface spécifiée,,,,,Experimental,PDF
grib2/4/1101/35-38,(Modèle de définition du produit 4.1101 suite),35-38,4,Nombre total de valeurs manquantes dans le calcul statistique,,,,,Experimental,PDF
grib2/4/1101/39,(Modèle de définition du produit 4.1101 suite),39,1,Calcul statistique ayant permis d'obtenir le champ élaboré à partir du champ à chaque incrément de temps durant l'intervalle de temps,(voir la table de code 4.10),,4.10,,Experimental,PDF
grib2/4/1101/40,(Modèle de définition du produit 4.1101 suite),40,1,Type d'incrément de temps entre les champs successifs employé pour le calcul statistique,(voir la table de code 4.11),,4.11,,Experimental,PDF
grib2/4/1101/41,(Modèle de définition du produit 4.1101 suite),41,1,Indicateur de l'unité de temps employée pour l'intervalle de temps sur lequel porte le calcul statistique,(voir la table de code 4.4),,4.4,,Experimental,PDF
grib2/4/1101/42-45,(Modèle de définition du produit 4.1101 suite),42-45,4,"Durée de l'intervalle de temps sur lequel porte le calcul statistique, exprimée dans l'unité indiquée par l'octet précédent",,,,,Experimental,PDF
grib2/4/1101/46,(Modèle de définition du produit 4.1101 suite),46,1,Indicateur de l'unité de temps employée pour l'incrément de temps entre les champs successifs,(voir la table de code 4.4),,4.4,,Experimental,PDF
grib2/4/1101/47-50,(Modèle de définition du produit 4.1101 suite),47-50,4,"Incrément de temps entre les champs successifs, exprimé dans l'unité indiquée par l'octet précédent",(voir la note 3),7,,,Experimental,PDF
