ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/61/10,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",10,,Catégorie du paramètre,(voir la table de code 4.1),,,,Operational,Original
grib2/4/61/11,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",11,,Numéro du paramètre,(voir la table de code 4.2),,,,Operational,Original
grib2/4/61/12,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",12,,Type du processus de production,(voir la table de code 4.3),,,,Operational,Original
grib2/4/61/13,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",13,,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,Original
grib2/4/61/14,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",14,,Indicateur du processus de production de la prévision (défini par le centre d'origine),,,,,Operational,Original
grib2/4/61/15-16,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",15-16,,Limite (heures) de tombée des données après l'heure de référence,(voir la note 1),,,,Operational,Original
grib2/4/61/17,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",17,,Limite (minutes) de tombée des données après l'heure de référence,,,,,Operational,Original
grib2/4/61/18,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",18,,Indicateur d'unité de l'intervalle de temps,(voir la table de code 4.4),,,,Operational,Original
grib2/4/61/19-22,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",19-22,,Heure de la prévision exprimée dans l'unité précisée par l'octet 18,(voir la note 2),,,,Operational,Original
grib2/4/61/23,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",23,,Type de la première surface spécifiée,(voir la table de code 4.5),,,,Operational,Original
grib2/4/61/24,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",24,,Facteur d'échelle - première surface spécifiée,,,,,Operational,Original
grib2/4/61/25-28,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",25-28,,Valeur ajustée - première surface spécifiée,,,,,Operational,Original
grib2/4/61/29,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",29,,Type de la deuxième surface spécifiée,(voir la table de code 4.5),,,,Operational,Original
grib2/4/61/30,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",30,,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,Original
grib2/4/61/31-34,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",31-34,,Valeur ajustée - deuxième surface spécifiée,,,,,Operational,Original
grib2/4/61/35,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",35,,Type de la prévision d'ensemble,(voir la table de code 4.6),,,,Operational,Original
grib2/4/61/36,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",36,,Numéro de la perturbation,,,,,Operational,Original
grib2/4/61/37,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",37,,Nombre de prévisions dans l'ensemble,,,,,Operational,Original
grib2/4/61/38-39,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",38-39,,Année,,,,,Operational,Original
grib2/4/61/40,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",40,,Mois,,,,,Operational,Original
grib2/4/61/41,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",41,,Jour,,,,,Operational,Original
grib2/4/61/42,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",42,,Heure,,,,,Operational,Original
grib2/4/61/43,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",43,,Minute,,,,,Operational,Original
grib2/4/61/44,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",44,,Seconde,,,,,Operational,Original
grib2/4/61/45-46,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",45-46,,Année,,,,,Operational,Original
grib2/4/61/47,"Modèle de définition du produit 4.61 Reprévision d'ensemble prise séparément, de contrôle ou «perturbée», pour une surface ou une couche horizontale, durant un intervalle de temps continu ou non",47,,Mois,,,,,Operational,Original
