ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translated_by
grib2/4/5/10,"Modèle de définition du produit 4.5 — Prévision de probabilité pour une surface ou une couche horizontale, à un moment donné",10,,Catégorie du paramètre,(voir la table de code 4.1),,,,Operational,Original
grib2/4/5/11,"Modèle de définition du produit 4.5 — Prévision de probabilité pour une surface ou une couche horizontale, à un moment donné",11,,Numéro du paramètre,(voir la table de code 4.2),,,,Operational,Original
grib2/4/5/12,"Modèle de définition du produit 4.5 — Prévision de probabilité pour une surface ou une couche horizontale, à un moment donné",12,,Type du processus de production,(voir la table de code 4.3),,,,Operational,Original
grib2/4/5/13,"Modèle de définition du produit 4.5 — Prévision de probabilité pour une surface ou une couche horizontale, à un moment donné",13,,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Operational,Original
grib2/4/5/14,"Modèle de définition du produit 4.5 — Prévision de probabilité pour une surface ou une couche horizontale, à un moment donné",14,,Indicateur du processus de production de la prévision (défini par le centre d'origine),,,,,Operational,Original
grib2/4/5/15-16,"Modèle de définition du produit 4.5 — Prévision de probabilité pour une surface ou une couche horizontale, à un moment donné",15-16,,Limite (heures) de tombée des données d'observation après l'heure de référence,(voir la note),,,,Operational,Original
grib2/4/5/17,"Modèle de définition du produit 4.5 — Prévision de probabilité pour une surface ou une couche horizontale, à un moment donné",17,,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Operational,Original
grib2/4/5/18,"Modèle de définition du produit 4.5 — Prévision de probabilité pour une surface ou une couche horizontale, à un moment donné",18,,Indicateur d'unité de l'intervalle de temps,(voir la table de code 4.4),,,,Operational,Original
grib2/4/5/19-22,"Modèle de définition du produit 4.5 — Prévision de probabilité pour une surface ou une couche horizontale, à un moment donné",19-22,,Heure de la prévision exprimée dans l'unité précisée par l'octet 18,,,,,Operational,Original
grib2/4/5/23,"Modèle de définition du produit 4.5 — Prévision de probabilité pour une surface ou une couche horizontale, à un moment donné",23,,Type de la première surface spécifiée,(voir la table de code 4.5),,,,Operational,Original
grib2/4/5/24,"Modèle de définition du produit 4.5 — Prévision de probabilité pour une surface ou une couche horizontale, à un moment donné",24,,Facteur d'échelle - première surface spécifiée,,,,,Operational,Original
grib2/4/5/25-28,"Modèle de définition du produit 4.5 — Prévision de probabilité pour une surface ou une couche horizontale, à un moment donné",25-28,,Valeur ajustée - première surface spécifiée,,,,,Operational,Original
grib2/4/5/29,"Modèle de définition du produit 4.5 — Prévision de probabilité pour une surface ou une couche horizontale, à un moment donné",29,,Type de la deuxième surface spécifiée,(voir la table de code 4.5),,,,Operational,Original
grib2/4/5/30,"Modèle de définition du produit 4.5 — Prévision de probabilité pour une surface ou une couche horizontale, à un moment donné",30,,Facteur d'échelle - deuxième surface spécifiée,,,,,Operational,Original
grib2/4/5/31-34,"Modèle de définition du produit 4.5 — Prévision de probabilité pour une surface ou une couche horizontale, à un moment donné",31-34,,Valeur ajustée - deuxième surface spécifiée,,,,,Operational,Original
grib2/4/5/35,"Modèle de définition du produit 4.5 — Prévision de probabilité pour une surface ou une couche horizontale, à un moment donné",35,,Numéro de la probabilité prévue,,,,,Operational,Original
grib2/4/5/36,"Modèle de définition du produit 4.5 — Prévision de probabilité pour une surface ou une couche horizontale, à un moment donné",36,,Nombre total de probabilités prévues,,,,,Operational,Original
grib2/4/5/37,"Modèle de définition du produit 4.5 — Prévision de probabilité pour une surface ou une couche horizontale, à un moment donné",37,,Type de probabilité,(voir la table de code 4.9),,,,Operational,Original
grib2/4/5/38,"Modèle de définition du produit 4.5 — Prévision de probabilité pour une surface ou une couche horizontale, à un moment donné",38,,Facteur d'échelle - limite inférieure,,,,,Operational,Original
grib2/4/5/39-42,"Modèle de définition du produit 4.5 — Prévision de probabilité pour une surface ou une couche horizontale, à un moment donné",39-42,,Valeur ajustée - limite inférieure,,,,,Operational,Original
grib2/4/5/43,"Modèle de définition du produit 4.5 — Prévision de probabilité pour une surface ou une couche horizontale, à un moment donné",43,,Facteur d'échelle - limite supérieure,,,,,Operational,Original
grib2/4/5/44-47,"Modèle de définition du produit 4.5 — Prévision de probabilité pour une surface ou une couche horizontale, à un moment donné",44-47,,Valeur ajustée - limite supérieure,,,,,Operational,Original
