ID,Title_fr,OctetNo,OctetCount,Contents_fr,Note_fr,noteIDs,codeTable,flagTable,Status,translation_source
grib2/4/1002/10,"Modèle de définition du produit 4.1002 – Coupe d'une analyse ou d'une prévision, moyennée ou ayant fait l'objet d'un autre traitement statistique le long d'une latitude ou d'une longitude donnée",10,1,Catégorie du paramètre,(voir la table de code 4.1),,4.1,,Experimental,PDF
grib2/4/1002/11,"Modèle de définition du produit 4.1002 – Coupe d'une analyse ou d'une prévision, moyennée ou ayant fait l'objet d'un autre traitement statistique le long d'une latitude ou d'une longitude donnée",11,1,Numéro du paramètre,(voir la table de code 4.2),,4.2,,Experimental,PDF
grib2/4/1002/12,"Modèle de définition du produit 4.1002 – Coupe d'une analyse ou d'une prévision, moyennée ou ayant fait l'objet d'un autre traitement statistique le long d'une latitude ou d'une longitude donnée",12,1,Type du processus de production,(voir la table de code 4.3),,4.3,,Experimental,PDF
grib2/4/1002/13,"Modèle de définition du produit 4.1002 – Coupe d'une analyse ou d'une prévision, moyennée ou ayant fait l'objet d'un autre traitement statistique le long d'une latitude ou d'une longitude donnée",13,1,Indicateur du processus de production de base (défini par le centre d'origine),,,,,Experimental,PDF
grib2/4/1002/14,"Modèle de définition du produit 4.1002 – Coupe d'une analyse ou d'une prévision, moyennée ou ayant fait l'objet d'un autre traitement statistique le long d'une latitude ou d'une longitude donnée",14,1,Indicateur du processus de production de l'analyse ou de la prévision (défini par le centre d'origine),,,,,Experimental,PDF
grib2/4/1002/15-16,"Modèle de définition du produit 4.1002 – Coupe d'une analyse ou d'une prévision, moyennée ou ayant fait l'objet d'un autre traitement statistique le long d'une latitude ou d'une longitude donnée",15-16,2,Limite (heures) de tombée des données d'observation après l'heure de référence,(voir la note),33,,,Experimental,PDF
grib2/4/1002/17,"Modèle de définition du produit 4.1002 – Coupe d'une analyse ou d'une prévision, moyennée ou ayant fait l'objet d'un autre traitement statistique le long d'une latitude ou d'une longitude donnée",17,1,Limite (minutes) de tombée des données d'observation après l'heure de référence,,,,,Experimental,PDF
grib2/4/1002/18,"Modèle de définition du produit 4.1002 – Coupe d'une analyse ou d'une prévision, moyennée ou ayant fait l'objet d'un autre traitement statistique le long d'une latitude ou d'une longitude donnée",18,1,Indicateur d'unité de l'intervalle de temps,(voir la table de code 4.4),,4.4,,Experimental,PDF
grib2/4/1002/19-22,"Modèle de définition du produit 4.1002 – Coupe d'une analyse ou d'une prévision, moyennée ou ayant fait l'objet d'un autre traitement statistique le long d'une latitude ou d'une longitude donnée",19-22,4,Heure de la prévision exprimée dans l'unité précisée par l'octet 18,,,,,Experimental,PDF
grib2/4/1002/23,"Modèle de définition du produit 4.1002 – Coupe d'une analyse ou d'une prévision, moyennée ou ayant fait l'objet d'un autre traitement statistique le long d'une latitude ou d'une longitude donnée",23,1,Dimension horizontale calculée,(voir la table de code 4.220),,4.220,,Experimental,PDF
grib2/4/1002/24,"Modèle de définition du produit 4.1002 – Coupe d'une analyse ou d'une prévision, moyennée ou ayant fait l'objet d'un autre traitement statistique le long d'une latitude ou d'une longitude donnée",24,1,Traitement pour les données manquantes (par exemple sous la surface),(voir la table de code 4.221),,4.221,,Experimental,PDF
grib2/4/1002/25,"Modèle de définition du produit 4.1002 – Coupe d'une analyse ou d'une prévision, moyennée ou ayant fait l'objet d'un autre traitement statistique le long d'une latitude ou d'une longitude donnée",25,1,Type de calcul statistique,(voir la table de code 4.10),,4.10,,Experimental,PDF
grib2/4/1002/26-29,"Modèle de définition du produit 4.1002 – Coupe d'une analyse ou d'une prévision, moyennée ou ayant fait l'objet d'un autre traitement statistique le long d'une latitude ou d'une longitude donnée",26-29,4,Début de l'intervalle,,,,,Experimental,PDF
grib2/4/1002/30-33,"Modèle de définition du produit 4.1002 – Coupe d'une analyse ou d'une prévision, moyennée ou ayant fait l'objet d'un autre traitement statistique le long d'une latitude ou d'une longitude donnée",30-33,4,Fin de l'intervalle,,,,,Experimental,PDF
grib2/4/1002/34-35,"Modèle de définition du produit 4.1002 – Coupe d'une analyse ou d'une prévision, moyennée ou ayant fait l'objet d'un autre traitement statistique le long d'une latitude ou d'une longitude donnée",34-35,2,Nombre de valeurs,,,,,Experimental,PDF
